t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy
0.650,0.752453,0.694749,0.668472,0.572202,0.432054,0.281469,0.968889,0.056000,0.954285,-0.298899
0.667,0.757245,0.698446,0.668303,0.572130,0.423472,0.290068,0.968889,0.056000,-0.873741,0.486392
0.685,0.762332,0.702370,0.668135,0.572058,0.415118,0.299369,0.968889,0.056000,-0.850427,0.526093
0.700,0.767413,0.706290,0.667967,0.571986,0.406755,0.308640,0.968889,0.056000,-0.851507,0.524343
0.718,0.772489,0.710206,0.667799,0.571914,0.398099,0.316995,0.968889,0.056000,-0.881290,0.472575
0.734,0.777560,0.714118,0.667631,0.571842,0.389307,0.324878,0.968889,0.056000,-0.895083,0.445900
0.751,0.782627,0.718026,0.667463,0.571770,0.380937,0.331942,0.968889,0.056000,-0.905420,0.424517
0.768,0.787390,0.721701,0.667296,0.571698,0.371765,0.338269,0.968889,0.056000,-0.933780,0.357848
0.784,0.792446,0.725601,0.667129,0.571626,0.363080,0.343969,0.968889,0.056000,-0.939493,0.342568
0.800,0.797200,0.729269,0.666961,0.571555,0.354312,0.349243,0.968889,0.056000,-0.948455,0.316913
0.816,0.801949,0.732932,0.666794,0.571483,0.345463,0.354061,0.968889,0.056000,-0.957171,0.289523
0.832,0.806693,0.736592,0.666628,0.571412,0.336549,0.358469,0.968889,0.056000,-0.964266,0.264934
0.849,0.811433,0.740248,0.666461,0.571340,0.327038,0.362885,0.968889,0.056000,-0.968302,0.249783
0.865,0.816464,0.744129,0.666295,0.571269,0.318054,0.366805,0.968889,0.056000,-0.971864,0.235542
0.882,0.821194,0.747778,0.666128,0.571198,0.308477,0.370733,0.968889,0.056000,-0.974997,0.222219
0.898,0.826215,0.751651,0.665962,0.571127,0.299449,0.374310,0.968889,0.056000,-0.976622,0.214964
0.915,0.830936,0.755293,0.665796,0.571055,0.289840,0.377973,0.968889,0.057414,-0.978310,0.207148
0.932,0.835946,0.759159,0.665630,0.570984,0.280218,0.381524,0.968889,0.060990,-0.979615,0.200884
0.949,0.840952,0.763020,0.665465,0.570913,0.271147,0.384737,0.968889,0.066243,-0.981191,0.193041
0.964,0.845659,0.766651,0.665299,0.570843,0.262068,0.387870,0.968889,0.073217,-0.982110,0.188311
0.981,0.850360,0.770278,0.665134,0.570772,0.252981,0.390923,0.968889,0.081701,-0.983024,0.183476
0.997,0.855058,0.773902,0.664969,0.570701,0.243319,0.394108,0.968889,0.092243,-0.983639,0.180149
1.014,0.860043,0.777748,0.664804,0.570630,0.233655,0.397262,0.968889,0.104154,-0.983960,0.178387
1.031,0.865024,0.781590,0.664639,0.570560,0.223987,0.400382,0.968889,0.117177,-0.984302,0.176494
1.047,0.870000,0.785428,0.664474,0.570489,0.214884,0.403285,0.968889,0.130256,-0.984667,0.174447
1.064,0.874678,0.789037,0.664310,0.570419,0.205212,0.406370,0.968889,0.144903,-0.984667,0.174447
1.080,0.879644,0.792868,0.664146,0.570348,0.196110,0.409272,0.968889,0.159228,-0.984667,0.174447
1.097,0.884313,0.796470,0.663981,0.570278,0.186438,0.412357,0.968889,0.174926,-0.984667,0.174447
1.114,0.889269,0.800293,0.663817,0.570207,0.176766,0.415441,0.968889,0.190994,-0.984667,0.174447
1.130,0.894220,0.804112,0.663654,0.570137,0.167664,0.418344,0.968889,0.206369,-0.984667,0.174447
1.146,0.898875,0.807703,0.663490,0.570067,0.157992,0.421428,0.968889,0.222919,-0.984667,0.174447
1.164,0.903816,0.811515,0.663327,0.569997,0.148320,0.424512,0.968889,0.239626,-0.984667,0.174447
1.180,0.908752,0.815323,0.663163,0.569927,0.139335,0.428422,0.968889,0.255468,-0.972005,0.234961
1.196,0.913393,0.818903,0.663000,0.569857,0.130349,0.432332,0.968889,0.271389,-0.972005,0.234961
1.212,0.918029,0.822480,0.662837,0.569787,0.130349,0.432332,0.968889,0.288301,0.000000,0.000000
1.230,0.922951,0.826276,0.662674,0.569718,0.130349,0.432332,0.968889,0.305210,0.000000,0.000000
1.247,0.927867,0.830069,0.662512,0.569648,0.124628,0.446703,0.968889,0.322192,-0.582432,0.812879
1.264,0.932779,0.833858,0.662349,0.569578,0.132024,0.435068,0.968889,0.339105,0.752921,-0.658111
1.280,0.937685,0.837643,0.662187,0.569509,0.125526,0.448327,0.968889,0.356094,-0.661493,0.749951
1.298,0.942587,0.841424,0.662024,0.569439,0.125526,0.448327,0.968889,0.373085,0.000000,0.000000
1.314,0.947484,0.845202,0.661862,0.569370,0.118514,0.459170,0.968708,0.389081,-0.758535,0.651632
1.331,0.952088,0.848753,0.661701,0.569300,0.124475,0.446452,0.968889,0.405066,0.644832,-0.764324
1.347,0.956687,0.852302,0.661539,0.569231,0.118621,0.460649,0.968617,0.422059,-0.595984,0.802996
1.364,0.961569,0.856068,0.661377,0.569162,0.111570,0.472957,0.967823,0.438999,-0.717902,0.696144
1.381,0.966446,0.859830,0.661216,0.569093,0.118663,0.460726,0.967549,0.455991,0.722116,-0.691772
1.397,0.971319,0.863589,0.661055,0.569023,0.111621,0.473052,0.966742,0.472929,-0.716904,0.697172
1.414,0.976186,0.867344,0.660894,0.568954,0.111621,0.473052,0.965978,0.488870,0.000000,0.000000
1.430,0.980763,0.870874,0.660733,0.568886,0.105118,0.484878,0.964781,0.504724,-0.703509,0.710687
1.446,0.985335,0.874401,0.660572,0.568817,0.112028,0.472313,0.963998,0.521666,0.703509,-0.710687
1.462,0.990187,0.878145,0.339588,0.568748,0.107035,0.486317,0.959587,0.535557,-0.540113,0.841592
1.480,0.985625,0.881665,0.339749,0.568679,0.112340,0.471438,0.955095,0.550510,0.540113,-0.841592
1.496,0.980781,0.885401,0.339909,0.568610,0.107347,0.485442,0.950869,0.564587,-0.540113,0.841592
1.513,0.976228,0.888914,0.340069,0.568542,0.112652,0.470562,0.946547,0.579702,0.540113,-0.841592
1.530,0.971394,0.892642,0.340229,0.568473,0.108219,0.486339,0.942218,0.594811,-0.451328,0.892358
1.546,0.966566,0.896367,0.340389,0.568405,0.112391,0.471491,0.938307,0.609179,0.451328,-0.892358
1.562,0.962026,0.899869,0.340549,0.568336,0.108888,0.486889,0.934387,0.623539,-0.378973,0.925408
1.578,0.957490,0.903368,0.340708,0.568268,0.117795,0.491339,0.930514,0.637940,0.963581,0.267417
1.594,0.952959,0.906864,0.340867,0.568200,0.108677,0.488603,0.926740,0.652427,-0.986385,-0.164455
1.610,0.948433,0.910355,0.341026,0.568132,0.117151,0.495252,0.923005,0.666946,0.916688,0.399603
1.627,0.943911,0.913844,0.341185,0.568063,0.122555,0.510016,0.919102,0.682426,0.550145,0.835069
1.645,0.939111,0.917546,0.341344,0.567995,0.117667,0.494680,0.915317,0.698001,-0.497605,-0.867404
1.661,0.934316,0.921245,0.341503,0.567927,0.124242,0.507815,0.911654,0.713671,0.669377,0.742923
1.677,0.929526,0.924941,0.341661,0.567859,0.125763,0.524228,0.908303,0.728490,0.164571,0.986365
1.693,0.925022,0.928415,0.341820,0.567792,0.124002,0.507893,0.905063,0.743390,-0.190577,-0.981672
1.709,0.920523,0.931886,0.341978,0.567724,0.129206,0.521646,0.901947,0.758374,0.562953,0.826489
1.726,0.916028,0.935353,0.342136,0.567656,0.124166,0.506470,0.898724,0.774354,-0.513064,-0.858351
1.744,0.911257,0.939034,0.342294,0.567588,0.130027,0.521935,0.895471,0.791375,0.563528,0.826097
1.761,0.906210,0.942927,0.342451,0.567521,0.124492,0.507330,0.892487,0.807504,-0.563528,-0.826097
1.777,0.901449,0.946600,0.342609,0.567453,0.129254,0.522793,0.889647,0.823717,0.484802,0.874624
1.795,0.896692,0.950270,0.342766,0.567386,0.124492,0.507330,0.886894,0.839979,-0.484802,-0.874624
1.811,0.891940,0.953935,0.342924,0.567318,0.128974,0.521883,0.884432,0.855353,0.484802,0.874624
1.827,0.887472,0.957382,0.343081,0.567251,0.124492,0.507330,0.882059,0.870772,-0.484802,-0.874624
1.843,0.883009,0.960825,0.343238,0.567184,0.129254,0.522793,0.879687,0.887227,0.484802,0.874624
1.861,0.879817,0.998732,0.382366,-0.046779,0.124492,0.507330,0.882280,0.903574,-0.484802,-0.874624
1.878,0.876262,0.968988,0.382484,-0.046232,0.129254,0.522793,0.884762,0.919976,0.484802,0.874624
1.895,0.854131,1.046402,-0.063775,-0.384237,0.124492,0.507330,0.884334,0.936959,-0.484802,-0.874624
1.912,0.837093,0.998299,-0.063211,1.383353,0.127875,0.523928,0.880271,0.944000,0.344419,0.938816
1.929,0.820071,1.046354,-0.062648,-0.382469,0.122219,0.509473,0.879865,0.944000,-0.575797,-0.817593
1.946,0.803067,0.998347,-0.062085,1.381587,0.122225,0.527153,0.875913,0.944000,0.000631,1.000000
1.962,0.786079,1.046306,-0.061523,-0.380705,0.118519,0.511909,0.875545,0.944000,-0.400941,-0.916104
1.978,0.770107,1.001213,-0.060962,1.379825,0.119524,0.528450,0.871918,0.944000,0.108670,0.994078
1.994,0.754151,1.046260,-0.060401,-0.378945,0.115187,0.512587,0.871544,0.944000,-0.441522,-0.897250
2.011,0.737214,0.998446,-0.059840,1.378066,0.116382,0.530135,0.867743,0.944000,0.121701,0.992567
2.028,0.720295,1.046213,-0.059280,-0.377188,0.113829,0.514143,0.867414,0.944000,-0.276236,-0.961090
2.044,0.704386,1.001301,-0.058721,1.376310,0.108284,0.527457,0.863993,0.944000,-0.599809,0.800143
2.061,0.688494,1.046168,-0.058162,-0.375434,0.112938,0.511889,0.863700,0.944000,0.473887,-0.880585
2.077,0.671625,0.998544,-0.057604,1.374559,0.108284,0.527457,0.860079,0.944000,-0.473887,0.880585
2.095,0.654773,1.046120,-0.057047,-0.373684,0.111334,0.510651,0.859851,0.944000,0.310524,-0.950566
2.111,0.637938,0.998592,-0.056490,1.372810,0.108284,0.527457,0.856253,0.944000,-0.310524,0.950566
2.128,0.621119,1.046073,-0.055933,-0.371938,0.111334,0.510651,0.855972,0.944000,0.310524,-0.950566
2.146,0.604318,0.998639,-0.055377,1.371066,0.106287,0.525820,0.852437,0.944000,-0.513757,0.857936
2.162,0.587533,1.046025,-0.054822,-0.370195,0.111334,0.510651,0.852059,0.944000,0.513757,-0.857936
2.179,0.570765,0.998687,-0.054267,1.369325,0.106584,0.524927,0.848630,0.944000,-0.513757,0.857936
2.196,0.554999,1.043196,-0.053713,-0.368455,0.106794,0.507251,0.848055,0.944000,0.021401,-0.999771
2.213,0.538265,0.995952,-0.053159,1.367587,0.106572,0.525967,0.844047,0.944000,-0.021401,0.999771
2.230,0.520564,1.045925,-0.052606,-0.366719,0.106770,0.509331,0.843399,0.944000,0.021401,-0.999771
2.246,0.504845,1.001549,-0.052053,1.365852,0.106572,0.525967,0.839748,0.944000,-0.021401,0.999771
2.263,0.489142,1.045881,-0.051501,-0.364987,0.106794,0.507251,0.838938,0.944000,0.021401,-0.999771
2.280,0.471494,0.996057,-0.050950,1.364122,0.106597,0.523888,0.835102,0.944000,-0.021401,0.999771
2.296,0.455823,1.040300,-0.050399,-0.363257,0.106794,0.507251,0.834275,0.944000,0.021401,-0.999771
2.313,0.440167,0.996102,-0.049848,1.362394,0.106521,0.525965,0.829813,0.944000,-0.026290,0.999654
2.330,0.422572,1.045776,-0.049299,-0.361532,0.106764,0.509331,0.828874,0.944000,0.026290,-0.999654
2.346,0.406947,1.001665,-0.048749,1.360670,0.106158,0.525935,0.824865,0.944000,-0.065567,0.997848
2.362,0.391339,1.045731,-0.048200,-0.359810,0.106764,0.509331,0.823814,0.944000,0.065567,-0.997848
2.379,0.375745,1.001709,-0.047652,1.358950,0.106120,0.526973,0.819530,0.944000,-0.065567,0.997848
2.396,0.359194,1.048436,-0.047105,-0.358091,0.106764,0.509331,0.818321,0.944000,0.065567,-0.997848
2.414,0.342659,1.001756,-0.046558,1.357233,0.106082,0.528010,0.813756,0.944000,-0.065567,0.997848
2.430,0.325170,1.051133,-0.046011,-0.356376,0.106726,0.510368,0.812540,0.944000,0.065567,-0.997848
2.447,0.308668,1.004546,-0.045465,1.355519,0.106726,0.510368,0.808450,0.944000,0.000000,0.000000
2.464,0.293152,1.048348,-0.044920,-0.354664,0.106436,0.528041,0.807105,0.944000,-0.029508,0.999565
2.481,0.276684,1.001855,-0.044375,1.353809,0.106942,0.510384,0.802725,0.944000,0.051482,-0.998674
2.498,0.260231,1.048302,-0.043830,-0.352955,0.105815,0.527947,0.801338,0.944000,-0.114695,0.993401
2.514,0.243796,1.001901,-0.043286,1.352102,0.102896,0.544829,0.797164,0.944000,-0.297221,0.954809
2.532,0.227376,1.048255,-0.042743,-0.351250,0.099971,0.561706,0.795395,0.944000,-0.297832,0.954618
2.549,0.210974,1.001947,-0.042200,1.350399,0.097428,0.578784,0.791468,0.944000,-0.258835,0.965921
2.566,0.194587,1.048209,-0.041658,-0.349548,0.095010,0.595919,0.789175,0.944000,-0.246249,0.969207
2.582,0.178217,1.001994,-0.041116,1.348699,0.092858,0.612102,0.785670,0.944000,-0.232777,0.972530
2.598,0.162825,1.045447,-0.040575,-0.347850,0.090639,0.629325,0.782706,0.944000,-0.225927,0.974144
2.616,0.146488,0.999324,-0.040035,1.347002,0.088512,0.646586,0.779179,0.944000,-0.216481,0.976287
2.633,0.130167,1.045401,-0.039495,-0.346155,0.086343,0.664894,0.775574,0.944000,-0.208568,0.978008
2.650,0.112903,0.996662,-0.038955,1.345309,0.084307,0.681125,0.772466,0.944000,-0.220285,0.975436
2.666,0.097573,1.039942,-0.038416,-0.344464,0.082279,0.697360,0.769125,0.944000,-0.219351,0.975646
2.682,0.082258,0.996706,-0.037878,1.343619,0.080305,0.713616,0.766222,0.944000,-0.213560,0.976930
2.698,0.066958,1.039899,-0.037340,-0.342776,0.078367,0.729886,0.762786,0.944000,-0.209668,0.977773
2.714,0.051674,0.996749,-0.036803,1.341933,0.076312,0.747175,0.759927,0.944000,-0.209124,0.977889
2.731,0.035450,1.042550,-0.036266,-0.341091,0.074485,0.763487,0.756309,0.944000,-0.197647,0.980273
2.748,0.020197,0.999486,-0.035730,1.340250,0.074485,0.763487,0.753598,0.944000,0.000000,0.000000
2.765,0.004006,1.045196,1.035194,-0.339410,0.074485,0.763487,0.745180,0.944000,0.000000,0.000000
2.781,0.020180,0.999532,1.034659,1.338570,0.074485,0.763487,0.752133,0.944000,0.000000,0.000000
2.797,0.035388,1.042467,1.034124,-0.337732,0.074485,0.763487,0.744220,0.944000,0.000000,0.000000
2.813,0.050581,0.999575,1.033590,1.336894,0.074485,0.763487,0.751544,0.944000,0.000000,0.000000
2.830,0.066708,1.045102,1.033056,-0.336057,0.074485,0.763487,0.743623,0.944000,0.000000,0.000000
2.846,0.081870,1.002296,1.032523,1.335221,0.074485,0.763487,0.750439,0.944000,0.000000,0.000000
2.862,0.097017,1.045059,1.031991,-0.334386,0.074485,0.763487,0.742493,0.944000,0.000000,0.000000
2.882,0.112150,1.002338,1.031459,1.333552,0.074485,0.763487,0.751381,0.944000,0.000000,0.000000
2.899,0.131991,1.058353,1.030927,-0.332718,0.074485,0.763487,0.743471,0.944000,0.000000,0.000000
2.915,0.147093,1.015718,1.030396,1.331885,0.074485,0.763487,0.750571,0.944000,0.000000,0.000000
2.933,0.163122,1.060973,1.029866,-0.331053,0.074485,0.763487,0.742164,0.944000,0.000000,0.000000
2.950,0.179136,1.015763,1.029336,1.330222,0.074485,0.763487,0.749222,0.944000,0.000000,0.000000
2.967,0.195134,1.060927,1.028807,-0.329392,0.074485,0.763487,0.740793,0.944000,0.000000,0.000000
2.984,0.211115,1.015808,1.028278,1.328563,0.074485,0.763487,0.747810,0.944000,0.000000,0.000000
3.001,0.227081,1.060882,1.027750,-0.327734,0.074485,0.763487,0.739388,0.944000,0.000000,0.000000
3.017,0.243031,1.015853,1.027222,1.326906,0.074485,0.763487,0.745952,0.944000,0.000000,0.000000
3.033,0.258028,1.058191,1.026695,-0.326079,0.074485,0.763487,0.737558,0.944000,0.000000,0.000000
3.050,0.273945,1.013252,1.026168,1.325253,0.074485,0.763487,0.744107,0.944000,0.000000,0.000000
3.066,0.288912,1.055505,1.025642,-0.324428,0.074485,0.763487,0.736233,0.944000,0.000000,0.000000
3.084,0.303864,1.013295,1.025116,1.323604,0.074485,0.763487,0.743579,0.944000,0.000000,0.000000
3.100,0.320667,1.060734,1.024591,-0.322780,0.074485,0.763487,0.735791,0.944000,0.000000,0.000000
3.116,0.335589,1.018608,1.024066,1.321957,0.074485,0.763487,0.742270,0.944000,0.000000,0.000000
3.133,0.350496,1.060692,1.023542,-0.321135,0.074485,0.763487,0.734048,0.944000,0.000000,0.000000
3.149,0.366318,1.016022,1.023019,1.320314,0.074485,0.763487,0.740521,0.944000,0.000000,0.000000
3.165,0.381195,1.058022,1.022496,-0.319494,0.074485,0.763487,0.732335,0.944000,0.000000,0.000000
3.182,0.396986,1.013442,1.021973,1.318674,0.074485,0.763487,0.738802,0.944000,0.000000,0.000000
3.199,0.411834,1.055358,1.021451,-0.317856,0.074485,0.763487,0.730655,0.944000,0.000000,0.000000
3.215,0.427593,1.010867,1.020930,1.317038,0.074485,0.763487,0.737520,0.944000,0.000000,0.000000
3.232,0.443337,1.055314,1.020409,-0.316221,0.074485,0.763487,0.729918,0.944000,0.000000,0.000000
3.248,0.458139,1.013523,1.019889,1.315405,0.074485,0.763487,0.736340,0.944000,0.000000,0.000000
3.264,0.472927,1.055272,1.019369,-0.314589,0.074485,0.763487,0.728395,0.944000,0.000000,0.000000
3.281,0.488624,1.010958,1.018849,1.313775,0.074485,0.763487,0.734779,0.944000,0.000000,0.000000
3.297,0.503382,1.052623,1.018330,-0.312961,0.074485,0.763487,0.727422,0.944000,0.000000,0.000000
3.314,0.518126,1.011000,1.017812,1.312148,0.074485,0.763487,0.734144,0.944000,0.000000,0.000000
3.331,0.533775,1.055181,1.017294,-0.311336,0.074485,0.763487,0.726535,0.944000,0.000000,0.000000
3.347,0.549409,1.011044,1.016777,1.310524,0.074485,0.763487,0.732634,0.944000,0.000000,0.000000
3.364,0.564108,1.052543,1.016260,-0.309714,0.074485,0.763487,0.725261,0.944000,0.000000,0.000000
3.380,0.579711,1.008494,1.015744,1.308904,0.075696,0.779984,0.731269,0.944000,0.130979,0.991385
3.397,0.594381,1.049910,1.015228,-0.308095,0.077506,0.797361,0.723529,0.944000,0.184256,0.982878
3.414,0.609952,1.005950,1.014713,1.307287,0.080006,0.814459,0.730001,0.944000,0.254528,0.967065
3.430,0.625508,1.049866,1.014198,-0.306480,0.084590,0.828909,0.722395,0.944000,0.495833,0.868418
3.446,0.640134,1.008574,1.013684,1.305673,0.092608,0.837189,0.728610,0.944000,0.867411,0.497593
3.462,0.654746,1.049825,1.013170,-0.304868,0.101965,0.831811,0.720624,0.944000,0.952614,-0.304183
3.479,0.670255,1.006040,1.012657,1.304063,0.108275,0.818262,0.727084,0.944000,0.642423,-0.766350
3.497,0.685749,1.049781,1.012145,-0.303259,0.114195,0.804154,0.719986,0.944000,0.602659,-0.797999
3.514,0.701227,1.006084,1.011632,1.302456,0.119379,0.789137,0.726129,0.944000,0.527799,-0.849369
3.530,0.714925,1.054136,1.011121,-0.301653,0.124727,0.774307,0.720404,0.944000,0.544445,-0.838797
3.547,0.730372,1.010526,1.010610,1.300851,0.130356,0.759818,0.726216,0.944000,0.573093,-0.819491
3.565,0.746738,1.069053,1.010099,-0.300051,0.136400,0.745882,0.722256,0.944000,0.615360,-0.788246
3.581,0.762155,1.025530,1.009589,1.299250,0.142299,0.733070,0.727442,0.944000,0.638138,-0.769922
3.598,0.776650,1.066452,1.009079,-0.298451,0.149025,0.720186,0.725246,0.944000,0.684768,-0.728761
3.616,0.792035,1.023016,1.008570,1.297653,0.156010,0.707757,0.730373,0.944000,0.711192,-0.702998
3.632,0.807405,1.066408,1.008062,-0.296855,0.163312,0.695932,0.729908,0.944000,0.743394,-0.668854
3.649,0.822760,1.023059,1.007554,1.296058,0.170766,0.684418,0.734501,0.944000,0.758866,-0.651247
3.665,0.838100,1.066365,1.007046,-0.295262,0.177948,0.673941,0.735488,0.944000,0.776895,-0.629630
3.681,0.852522,1.025647,1.006539,1.294467,0.185667,0.663008,0.739508,0.944000,0.785904,-0.618349
3.699,0.867831,1.068866,1.006033,-0.293673,0.193437,0.652193,0.741470,0.944000,0.791059,-0.611739
3.716,0.883124,1.025691,1.005527,1.292879,0.201259,0.641498,0.744883,0.944000,0.796305,-0.604896
3.734,0.898403,1.068823,1.005021,-0.292086,0.209568,0.630239,0.747861,0.944000,0.798928,-0.601427
3.750,0.914563,1.023199,1.004516,1.291294,0.216980,0.620295,0.750426,0.944000,0.801801,-0.597592
3.766,0.928914,1.063713,1.004012,-0.290503,0.224409,0.610393,0.753797,0.944000,0.803669,-0.595077
3.782,0.943250,1.023240,1.003507,1.289712,0.232357,0.600006,0.755818,0.944000,0.809204,-0.587528
3.800,0.958467,1.066200,1.003004,-0.288922,0.240428,0.589928,0.760001,0.944000,0.821630,-0.570021
3.817,0.973669,1.023283,1.002501,1.288134,0.248623,0.580184,0.761381,0.944000,0.834411,-0.551143
3.834,0.988856,1.066157,-0.001998,-0.287345,0.256900,0.570663,0.762455,0.944000,0.842642,-0.538475
3.852,0.973684,1.023325,-0.001496,1.286558,0.265294,0.561482,0.756880,0.944000,0.854574,-0.519330
3.868,0.958528,1.066114,-0.000995,-0.285771,0.273755,0.552503,0.758222,0.944000,0.861455,-0.507833
3.884,0.943387,1.023368,-0.000494,1.284986,0.282308,0.543810,0.752435,0.944000,0.870780,-0.491673
3.901,0.928261,1.066072,0.000007,-0.284201,0.290925,0.535325,0.753948,0.944000,0.877292,-0.479957
3.919,0.913150,1.023411,0.000507,1.283417,0.299569,0.526928,0.747924,0.944000,0.880036,-0.474908
3.936,0.898054,1.066029,0.001006,-0.282633,0.308253,0.518666,0.749620,0.944000,0.884069,-0.467357
3.952,0.882973,1.023454,0.001505,1.281850,0.316464,0.511021,0.743658,0.944000,0.888216,-0.459426
3.969,0.868794,1.063484,0.002003,-0.281069,0.325218,0.503004,0.745359,0.944000,0.891281,-0.453451
3.986,0.853743,1.020994,0.002501,1.280288,0.333989,0.495046,0.738614,0.944000,0.892984,-0.450089
4.004,0.838708,1.063442,0.002999,-0.279507,0.343293,0.486680,0.740401,0.944000,0.894568,-0.446933
4.021,0.822804,1.018542,0.003496,1.278728,0.351576,0.479293,0.733565,0.944000,0.896079,-0.443895
4.038,0.808681,1.058413,0.003992,-0.277949,0.351576,0.479293,0.735353,0.944000,0.000000,0.000000
4.055,0.793691,1.016093,0.004489,1.277171,0.351576,0.479293,0.728008,0.944000,0.000000,0.000000
4.070,0.778715,1.058371,0.004984,-0.276394,0.351576,0.479293,0.729450,0.944000,0.000000,0.000000
4.086,0.764635,1.018619,0.005479,1.275617,0.351576,0.479293,0.722542,0.944000,0.000000,0.000000
4.103,0.750568,1.058331,0.005974,-0.274842,0.351576,0.479293,0.723859,0.944000,0.000000,0.000000
4.121,0.734760,1.013700,0.006468,1.274067,0.351576,0.479293,0.716492,0.944000,0.000000,0.000000
4.137,0.721013,1.060271,0.006961,-0.273293,0.351576,0.479293,0.717266,0.944000,0.000000,0.000000
4.153,0.706989,1.020679,0.007454,1.272520,0.351576,0.479293,0.709830,0.944000,0.000000,0.000000
4.170,0.691913,1.067843,0.007947,-0.271747,0.351576,0.479293,0.710108,0.944000,0.000000,0.000000
4.187,0.677917,1.028330,0.008439,1.270975,0.351576,0.479293,0.702593,0.944000,0.000000,0.000000
4.204,0.663061,1.070271,0.008930,-0.270204,0.351576,0.479293,0.702424,0.944000,0.000000,0.000000
