t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy
1.036,0.818113,0.745401,0.664474,0.570489,0.077023,0.458398,0.957158,0.758724,0.839060,-0.544039
1.053,0.823083,0.749236,0.664310,0.570419,0.068781,0.468016,0.955538,0.775472,-0.839060,0.544039
1.070,0.828049,0.753066,0.664146,0.570348,0.075412,0.456423,0.954560,0.791375,0.717333,-0.696731
1.088,0.832718,0.756668,0.663981,0.570278,0.066585,0.466321,0.952870,0.809116,-0.848764,0.528772
1.104,0.837966,0.760716,0.663817,0.570207,0.074432,0.457522,0.951845,0.825009,0.848764,-0.528772
1.123,0.842625,0.764311,0.663654,0.570137,0.064106,0.459754,0.950322,0.842799,-0.992866,0.119232
1.138,0.847862,0.768351,0.663490,0.570067,0.073284,0.457770,0.949272,0.858687,0.992866,-0.119232
1.154,0.852513,0.771938,0.663327,0.569997,0.064056,0.458745,0.947967,0.874514,-0.998282,0.058589
1.171,0.857158,0.775522,0.663163,0.569927,0.073861,0.457709,0.946884,0.891402,0.998282,-0.058589
1.186,0.862090,0.779326,0.663000,0.569857,0.064633,0.458684,0.945615,0.907238,-0.998282,0.058589
1.204,0.866726,0.782903,0.662837,0.569787,0.074438,0.457649,0.944562,0.924132,0.998282,-0.058589
1.220,0.871647,0.786699,0.662674,0.569718,0.065209,0.458623,0.943327,0.939977,-0.998282,0.058589
1.236,0.876274,0.790269,0.662512,0.569648,0.074438,0.457649,0.942347,0.944000,0.998282,-0.058589
1.252,0.880897,0.793835,0.662349,0.569578,0.065570,0.462347,0.941050,0.944000,-0.959301,0.282385
1.267,0.885515,0.797397,0.662187,0.569509,0.074438,0.457649,0.940079,0.944000,0.959301,-0.282385
1.284,0.890128,0.800956,0.662024,0.569439,0.066320,0.465609,0.938743,0.944000,-0.878161,0.478365
1.300,0.894737,0.804511,0.661862,0.569370,0.075597,0.459800,0.937698,0.944000,0.944493,-0.328532
1.318,0.899629,0.808285,0.661701,0.569300,0.067373,0.467401,0.936364,0.944000,-0.889579,0.456782
1.333,0.904228,0.811833,0.661539,0.569231,0.067373,0.467401,0.935039,0.944000,0.000000,0.000000
1.350,0.908823,0.815378,0.661377,0.569162,0.070024,0.484425,0.933286,0.944000,0.269849,0.962903
1.366,0.913700,0.819140,0.661216,0.569093,0.065981,0.469461,0.931906,0.944000,-0.437344,-0.899294
1.383,0.918286,0.822678,0.661055,0.569023,0.070276,0.485360,0.930166,0.944000,0.437344,0.899294
1.399,0.923153,0.826433,0.660894,0.568954,0.065981,0.469461,0.928722,0.944000,-0.437344,-0.899294
1.416,0.928016,0.830184,0.660733,0.568886,0.070024,0.484425,0.927129,0.944000,0.437344,0.899294
1.433,0.932588,0.833711,0.660572,0.568817,0.065981,0.469461,0.925788,0.944000,-0.437344,-0.899294
1.448,0.937155,0.837234,0.660412,0.568748,0.068559,0.486521,0.924045,0.944000,0.262502,0.964931
1.466,0.942003,0.840974,0.660251,0.568679,0.065534,0.469700,0.922624,0.944000,-0.308017,-0.951381
1.483,0.946846,0.844710,0.660091,0.568610,0.067740,0.485860,0.921010,0.944000,0.238640,0.971108
1.498,0.951400,0.848223,0.659931,0.568542,0.064665,0.469068,0.919604,0.944000,-0.313048,-0.949737
1.516,0.956234,0.851952,0.659771,0.568473,0.066969,0.486255,0.917891,0.944000,0.234582,0.972096
1.533,0.961062,0.855677,0.659611,0.568405,0.065557,0.503751,0.915730,0.944000,-0.143790,0.989608
1.549,0.965886,0.859398,0.659451,0.568336,0.068590,0.488033,0.914135,0.944000,0.328172,-0.944618
1.565,0.970422,0.862897,0.659292,0.568268,0.066841,0.504372,0.912110,0.944000,-0.189243,0.981930
1.581,0.974953,0.866392,0.659133,0.568200,0.066461,0.520998,0.909580,0.944000,-0.041096,0.999155
1.597,0.979479,0.869884,0.658974,0.568132,0.066461,0.520998,0.906910,0.944000,0.000000,0.000000
1.614,0.984284,0.873590,0.658815,0.568063,0.067143,0.537593,0.903900,0.944000,0.073788,0.997274
1.631,0.988801,0.877075,0.341344,0.567995,0.065654,0.520117,0.898940,0.944000,-0.151595,-0.988443
1.647,0.984006,0.880774,0.341503,0.567927,0.066933,0.537647,0.894040,0.944000,0.130157,0.991493
1.664,0.979216,0.884469,0.341661,0.567859,0.066933,0.537647,0.889523,0.944000,0.000000,0.000000
1.681,0.974712,0.887944,0.341820,0.567792,0.065859,0.555221,0.884726,0.944000,-0.109303,0.994009
1.697,0.969931,0.891631,0.341978,0.567724,0.067047,0.538719,0.880357,0.944000,0.128487,-0.991711
1.713,0.965437,0.895099,0.342136,0.567656,0.066571,0.555337,0.875996,0.944000,-0.051452,0.998675
1.729,0.960946,0.898563,0.342294,0.567588,0.067047,0.538719,0.871777,0.944000,0.051452,-0.998675
1.745,0.956460,0.902023,0.342451,0.567521,0.066633,0.555342,0.867576,0.944000,-0.044733,0.998999
1.762,0.951979,0.905480,0.342609,0.567453,0.066855,0.573017,0.863215,0.944000,0.022601,0.999745
1.778,0.947222,0.909150,0.342766,0.567386,0.066599,0.555343,0.858940,0.944000,-0.026071,-0.999660
1.795,0.942470,0.912816,0.342924,0.567318,0.066855,0.573017,0.854797,0.944000,0.026071,0.999660
1.813,0.937723,0.916478,0.343081,0.567251,0.066553,0.555346,0.850734,0.944000,-0.030800,-0.999526
1.829,0.932981,0.920136,0.343238,0.567184,0.066837,0.571978,0.847039,0.944000,0.030800,0.999526
1.846,0.928522,0.923576,0.343394,0.567117,0.066459,0.554311,0.843183,0.944000,-0.038511,-0.999258
1.863,0.923789,0.927227,0.343551,0.567050,0.066837,0.571978,0.839486,0.944000,0.038511,0.999258
1.880,0.919060,0.930875,0.343707,0.566983,0.066459,0.554311,0.835878,0.944000,-0.038511,-0.999258
1.897,0.914337,0.934519,0.343864,0.566916,0.066837,0.571978,0.832476,0.944000,0.038511,0.999258
1.912,0.909618,0.938159,0.344020,0.566849,0.066481,0.555350,0.829343,0.944000,-0.038511,-0.999258
1.928,0.905181,0.941581,0.344176,0.566782,0.066837,0.571978,0.826423,0.944000,0.038511,0.999258
1.945,0.900749,0.945001,0.344332,0.566715,0.066481,0.555350,0.823556,0.944000,-0.038511,-0.999258
1.962,0.896321,0.948416,0.344487,0.566648,0.066860,0.573017,0.820762,0.944000,0.038511,0.999258
1.978,0.891621,0.952042,0.344643,0.566582,0.066481,0.555350,0.818016,0.944000,-0.038511,-0.999258
1.995,0.886926,0.955664,0.344798,0.566515,0.066860,0.573017,0.815559,0.944000,0.038511,0.999258
2.012,0.882235,0.959283,0.344953,0.566449,0.066504,0.556390,0.813285,0.944000,-0.038511,-0.999258
2.028,0.877825,0.962685,0.345108,0.566382,0.066882,0.574056,0.811172,0.944000,0.038511,0.999258
2.045,0.873144,0.966296,0.345263,0.566316,0.066526,0.557429,0.809212,0.944000,-0.038511,-0.999258
2.061,0.868743,0.969691,0.345418,0.566249,0.066882,0.574056,0.807549,0.944000,0.038511,0.999258
2.077,0.864346,0.973083,0.345573,0.566183,0.066526,0.557429,0.805895,0.944000,-0.038511,-0.999258
2.093,0.859953,0.976472,0.345727,0.433883,0.066882,0.574056,0.805022,0.944000,0.038511,0.999258
2.108,0.855565,0.973087,0.345881,0.433949,0.066526,0.557429,0.804082,0.944000,-0.038511,-0.999258
2.126,0.851181,0.969705,0.346036,0.434015,0.066926,0.576135,0.803157,0.944000,0.038511,0.999258
2.143,0.846254,0.965904,0.346189,0.434081,0.066570,0.559507,0.802245,0.944000,-0.038511,-0.999258
2.160,0.841879,0.962529,0.346343,0.434147,0.066949,0.577174,0.801463,0.944000,0.038511,0.999258
2.176,0.853673,0.966483,0.766538,0.541197,0.066570,0.559507,0.805413,0.944000,-0.038511,-0.999258
2.194,0.861728,0.968724,0.766272,0.541156,0.066949,0.577174,0.809113,0.944000,0.038511,0.999258
2.210,0.869775,0.970963,0.766006,0.541115,0.066593,0.560546,0.812444,0.944000,-0.038511,-0.999258
2.226,0.877342,0.973068,0.765740,0.541074,0.066971,0.578213,0.815693,0.944000,0.038511,0.999258
2.244,0.885373,0.975302,0.765474,0.541032,0.066593,0.560546,0.818839,0.944000,-0.038511,-0.999258
2.261,0.893396,0.977534,0.765208,0.459009,0.066971,0.578213,0.822398,0.944000,0.038511,0.999258
2.277,0.901411,0.975304,0.764943,0.459050,0.066593,0.560546,0.825566,0.944000,-0.038511,-0.999258
2.295,0.909418,0.973077,0.764678,0.459090,0.066971,0.578213,0.828612,0.944000,0.038511,0.999258
2.311,0.917418,0.970851,0.764413,0.459131,0.066615,0.561586,0.831155,0.944000,-0.038511,-0.999258
2.327,0.924939,0.968759,0.764149,0.459172,0.066993,0.579253,0.833690,0.944000,0.038511,0.999258
2.345,0.932922,0.966538,0.763885,0.459213,0.066615,0.561586,0.835923,0.944000,-0.038511,-0.999258
2.362,0.940897,0.964319,0.763621,0.459254,0.066993,0.579253,0.837912,0.944000,0.038511,0.999258
2.380,0.948864,0.962102,0.763357,0.459295,0.066593,0.560546,0.839763,0.944000,-0.038511,-0.999258
2.397,0.957292,0.959758,0.763094,0.459335,0.066971,0.578213,0.841186,0.944000,0.038511,0.999258
2.415,0.965243,0.957545,0.762831,0.459376,0.066593,0.560546,0.842440,0.944000,-0.038511,-0.999258
2.431,0.973186,0.955335,0.762568,0.459417,0.066971,0.578213,0.843312,0.944000,0.038511,0.999258
2.446,0.981122,0.953128,0.762305,0.459457,0.066615,0.561586,0.844051,0.944000,-0.038511,-0.999258
2.463,0.988583,0.951052,0.237957,0.459498,0.066971,0.578213,0.840855,0.944000,0.038511,0.999258
2.480,0.981129,0.948978,0.238219,0.459538,0.066593,0.560546,0.837492,0.944000,-0.038511,-0.999258
2.496,0.973218,0.946777,0.238481,0.459579,0.066949,0.577174,0.834461,0.944000,0.038511,0.999258
2.512,0.965779,0.944707,0.238742,0.459619,0.066593,0.560546,0.831451,0.944000,-0.038511,-0.999258
2.528,0.958347,0.942640,0.239003,0.459659,0.066971,0.578213,0.828421,0.944000,0.038511,0.999258
2.545,0.950460,0.940445,0.239264,0.459700,0.066615,0.561586,0.825584,0.944000,-0.038511,-0.999258
2.562,0.943043,0.938382,0.239525,0.459740,0.066993,0.579253,0.822764,0.944000,0.038511,0.999258
2.578,0.935171,0.936192,0.239786,0.459780,0.066637,0.562625,0.820121,0.944000,-0.038511,-0.999258
2.595,0.927769,0.934133,0.240046,0.459821,0.066637,0.562625,0.817415,0.944000,0.000000,0.000000
2.611,0.919913,0.931947,0.240306,0.459861,0.066637,0.562625,0.814974,0.944000,0.000000,0.000000
2.628,0.912526,0.929892,0.240565,0.459901,0.066637,0.562625,0.812344,0.944000,0.000000,0.000000
2.645,0.904224,0.927582,0.240825,0.459941,0.066637,0.562625,0.809986,0.944000,0.000000,0.000000
2.663,0.896391,0.925403,0.241084,0.459981,0.066637,0.562625,0.807753,0.944000,0.000000,0.000000
2.678,0.888566,0.923226,0.241343,0.460021,0.066637,0.562625,0.805771,0.944000,0.000000,0.000000
2.696,0.881209,0.921179,0.241602,0.460061,0.066637,0.562625,0.803791,0.944000,0.000000,0.000000
2.712,0.873400,0.919006,0.241860,0.460101,0.066637,0.562625,0.801948,0.944000,0.000000,0.000000
2.730,0.865598,0.916836,0.242118,0.460141,0.066637,0.562625,0.800246,0.944000,0.000000,0.000000
2.747,0.857804,0.914667,0.242376,0.460181,0.066637,0.562625,0.798600,0.944000,0.000000,0.000000
2.765,0.849560,0.912374,0.242634,0.460221,0.066637,0.562625,0.797211,0.944000,0.000000,0.000000
2.782,0.841782,0.910210,0.242891,0.460260,0.066637,0.562625,0.795986,0.944000,0.000000,0.000000
2.798,0.834012,0.908048,0.243148,0.460300,0.066637,0.562625,0.794929,0.944000,0.000000,0.000000
2.814,0.829788,0.902632,0.311384,0.425598,0.066637,0.562625,0.793509,0.944000,0.000000,0.000000
2.831,0.826628,0.896309,0.311573,0.425673,0.066637,0.562625,0.792007,0.944000,0.000000,0.000000
2.847,0.822825,0.890360,0.311761,0.425747,0.066637,0.562625,0.790354,0.944000,0.000000,0.000000
2.865,0.818228,0.884516,0.311950,0.425821,0.066637,0.562625,0.788670,0.944000,0.000000,0.000000
2.882,0.813357,0.878846,0.312138,0.425896,0.066637,0.562625,0.786969,0.944000,0.000000,0.000000
2.898,0.807679,0.874814,0.312326,0.425970,0.066637,0.562625,0.785424,0.944000,0.000000,0.000000
2.915,0.802913,0.869247,0.312513,0.426044,0.066637,0.562625,0.783761,0.944000,0.000000,0.000000
2.931,0.797247,0.865224,0.312701,0.426118,0.066637,0.562625,0.782150,0.944000,0.000000,0.000000
2.948,0.791586,0.861204,0.312888,0.426192,0.066637,0.562625,0.780586,0.944000,0.000000,0.000000
2.965,0.785931,0.857189,0.313075,0.426265,0.066637,0.562625,0.779159,0.944000,0.000000,0.000000
2.981,0.780614,0.853414,0.313262,0.426339,0.066637,0.562625,0.777775,0.944000,0.000000,0.000000
2.997,0.775302,0.849643,0.313449,0.426413,0.066637,0.562625,0.776352,0.944000,0.000000,0.000000
3.014,0.769664,0.845639,0.313635,0.426486,0.066637,0.562625,0.775062,0.944000,0.000000,0.000000
3.030,0.764363,0.841876,0.313822,0.426560,0.066637,0.562625,0.773820,0.944000,0.000000,0.000000
3.048,0.759068,0.838115,0.314008,0.426633,0.066637,0.562625,0.772479,0.944000,0.000000,0.000000
3.064,0.753116,0.833890,0.314194,0.426707,0.066637,0.562625,0.771346,0.944000,0.000000,0.000000
3.081,0.747831,0.830137,0.314380,0.426780,0.066637,0.562625,0.770198,0.944000,0.000000,0.000000
3.098,0.742221,0.826154,0.314565,0.426853,0.066637,0.562625,0.769119,0.944000,0.000000,0.000000
3.114,0.736617,0.822175,0.314751,0.426926,0.066637,0.562625,0.768110,0.944000,0.000000,0.000000
3.132,0.731018,0.818199,0.314936,0.426999,0.066791,0.580303,0.767190,0.944000,0.015700,0.999877
3.149,0.725425,0.814228,0.315121,0.427072,0.066637,0.562625,0.766331,0.944000,-0.015700,-0.999877
3.165,0.719837,0.810261,0.315306,0.427145,0.069936,0.578170,0.765697,0.944000,0.356804,0.934179
3.181,0.714584,0.806531,0.315491,0.427218,0.066431,0.561653,0.764945,0.944000,-0.356804,-0.934179
3.199,0.709008,0.802571,0.315675,0.427291,0.072048,0.576157,0.764474,0.944000,0.571848,0.820359
3.216,0.703437,0.798616,0.315859,0.427364,0.068003,0.560046,0.763873,0.944000,-0.411797,-0.911276
3.232,0.697872,0.794665,0.316044,0.427436,0.071810,0.575210,0.763508,0.944000,0.411797,0.911276
3.248,0.692639,0.790949,0.316227,0.427509,0.070221,0.558817,0.763135,0.944000,-0.171885,-0.985117
3.264,0.687412,0.787238,0.316411,0.427581,0.071810,0.575210,0.763016,0.944000,0.171885,0.985117
3.281,0.682190,0.783530,0.316595,0.427654,0.070122,0.557793,0.762795,0.944000,-0.171885,-0.985117
3.297,0.676647,0.779594,0.316778,0.427726,0.071711,0.574185,0.763092,0.944000,0.171885,0.985117
3.314,0.671435,0.775894,0.316961,0.427798,0.070022,0.556768,0.763228,0.944000,-0.171885,-0.985117
3.331,0.665904,0.771966,0.317145,0.427871,0.071711,0.574185,0.764098,0.944000,0.171885,0.985117
3.348,0.660377,0.768042,0.317327,0.427943,0.069258,0.557065,0.764764,0.944000,-0.249697,-0.968324
3.364,0.654856,0.764122,0.317510,0.428015,0.071566,0.573178,0.766054,0.944000,0.249697,0.968324
3.380,0.649666,0.760437,0.317693,0.428087,0.069258,0.557065,0.767240,0.944000,-0.249697,-0.968324
3.396,0.644480,0.756755,0.317875,0.428159,0.071399,0.574320,0.769075,0.944000,0.217963,0.975957
3.415,0.638976,0.752847,0.318057,0.428230,0.071399,0.574320,0.771272,0.944000,0.000000,0.000000
3.432,0.633154,0.748713,0.318239,0.428302,0.077896,0.587579,0.774288,0.944000,0.661498,0.749947
3.448,0.627660,0.744812,0.318421,0.428374,0.070732,0.575484,0.776782,0.944000,-0.729396,-0.684092
3.465,0.622173,0.740916,0.318602,0.428446,0.078876,0.583360,0.780083,0.944000,0.880906,0.473292
3.481,0.617013,0.737252,0.318784,0.428517,0.069650,0.584425,0.782788,0.944000,-0.997948,0.064035
3.498,0.611858,0.733592,0.318965,0.428589,0.078725,0.591191,0.786694,0.944000,0.923881,0.382681
3.514,0.606387,0.729708,0.319146,0.428660,0.071657,0.601916,0.790025,0.944000,-0.764572,0.644539
3.532,0.601243,0.726055,0.319327,0.428731,0.080146,0.610808,0.794486,0.944000,0.864328,0.502929
3.548,0.595782,0.722178,0.319507,0.428803,0.070497,0.614113,0.798347,0.944000,-0.982370,0.186946
3.565,0.590327,0.718305,0.319688,0.428874,0.079457,0.621358,0.803118,0.944000,0.912198,0.409750
3.582,0.584878,0.714436,0.319868,0.428945,0.080561,0.638926,0.808231,0.944000,0.112386,0.993665
3.599,0.579434,0.710570,0.320048,0.429016,0.080561,0.638926,0.813510,0.944000,0.000000,0.000000
3.615,0.573996,0.706709,0.320228,0.429087,0.089598,0.642428,0.819214,0.944000,0.977604,0.210453
3.631,0.568882,0.703078,0.320408,0.429158,0.081674,0.650996,0.824604,0.944000,-0.857237,0.514922
3.647,0.563774,0.699451,0.320588,0.429229,0.089189,0.660684,0.830596,0.944000,0.813020,0.582236
3.664,0.558670,0.695827,0.320767,0.429300,0.082437,0.647845,0.836615,0.944000,-0.687463,-0.726219
3.682,0.553254,0.691981,0.320946,0.429370,0.088667,0.661513,0.843179,0.944000,0.634275,0.773107
3.698,0.547842,0.688139,0.321125,0.429441,0.088667,0.661513,0.849850,0.944000,0.000000,0.000000
3.714,0.542436,0.684300,0.321304,0.429511,0.090133,0.677943,0.856361,0.944000,0.158541,0.987352
3.730,0.537353,0.680691,0.321483,0.429582,0.091291,0.661434,0.862942,0.944000,0.125318,-0.992117
3.745,0.532275,0.677086,0.321661,0.429652,0.090133,0.677943,0.869625,0.944000,-0.125318,0.992117
3.763,0.527203,0.673484,0.321840,0.429723,0.092691,0.660873,0.876848,0.944000,0.260447,-0.965488
3.780,0.521818,0.669661,0.322018,0.429793,0.090133,0.677943,0.884123,0.944000,-0.260447,0.965488
3.796,0.516439,0.665842,0.322196,0.429863,0.093884,0.661603,0.891566,0.944000,0.381883,-0.924211
3.813,0.511066,0.662026,0.322374,0.429933,0.090353,0.676982,0.898545,0.944000,-0.381883,0.924211
3.828,0.506013,0.658439,0.322551,0.430003,0.093884,0.661603,0.905688,0.944000,0.381883,-0.924211
3.846,0.500966,0.654855,0.322729,0.430073,0.090133,0.677943,0.913209,0.944000,-0.381883,0.924211
3.863,0.495608,0.651051,0.322906,0.430143,0.094432,0.662046,0.920926,0.944000,0.437703,-0.899120
3.878,0.490256,0.647251,0.323083,0.430213,0.100930,0.650211,0.928421,0.944000,0.702955,-0.711234
3.895,0.485224,0.643678,0.323260,0.430283,0.092761,0.660028,0.936179,0.944000,-0.831680,0.555255
3.913,0.479882,0.639885,0.323437,0.430353,0.100430,0.648981,0.944215,0.944000,0.780748,-0.624846
3.930,0.474546,0.636097,0.323613,0.430422,0.105769,0.634141,0.952420,0.944000,0.543588,-0.839352
3.947,0.469215,0.632311,0.323790,0.430492,0.099884,0.648296,0.960526,0.944000,-0.599190,0.800607
3.963,0.463890,0.628530,0.323966,0.430561,0.105256,0.634754,0.968309,0.944000,0.581143,-0.813802
3.982,0.458883,0.624975,0.324142,0.430631,0.109883,0.619159,0.968889,0.944000,0.471028,-0.882118
3.997,0.453568,0.621201,0.324318,0.430700,0.118523,0.625077,0.968889,0.944000,0.934607,0.355681
4.012,0.448571,0.617653,0.324494,0.430770,0.111479,0.612756,0.968889,0.944000,-0.717161,-0.696908
4.030,0.443266,0.613887,0.324669,0.430839,0.121508,0.607804,0.968889,0.944000,0.964380,-0.264520
4.047,0.437656,0.609903,0.324844,0.430908,0.129480,0.597476,0.968889,0.944000,0.811640,-0.584158
4.065,0.432362,0.606145,0.325020,0.430977,0.125663,0.613766,0.968889,0.944000,-0.388609,0.921403
4.081,0.427074,0.602390,0.325195,0.431046,0.131336,0.600627,0.968889,0.944000,0.613602,-0.789616
4.097,0.422102,0.598859,0.325369,0.431115,0.138210,0.589502,0.968889,0.944000,0.743639,-0.668581
4.115,0.417134,0.595333,0.325544,0.431184,0.144860,0.576490,0.968889,0.944000,0.677026,-0.735959
4.130,0.411862,0.591589,0.325718,0.431253,0.139611,0.591434,0.968889,0.944000,-0.534414,0.845223
4.147,0.406595,0.587849,0.325893,0.431321,0.146270,0.578437,0.968889,0.944000,0.677947,-0.735111
4.165,0.401333,0.584113,0.326067,0.431390,0.154782,0.587260,0.968889,0.944000,0.866590,0.499021
4.182,0.396076,0.580381,0.326241,0.431459,0.149811,0.572011,0.968889,0.944000,-0.506097,-0.862477
4.198,0.390825,0.576652,0.326415,0.431527,0.159365,0.576112,0.968889,0.944000,0.972728,0.231947
4.217,0.385579,0.572927,0.326588,0.431596,0.151869,0.564688,0.968889,0.944000,-0.763227,-0.646130
