t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy,ai_error_avg
7.797,0.825680,0.586201,0.884502,0.117151,0.320000,0.752000,0.960000,0.822082,0.000000,1.000000,1.747636
7.812,0.839742,0.566600,0.884117,0.117533,0.318571,0.754000,0.960000,0.808443,-0.707107,0.707107,1.746207
7.829,0.853790,0.547017,0.883733,0.117916,0.318571,0.756000,0.960000,0.793842,0.000000,1.000000,1.744643
7.846,0.868700,0.526232,0.883349,0.118298,0.318571,0.758000,0.960000,0.779133,0.000000,1.000000,1.742931
7.863,0.883596,0.505467,0.882966,0.118680,0.318571,0.760000,0.960000,0.764320,0.000000,1.000000,1.741066
7.879,0.898477,0.484724,0.882583,0.119061,0.318571,0.760000,0.960000,0.749433,0.000000,0.000000,1.739049
7.897,0.913343,0.464000,0.882200,0.119442,0.318571,0.760000,0.960000,0.734475,0.000000,0.000000,1.736881
7.913,0.928194,0.443298,0.881818,0.119822,0.318571,0.760000,0.960000,0.719446,0.000000,0.000000,1.734560
7.930,0.943031,0.422616,0.881436,0.120203,0.318571,0.760000,0.960000,0.704268,0.000000,0.000000,1.732067
7.947,0.957852,0.401955,0.881055,0.120582,0.318571,0.760000,0.960000,0.689829,0.000000,0.000000,1.729398
7.964,0.971788,0.382529,0.880674,0.120962,0.318571,0.758000,0.960000,0.674376,0.000000,-1.000000,1.726581
7.980,0.982857,0.361910,0.119707,0.121341,0.318571,0.750000,0.960000,0.657380,0.000000,-1.000000,1.723169
7.997,0.968080,0.341311,0.120087,0.121720,0.318571,0.734000,0.960000,0.641380,0.000000,-1.000000,1.719675
8.013,0.954186,0.321943,0.120467,0.122098,0.317781,0.717397,0.959799,0.625382,-0.066519,-0.997785,1.716138
8.030,0.940306,0.302594,0.120847,0.122476,0.316427,0.699819,0.959381,0.608392,-0.107165,-0.994241,1.712703
8.046,0.925573,0.282057,0.121226,0.122853,0.315167,0.682227,0.958699,0.591419,-0.099832,-0.995004,1.709359
8.063,0.910855,0.261540,0.121604,0.123230,0.314171,0.665646,0.957793,0.575469,-0.083806,-0.996482,1.706098
8.079,0.897017,0.242249,0.121983,0.123607,0.313148,0.649067,0.956710,0.559541,-0.085996,-0.996295,1.702919
8.095,0.883192,0.222978,0.122361,0.123984,0.312045,0.631455,0.955613,0.542611,-0.087364,-0.996176,1.699858
8.113,0.868518,0.202523,0.122739,0.124360,0.311137,0.613821,0.954681,0.525661,-0.071911,-0.997411,1.696933
8.130,0.853859,0.182088,0.123116,0.124735,0.309921,0.596223,0.953957,0.508691,-0.096263,-0.995356,1.694146
8.146,0.839214,0.161673,0.123493,0.125111,0.308880,0.579647,0.953570,0.492701,-0.087626,-0.996153,1.691510
8.162,0.825445,0.142479,0.123869,0.125485,0.307847,0.562026,0.953503,0.475701,-0.081755,-0.996652,1.689019
8.179,0.810829,0.122105,0.124245,0.125860,0.307143,0.550000,0.953738,0.459704,-0.081755,-0.996652,1.686669
8.196,0.797087,0.102950,0.124621,0.126234,0.307143,0.550000,0.954070,0.442711,0.000000,0.000000,1.684415
8.212,0.782501,0.082617,0.124996,0.126608,0.307143,0.548000,0.954562,0.425724,0.000000,-1.000000,1.682265
8.229,0.767930,0.062304,0.125371,0.126981,0.307143,0.546000,0.955266,0.409755,0.000000,-1.000000,1.680232
8.246,0.754229,0.043206,0.125746,0.127354,0.307143,0.532000,0.956251,0.392811,0.000000,-1.000000,1.678303
8.262,0.739687,0.024000,0.126120,0.872273,0.305067,0.514561,0.957273,0.375871,-0.164399,-0.986394,1.676449
8.280,0.725159,0.044252,0.126494,0.871901,0.302688,0.497197,0.957792,0.358887,-0.188335,-0.982105,1.674687
8.296,0.710645,0.064483,0.126868,0.871529,0.300386,0.480872,0.957873,0.342887,-0.193669,-0.981067,1.673032
8.313,0.696999,0.083505,0.127241,0.871157,0.297233,0.463752,0.957497,0.325895,-0.249732,-0.968315,1.671472
8.329,0.682515,0.103696,0.127614,0.870786,0.294504,0.446490,0.956725,0.308930,-0.216089,-0.976374,1.670027
8.346,0.668045,0.123867,0.127986,0.870415,0.290978,0.430599,0.955777,0.292985,-0.296654,-0.954985,1.668716
8.362,0.654440,0.142832,0.128358,0.870045,0.287251,0.414798,0.954843,0.277038,-0.313562,-0.949568,1.667561
8.378,0.640849,0.161779,0.128730,0.869675,0.283283,0.398014,0.954003,0.260079,-0.314218,-0.949351,1.666570
8.395,0.626422,0.181889,0.129101,0.869305,0.278916,0.382537,0.953464,0.244097,-0.367389,-0.930067,1.665755
8.412,0.612858,0.200797,0.129472,0.868936,0.274138,0.366172,0.953320,0.227098,-0.378375,-0.925653,1.665114
8.429,0.598460,0.220868,0.129842,0.868567,0.270000,0.350000,0.954095,0.210133,-0.337229,-0.941423,1.664691
8.445,0.584077,0.240918,0.130213,0.868199,0.270000,0.350000,0.956125,0.193372,0.000000,0.000000,1.664497
8.462,0.569708,0.260948,0.130582,0.867830,0.268571,0.350000,0.959072,0.177913,-1.000000,0.000000,1.664486
8.478,0.556198,0.279781,0.130952,0.867463,0.268571,0.350000,0.960000,0.162014,0.000000,0.000000,1.664634
8.495,0.541858,0.299770,0.131321,0.867095,0.268571,0.350000,0.960000,0.147802,0.000000,0.000000,1.664931
8.512,0.528374,0.318566,0.131689,0.866728,0.268571,0.354000,0.960000,0.133732,0.000000,1.000000,1.665347
8.528,0.514063,0.338516,0.132058,0.866361,0.268571,0.368000,0.960000,0.121781,0.000000,1.000000,1.665863
8.544,0.500607,0.357273,0.132426,0.865995,0.268571,0.384000,0.960000,0.111759,0.000000,1.000000,1.666459
8.560,0.487164,0.376012,0.132793,0.865629,0.269966,0.401572,0.960000,0.104262,0.110432,0.993884,1.667101
8.577,0.472895,0.395903,0.133160,0.865263,0.269986,0.418212,0.960000,0.100303,0.001673,0.999999,1.667733
8.593,0.459480,0.414604,0.133527,0.864898,0.271478,0.435768,0.960000,0.098377,0.118135,0.992997,1.668327
8.610,0.445240,0.434455,0.133894,0.864533,0.272871,0.452293,0.960000,0.098330,0.117260,0.993101,1.668875
8.625,0.431851,0.453119,0.134260,0.864169,0.274304,0.468812,0.960000,0.100135,0.120561,0.992706,1.669361
8.642,0.418475,0.471764,0.134626,0.863804,0.275788,0.485322,0.960000,0.103568,0.124807,0.992181,1.669780
8.657,0.405113,0.490391,0.134991,0.863441,0.277058,0.501866,0.960000,0.108665,0.106876,0.994272,1.670120
8.674,0.391764,0.508999,0.135356,0.863077,0.278068,0.519490,0.960000,0.115716,0.079964,0.996798,1.670374
8.692,0.377595,0.528750,0.135721,0.862714,0.279116,0.537109,0.960000,0.124238,0.083012,0.996549,1.670541
8.708,0.363440,0.548482,0.136085,0.862351,0.280118,0.553690,0.960000,0.133387,0.084258,0.996444,1.670628
8.724,0.350131,0.567034,0.136449,0.861989,0.280698,0.571351,0.960000,0.144161,0.045956,0.998943,1.670636
8.741,0.336004,0.586727,0.136812,0.861627,0.280518,0.587989,0.960000,0.155227,-0.015139,0.999885,1.670563
8.757,0.352041,0.604575,0.853995,0.849615,0.279428,0.605603,0.960000,0.159907,-0.086364,0.996264,1.670913
8.774,0.365796,0.623594,0.853641,0.849266,0.278185,0.623197,0.960000,0.165308,-0.098396,0.995147,1.671212
8.792,0.379538,0.642594,0.853287,0.848917,0.276826,0.640775,0.960000,0.171381,-0.107576,0.994197,1.671459
8.808,0.393265,0.661575,0.852934,0.848568,0.275399,0.657294,0.960000,0.177786,-0.120118,0.992760,1.671647
8.824,0.406173,0.679422,0.852581,0.848219,0.273803,0.674833,0.960000,0.185251,-0.126322,0.991989,1.671777
8.841,0.419873,0.698365,0.852229,0.847871,0.272318,0.691342,0.960000,0.192905,-0.124979,0.992159,1.671845
8.858,0.432755,0.716176,0.851876,0.847523,0.270758,0.708887,0.960000,0.201509,-0.123537,0.992340,1.671860
8.874,0.446427,0.735081,0.851525,0.847175,0.269290,0.725399,0.960000,0.210109,-0.123537,0.992340,1.671814
8.890,0.459283,0.752856,0.851173,0.846828,0.267730,0.742944,0.960000,0.219694,-0.123537,0.992340,1.671712
8.907,0.472929,0.771724,0.850822,0.846481,0.266261,0.759456,0.960000,0.229171,-0.123537,0.992340,1.671548
8.923,0.485759,0.789464,0.850471,0.846135,0.264764,0.775964,0.960000,0.239077,-0.125955,0.992036,1.671322
8.939,0.498576,0.807186,0.850121,0.845789,0.263053,0.793481,0.960000,0.250029,-0.135468,0.990782,1.671034
8.956,0.512181,0.825997,0.849770,0.845443,0.261088,0.810945,0.960000,0.261423,-0.155636,0.987814,1.670678
8.973,0.525772,0.844789,0.849421,0.845098,0.259433,0.827423,0.960000,0.272478,-0.139245,0.990258,1.670261
8.989,0.538551,0.862458,0.849071,0.844753,0.258571,0.830000,0.960000,0.283909,-0.423901,0.905708,1.669776
9.016,0.551317,0.880109,0.848722,0.844408,0.260000,0.828000,0.960000,0.303007,0.707107,-0.707107,1.669227
9.032,0.572041,0.908764,0.848373,0.844063,0.261429,0.826000,0.960000,0.315967,0.707107,-0.707107,1.668577
9.048,0.585578,0.927481,0.848025,0.843719,0.261429,0.822000,0.960000,0.329223,0.000000,-1.000000,1.667859
9.065,0.599101,0.946179,0.847677,0.843376,0.262857,0.822000,0.960000,0.341906,1.000000,0.000000,1.667083
9.081,0.611816,0.963760,0.847329,0.843032,0.264286,0.818000,0.960000,0.354779,0.447214,-0.894427,1.666251
9.098,0.624518,0.976000,0.846982,0.157311,0.267143,0.814000,0.960000,0.364773,0.707107,-0.707107,1.665816
9.114,0.638001,0.957358,0.846635,0.157654,0.268571,0.806000,0.960000,0.373052,0.242536,-0.970143,1.665492
9.130,0.650678,0.939830,0.846288,0.157996,0.271429,0.804000,0.960000,0.380040,0.894427,-0.447214,1.665280
9.147,0.663342,0.922319,0.845942,0.158338,0.271429,0.800000,0.960000,0.386170,0.000000,-1.000000,1.665162
9.165,0.676784,0.903733,0.845596,0.158680,0.272857,0.796000,0.960000,0.391081,0.447214,-0.894427,1.665143
9.180,0.691003,0.884072,0.845251,0.159021,0.272857,0.790000,0.960000,0.394006,0.000000,-1.000000,1.665213
9.197,0.703630,0.866614,0.844905,0.159362,0.274286,0.786000,0.960000,0.395302,0.447214,-0.894427,1.665373
9.214,0.716243,0.849174,0.844560,0.159702,0.274286,0.782000,0.960000,0.394745,0.000000,-1.000000,1.665622
9.230,0.729632,0.830661,0.844216,0.160043,0.275714,0.780000,0.960000,0.392125,0.707107,-0.707107,1.665960
9.247,0.742220,0.813256,0.843872,0.160383,0.275714,0.778000,0.960000,0.387379,0.000000,-1.000000,1.666364
9.263,0.755582,0.794780,0.843528,0.160722,0.275714,0.776000,0.960000,0.380736,0.000000,-1.000000,1.666823
9.280,0.768931,0.776324,0.843184,0.161062,0.275714,0.774000,0.960000,0.372326,0.000000,-1.000000,1.667325
9.298,0.782266,0.757886,0.842841,0.161401,0.275714,0.772000,0.960000,0.362133,0.000000,-1.000000,1.667862
9.314,0.795588,0.739466,0.842498,0.161739,0.275714,0.770000,0.960000,0.351168,0.000000,-1.000000,1.668421
9.331,0.808113,0.722147,0.842156,0.162077,0.275714,0.768000,0.960000,0.338603,0.000000,-1.000000,1.668988
9.347,0.821409,0.703764,0.841814,0.162415,0.275714,0.768000,0.960000,0.325163,0.000000,0.000000,1.669562
9.364,0.834690,0.685399,0.841472,0.162753,0.275714,0.768000,0.960000,0.311061,0.000000,0.000000,1.670139
9.381,0.847959,0.667053,0.841130,0.163090,0.275714,0.766000,0.960000,0.297307,0.000000,-1.000000,1.670715
9.398,0.860435,0.649803,0.840789,0.163427,0.275714,0.766000,0.960000,0.282257,0.000000,0.000000,1.671291
9.414,0.873677,0.631494,0.840448,0.163764,0.275714,0.766000,0.960000,0.267923,0.000000,0.000000,1.671862
9.430,0.886127,0.614278,0.840108,0.164100,0.275714,0.764000,0.960000,0.252607,0.000000,-1.000000,1.672428
9.447,0.899343,0.596005,0.839768,0.164436,0.275714,0.760000,0.960000,0.237215,0.000000,-1.000000,1.672986
9.464,0.912546,0.577751,0.839428,0.164771,0.275714,0.754000,0.960000,0.222638,0.000000,-1.000000,1.673535
9.481,0.924959,0.560587,0.839089,0.165107,0.275714,0.750000,0.960000,0.207049,0.000000,-1.000000,1.674075
9.498,0.938135,0.542369,0.838750,0.165441,0.272857,0.740000,0.960000,0.191447,-0.371391,-0.928477,1.674600
9.515,0.951298,0.524169,0.838411,0.165776,0.270000,0.732000,0.960000,0.175789,-0.447214,-0.894427,1.675109
9.533,0.964447,0.505987,0.838072,0.166110,0.265143,0.715680,0.960000,0.160070,-0.384615,-0.923077,1.675602
9.548,0.977584,0.487823,0.837734,0.166444,0.260061,0.700638,0.960000,0.145255,-0.427561,-0.903986,1.676072
9.565,0.500000,0.500000,0.325000,0.575000,0.254216,0.684965,0.960000,0.143946,-0.462839,-0.886443,1.676555
9.582,0.493200,0.504080,0.325175,0.574925,0.248262,0.669374,0.960000,0.144420,-0.471496,-0.881868,1.676993
9.598,0.486407,0.508156,0.325350,0.574850,0.242039,0.655196,0.960000,0.146289,-0.523515,-0.852016,1.677387
9.615,0.480020,0.511988,0.325524,0.574775,0.235027,0.640493,0.960000,0.149624,-0.555299,-0.831651,1.677737
9.632,0.473240,0.516056,0.325699,0.574700,0.227827,0.625967,0.960000,0.154217,-0.570098,-0.821576,1.678041
9.649,0.466467,0.520120,0.325873,0.574626,0.220469,0.611599,0.960000,0.159935,-0.582691,-0.812694,1.678303
9.665,0.459701,0.524179,0.326047,0.574551,0.212958,0.598702,0.960000,0.166349,-0.631919,-0.775034,1.678519
9.681,0.453339,0.527996,0.326221,0.574477,0.205536,0.585705,0.960000,0.173775,-0.624389,-0.781113,1.678687
9.698,0.446984,0.531810,0.326395,0.574402,0.197738,0.571798,0.960000,0.182714,-0.617526,-0.786551,1.678804
9.715,0.440238,0.535857,0.326569,0.574328,0.189571,0.559709,0.960000,0.192065,-0.687133,-0.726532,1.678870
9.731,0.433896,0.539663,0.326742,0.574253,0.182857,0.548000,0.960000,0.202862,-0.626001,-0.779822,1.678889
9.748,0.427163,0.543702,0.326915,0.574179,0.181429,0.548000,0.960000,0.213986,-1.000000,0.000000,1.678895
9.764,0.420438,0.547737,0.327088,0.574105,0.181429,0.546000,0.960000,0.224733,0.000000,-1.000000,1.678892
9.781,0.414114,0.551532,0.327261,0.574031,0.181429,0.544000,0.960000,0.236408,0.000000,-1.000000,1.678881
9.797,0.407402,0.555559,0.327434,0.573957,0.180000,0.544000,0.960000,0.248347,-1.000000,0.000000,1.678862
9.814,0.400697,0.559582,0.327607,0.573883,0.180000,0.544000,0.960000,0.259780,0.000000,0.000000,1.678838
9.831,0.394392,0.563365,0.327779,0.573809,0.180000,0.542000,0.960000,0.272154,0.000000,-1.000000,1.678808
9.848,0.387700,0.567380,0.327951,0.573735,0.180000,0.542000,0.960000,0.284736,0.000000,0.000000,1.678774
9.864,0.381015,0.571391,0.328123,0.573661,0.180000,0.542000,0.960000,0.296763,0.000000,0.000000,1.678736
9.880,0.374729,0.575163,0.328295,0.573588,0.180000,0.542000,0.960000,0.308954,0.000000,0.000000,1.678694
9.896,0.368449,0.578930,0.328467,0.573514,0.180000,0.548000,0.960000,0.321239,0.000000,1.000000,1.678656
9.913,0.362176,0.582694,0.328638,0.573441,0.181429,0.560000,0.960000,0.334280,0.164399,0.986394,1.678631
9.929,0.355517,0.586690,0.328810,0.573367,0.183555,0.576372,0.960000,0.346490,0.178885,0.983870,1.678623
9.945,0.349257,0.590446,0.328981,0.573294,0.187809,0.593018,0.960000,0.359319,0.336898,0.941541,1.678638
9.962,0.342611,0.594433,0.329152,0.573221,0.191429,0.608000,0.960000,0.371310,0.320379,0.947289,1.678671
9.978,0.336363,0.598182,0.329323,0.573147,0.194286,0.620000,0.960000,0.384008,0.316228,0.948683,1.678717
9.995,0.329731,0.602161,0.329494,0.573074,0.199578,0.636053,0.960000,0.396672,0.419058,0.907959,1.678775
10.012,0.323106,0.606136,0.329664,0.573001,0.204797,0.651003,0.960000,0.408561,0.439095,0.898441,1.678846
10.028,0.316877,0.609874,0.329834,0.572928,0.210810,0.666550,0.960000,0.421262,0.476194,0.879340,1.678920
10.045,0.310264,0.613841,0.330005,0.572855,0.216666,0.681030,0.960000,0.433571,0.492690,0.870205,1.678975
10.062,0.304047,0.617572,0.330175,0.572782,0.222383,0.695619,0.960000,0.446234,0.480921,0.876764,1.679008
10.077,0.297837,0.621298,0.330344,0.572710,0.227808,0.710424,0.960000,0.459203,0.456464,0.889742,1.679023
10.094,0.291632,0.625021,0.330514,0.572637,0.233931,0.725887,0.960000,0.472892,0.484831,0.874608,1.679056
10.109,0.285046,0.628972,0.330684,0.572564,0.241429,0.738000,0.960000,0.485685,0.654915,0.755702,1.679107
10.126,0.278854,0.632688,0.330853,0.572492,0.251429,0.746000,0.960000,0.499139,0.868243,0.496139,1.679178
10.144,0.272282,0.636631,0.331022,0.572419,0.257143,0.750000,0.960000,0.512647,0.894427,0.447214,1.679254
10.162,0.265716,0.640571,0.331191,0.572347,0.261429,0.750000,0.960000,0.526255,1.000000,0.000000,1.679330
10.178,0.259156,0.644506,0.331360,0.572274,0.271429,0.746000,0.960000,0.539778,0.961524,-0.274721,1.679422
10.195,0.252603,0.648438,0.331528,0.572202,0.280000,0.740000,0.960000,0.552501,0.894427,-0.447214,1.679523
10.210,0.246442,0.652135,0.331697,0.572130,0.285714,0.734000,0.960000,0.565285,0.800000,-0.600000,1.679626
10.227,0.240287,0.655828,0.331865,0.572058,0.291429,0.724000,0.960000,0.578955,0.624695,-0.780869,1.679730
10.243,0.233754,0.659748,0.332033,0.571986,0.294286,0.714000,0.960000,0.591901,0.371391,-0.928477,1.679835
10.260,0.227611,0.663433,0.332201,0.571914,0.295714,0.700000,0.960000,0.605588,0.141421,-0.989949,1.679952
10.276,0.221091,0.667346,0.332369,0.571842,0.295714,0.690000,0.960000,0.619324,0.000000,-1.000000,1.680073
10.293,0.214577,0.671254,0.332537,0.571770,0.295714,0.678000,0.960000,0.632238,0.000000,-1.000000,1.680202
10.310,0.208453,0.674928,0.332704,0.571698,0.292857,0.670000,0.960000,0.646130,-0.447214,-0.894427,1.680325
10.327,0.201952,0.678829,0.332871,0.571626,0.287143,0.660000,0.960000,0.660250,-0.624695,-0.780869,1.680437
10.343,0.195458,0.682725,0.333039,0.571555,0.281429,0.652000,0.960000,0.674600,-0.707107,-0.707107,1.680536
10.361,0.188970,0.686618,0.333206,0.571483,0.272857,0.646000,0.960000,0.689262,-0.894427,-0.447214,1.680616
10.378,0.182489,0.690507,0.333372,0.571412,0.260306,0.644048,0.960000,0.704317,-0.993884,-0.110432,1.680664
10.394,0.176015,0.694391,0.333539,0.571340,0.248420,0.644025,0.960000,0.718818,-0.999999,-0.001382,1.680681
10.412,0.169927,0.698044,0.333705,0.571269,0.235792,0.644018,0.960000,0.734554,-1.000000,-0.000398,1.680665
10.427,0.163465,0.701921,0.333872,0.571198,0.223174,0.644765,0.960000,0.750593,-0.999106,0.042280,1.680614
10.444,0.157010,0.705794,0.334038,0.571127,0.211293,0.645219,0.960000,0.765910,-0.999627,0.027302,1.680533
10.460,0.150940,0.709436,0.334204,0.571055,0.199420,0.645992,0.960000,0.781407,-0.998920,0.046453,1.680421
10.477,0.144877,0.713074,0.334370,0.570984,0.186818,0.647130,0.960000,0.798036,-0.997927,0.064354,1.680280
10.493,0.138441,0.716935,0.334535,0.570913,0.174272,0.649157,0.960000,0.814796,-0.993409,0.114620,1.680110
10.511,0.132012,0.720793,0.334701,0.570843,0.161774,0.651687,0.960000,0.831657,-0.989707,0.143107,1.679911
10.528,0.125588,0.724647,0.334866,0.570772,0.149536,0.656049,0.960000,0.848599,-0.969084,0.246730,1.679677
10.544,0.114867,0.740828,0.269896,0.703975,0.137438,0.661123,0.960000,0.865447,-0.957933,0.286993,1.679495
10.560,0.105926,0.751925,0.270126,0.703771,0.126518,0.667692,0.960000,0.881388,-0.918784,0.394761,1.679270
10.578,0.097519,0.762358,0.270356,0.703568,0.115709,0.676835,0.960000,0.898375,-0.855903,0.517137,1.679002
10.594,0.088596,0.773432,0.270585,0.703364,0.107852,0.690676,0.959853,0.915373,-0.622196,0.782862,1.678685
10.610,0.079681,0.784495,0.270815,0.703161,0.101881,0.705064,0.959055,0.931334,-0.502303,0.864692,1.678311
10.627,0.071300,0.794897,0.271044,0.702957,0.096377,0.720976,0.957634,0.944000,-0.435886,0.900002,1.677890
10.645,0.062403,0.805937,0.271273,0.702754,0.092166,0.737644,0.955702,0.944000,-0.333451,0.942767,1.677424
10.661,0.053515,0.816967,0.271502,0.702552,0.089167,0.753746,0.953453,0.944000,-0.252306,0.967648,1.676904
10.677,0.045159,0.827338,0.271730,0.702349,0.086696,0.770022,0.950808,0.944000,-0.207894,0.978151,1.676335
10.694,0.036811,0.837698,0.271958,0.702147,0.084683,0.787476,0.947603,0.944000,-0.159418,0.987211,1.675717
10.710,0.027950,0.848695,0.272186,0.701945,0.083004,0.804999,0.944019,0.944000,-0.132936,0.991125,1.675052
10.727,0.019097,0.859681,0.272414,0.701743,0.081679,0.821536,0.940318,0.944000,-0.111449,0.993770,1.674341
10.744,0.017143,0.870010,0.727358,0.701541,0.080634,0.839155,0.938230,0.944000,-0.082774,0.996568,1.673810
10.760,0.025977,0.880974,0.727131,0.701339,0.080444,0.856833,0.936249,0.944000,-0.015082,0.999886,1.673282
10.776,0.017143,0.901025,0.765538,0.857040,0.080841,0.873464,0.934555,0.944000,0.033480,0.999439,1.672754
10.793,0.026854,0.919306,0.765272,0.856683,0.083133,0.889791,0.933353,0.944000,0.192835,0.981231,1.672262
10.811,0.036555,0.937568,0.765007,0.856326,0.085714,0.898000,0.932411,0.944000,0.402871,0.915257,1.671786
10.827,0.040533,0.962038,0.643890,0.925450,0.088571,0.898000,0.931848,0.944000,1.000000,0.000000,1.671325
10.843,0.046125,0.976000,0.643746,0.074975,0.090000,0.898000,0.923080,0.944000,1.000000,0.000000,1.669775
10.859,0.051382,0.954239,0.643602,0.075400,0.091429,0.898000,0.914156,0.944000,1.000000,0.000000,1.668225
10.874,0.035988,0.961491,0.115172,0.605741,0.091429,0.898000,0.906992,0.944000,0.000000,0.000000,1.666979
10.892,0.021915,0.966905,0.115557,0.605636,0.091429,0.898000,0.899276,0.944000,0.000000,0.000000,1.665716
10.908,0.017143,0.972652,0.884059,0.605530,0.091429,0.898000,0.894790,0.944000,0.000000,0.000000,1.664830
10.924,0.031188,0.976000,0.883675,0.394576,0.091429,0.898000,0.888476,0.944000,0.000000,0.000000,1.663704
10.940,0.045220,0.970602,0.883291,0.394681,0.091429,0.898000,0.881686,0.944000,0.000000,0.000000,1.662575
10.957,0.060114,0.964873,0.882908,0.394786,0.091429,0.898000,0.874806,0.944000,0.000000,0.000000,1.661444
10.974,0.061500,0.976000,0.556164,0.107293,0.091429,0.898000,0.865496,0.944000,0.000000,0.000000,1.659926
10.991,0.063683,0.954637,0.556108,0.107686,0.091429,0.898000,0.856006,0.944000,0.000000,0.000000,1.658406
11.009,0.044864,0.976000,0.154572,0.306547,0.091429,0.898000,0.847097,0.944000,0.000000,0.000000,1.656968
11.025,0.031442,0.965476,0.154917,0.306741,0.091429,0.898000,0.838667,0.944000,0.000000,0.000000,1.655539
11.041,0.018822,0.955581,0.155262,0.306934,0.091429,0.898000,0.830197,0.944000,0.000000,0.000000,1.654120
11.058,0.017143,0.945696,0.844393,0.307127,0.091429,0.898000,0.822366,0.944000,0.000000,0.000000,1.652901
11.074,0.030525,0.935204,0.844049,0.307320,0.091429,0.896000,0.814833,0.944000,0.000000,-1.000000,1.651674
11.090,0.043107,0.925339,0.843705,0.307513,0.091429,0.896000,0.807084,0.944000,0.000000,0.000000,1.650428
11.107,0.023964,0.934739,0.124967,0.619264,0.091429,0.892000,0.799682,0.944000,0.000000,-1.000000,1.649295
11.124,0.017143,0.941227,0.874658,0.619144,0.092857,0.888000,0.795541,0.944000,0.447214,-0.894427,1.648551
11.141,0.031701,0.947708,0.874284,0.619025,0.092857,0.884000,0.791703,0.944000,0.000000,-1.000000,1.647834
11.157,0.046245,0.954183,0.873910,0.618906,0.092857,0.874000,0.788223,0.944000,0.000000,-1.000000,1.647149
11.175,0.060774,0.960652,0.873536,0.618787,0.094286,0.866000,0.785121,0.944000,0.242536,-0.970143,1.646496
11.190,0.075288,0.967114,0.873162,0.618669,0.095714,0.862000,0.782544,0.944000,0.447214,-0.894427,1.645873
11.207,0.088935,0.973189,0.872789,0.618550,0.095714,0.860000,0.780259,0.944000,0.000000,-1.000000,1.645275
11.224,0.102569,0.976000,0.872416,0.381569,0.095714,0.860000,0.774831,0.944000,0.000000,0.000000,1.644356
11.241,0.117040,0.969557,0.872044,0.381687,0.095714,0.860000,0.769346,0.944000,0.000000,0.000000,1.643440
11.257,0.131496,0.963121,0.871672,0.381805,0.095714,0.860000,0.764125,0.944000,0.000000,0.000000,1.642528
11.273,0.145089,0.957070,0.871300,0.381924,0.095714,0.860000,0.758847,0.944000,0.000000,0.000000,1.641619
11.290,0.158668,0.951024,0.870929,0.382042,0.095714,0.864000,0.752685,0.944000,0.000000,1.000000,1.640696
11.307,0.173929,0.944230,0.870558,0.382160,0.095714,0.876000,0.746281,0.944000,0.000000,1.000000,1.639716
11.324,0.188328,0.937819,0.870187,0.382277,0.092857,0.890000,0.739022,0.944000,-0.274721,0.961524,1.638639
11.342,0.202712,0.931415,0.869817,0.382395,0.090380,0.907337,0.730747,0.944000,-0.196116,0.980581,1.637432
11.358,0.217082,0.925017,0.869447,0.382513,0.090074,0.923971,0.722073,0.944000,-0.025770,0.999668,1.636091
11.374,0.230593,0.919002,0.869078,0.382630,0.090001,0.941651,0.711950,0.944000,-0.005761,0.999983,1.634598
11.391,0.244935,0.912617,0.868709,0.382748,0.090000,0.944000,0.702076,0.944000,-0.000856,1.000000,1.633045
11.408,0.258419,0.906614,0.868340,0.382865,0.091429,0.944000,0.691952,0.944000,1.000000,0.000000,1.631450
11.425,0.271890,0.900616,0.867972,0.382982,0.091429,0.944000,0.680925,0.944000,0.000000,0.000000,1.629809
11.442,0.286188,0.894251,0.867604,0.383099,0.091429,0.944000,0.668949,0.944000,0.000000,0.000000,1.628110
11.459,0.301312,0.887517,0.867236,0.383216,0.091429,0.944000,0.657338,0.944000,0.000000,0.000000,1.626338
11.475,0.315582,0.881164,0.866869,0.383333,0.091429,0.944000,0.645444,0.944000,0.000000,0.000000,1.624467
11.492,0.329837,0.874817,0.866502,0.383449,0.091429,0.944000,0.634095,0.944000,0.000000,0.000000,1.622516
11.509,0.343241,0.868850,0.866135,0.383566,0.091429,0.944000,0.621961,0.944000,0.000000,0.000000,1.620497
11.525,0.357468,0.862516,0.865769,0.383682,0.091429,0.944000,0.609828,0.943318,0.000000,0.000000,1.618419
11.542,0.371681,0.856188,0.865404,0.383799,0.091429,0.944000,0.598459,0.941689,0.000000,0.000000,1.616315
11.559,0.385044,0.850239,0.865038,0.383915,0.091429,0.944000,0.586481,0.938893,0.000000,0.000000,1.614185
11.576,0.399228,0.843924,0.864673,0.384031,0.091429,0.944000,0.574668,0.934960,0.000000,0.000000,1.612035
11.592,0.413398,0.837615,0.864308,0.384147,0.091429,0.944000,0.563757,0.930200,0.000000,0.000000,1.609879
11.607,0.426722,0.831683,0.863944,0.384263,0.091429,0.944000,0.553088,0.924465,0.000000,0.000000,1.607733
11.624,0.440032,0.825758,0.863580,0.384379,0.104057,0.944000,0.542140,0.917110,1.000000,0.000000,1.605597
11.642,0.454159,0.819468,0.863217,0.384494,0.116686,0.944000,0.540000,0.908345,1.000000,0.000000,1.603493
11.659,0.468273,0.813184,0.862853,0.384610,0.129314,0.944000,0.540000,0.898128,1.000000,0.000000,1.601374
