t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy,ai_error_avg
3.904,0.768997,0.497039,0.874867,0.115890,0.226962,0.731188,0.960000,0.758914,-0.023459,-0.999725,1.733421
3.920,0.783563,0.476143,0.874493,0.116274,0.227325,0.748860,0.960000,0.742244,0.028779,0.999586,1.729804
3.937,0.798115,0.455269,0.874118,0.116658,0.229211,0.732431,0.960000,0.726608,0.158632,-0.987338,1.726094
3.954,0.811797,0.435642,0.873744,0.117041,0.226140,0.749580,0.960000,0.709865,-0.243178,0.969982,1.722071
3.971,0.826319,0.414809,0.873370,0.117424,0.229211,0.732431,0.960000,0.693188,0.243178,-0.969982,1.717954
3.988,0.840828,0.393997,0.872997,0.117807,0.229211,0.732431,0.960000,0.676481,0.000000,0.000000,1.713614
4.005,0.855321,0.373205,0.872624,0.118189,0.234745,0.715390,0.960000,0.658885,0.413871,-0.910335,1.709184
4.022,0.870652,0.351213,0.872251,0.118571,0.230638,0.731005,0.960000,0.643222,-0.345475,0.938428,1.704512
4.039,0.884266,0.331684,0.871879,0.118952,0.237689,0.715099,0.960000,0.625691,0.527326,-0.849663,1.699740
4.057,0.899566,0.309735,0.871507,0.119333,0.230048,0.729175,0.960000,0.608948,-0.605127,0.796129,1.694525
4.074,0.914002,0.289027,0.871136,0.119714,0.236118,0.713672,0.960000,0.592189,0.480716,-0.876876,1.689076
4.091,0.928423,0.268340,0.870764,0.120094,0.231373,0.730056,0.960000,0.575294,-0.375725,0.926731,1.683188
4.108,0.942830,0.247673,0.870394,0.120474,0.234891,0.713076,0.960000,0.558389,0.278575,-0.960414,1.677072
4.124,0.957222,0.227027,0.870023,0.120854,0.234891,0.713076,0.960000,0.542440,0.000000,0.000000,1.670653
4.141,0.970754,0.207614,0.869653,0.121233,0.241553,0.698056,0.960000,0.525519,0.527505,-0.849552,1.664124
4.156,0.982857,0.187009,0.130716,0.121612,0.232990,0.709597,0.957664,0.509857,-0.720426,0.693532,1.658641
4.172,0.969352,0.167636,0.131086,0.121990,0.241512,0.697997,0.955392,0.494177,0.716994,-0.697079,1.652996
4.189,0.955860,0.148282,0.131455,0.122368,0.229627,0.698009,0.952751,0.478609,-1.000000,0.000699,1.647345
4.205,0.942382,0.128947,0.131823,0.122746,0.241084,0.693581,0.950356,0.462965,0.963950,-0.266082,1.641480
4.222,0.928917,0.109632,0.132191,0.123123,0.244251,0.676466,0.948063,0.446270,0.250831,-0.968031,1.635408
4.239,0.914625,0.089129,0.132559,0.123500,0.255008,0.665346,0.945873,0.428534,0.804420,-0.594061,1.629130
4.256,0.899508,0.067443,0.132927,0.123876,0.257937,0.649219,0.944072,0.412733,0.246477,-0.969149,1.622818
4.272,0.886083,0.048185,0.133294,0.124252,0.263155,0.633119,0.942381,0.395899,0.413197,-0.910642,1.616789
4.289,0.871834,0.027745,0.133660,0.124628,0.268605,0.617170,0.940962,0.379016,0.431520,-0.902104,1.611062
4.307,0.857599,0.024000,0.134027,0.874996,0.273353,0.600787,0.941170,0.362018,0.376022,-0.926611,1.606109
4.325,0.843378,0.044400,0.134393,0.874622,0.277649,0.584161,0.940793,0.345026,0.340117,-0.940383,1.601350
4.341,0.829172,0.064779,0.134758,0.874247,0.280963,0.567101,0.939725,0.328092,0.262465,-0.964941,1.596797
4.358,0.814980,0.085138,0.135124,0.873873,0.283264,0.549717,0.938331,0.311205,0.182209,-0.983260,1.592606
4.374,0.800802,0.105477,0.135488,0.873499,0.284341,0.533145,0.936628,0.295383,0.090612,-0.995886,1.588793
4.391,0.787471,0.124600,0.135853,0.873125,0.284204,0.515466,0.934312,0.278695,-0.010882,-0.999941,1.585335
4.408,0.773321,0.144898,0.136217,0.872752,0.284373,0.533145,0.932576,0.261870,0.013432,0.999910,1.582597
4.424,0.759186,0.165176,0.136581,0.872379,0.284234,0.515466,0.930817,0.245049,-0.011022,-0.999939,1.580396
4.442,0.745064,0.185433,0.136944,0.872007,0.284373,0.533145,0.929824,0.228106,0.011022,0.999939,1.578895
4.460,0.730957,0.205670,0.137307,0.871635,0.284265,0.514425,0.928786,0.210165,-0.008111,-0.999967,1.577834
4.477,0.716035,0.227077,0.137670,0.871263,0.284265,0.514425,0.928377,0.193175,0.000000,0.000000,1.577284
4.493,0.701956,0.247273,0.138032,0.870892,0.284265,0.514425,0.928930,0.176192,0.000000,0.000000,1.577211
4.510,0.687891,0.267450,0.138394,0.870521,0.284265,0.514425,0.930592,0.159352,0.000000,0.000000,1.577546
4.527,0.673840,0.287606,0.138756,0.870151,0.284265,0.514425,0.933593,0.142880,0.000000,0.000000,1.578239
4.544,0.659803,0.307742,0.139117,0.869781,0.284265,0.514425,0.937956,0.128091,0.000000,0.000000,1.579248
4.560,0.646605,0.326675,0.139478,0.869411,0.284265,0.514425,0.944497,0.113768,0.000000,0.000000,1.580515
4.578,0.632596,0.346771,0.139839,0.869041,0.284416,0.496747,0.952211,0.100640,0.011953,-0.999929,1.581906
4.595,0.618601,0.366847,0.140199,0.868672,0.284256,0.515465,0.960000,0.089209,-0.011953,0.999929,1.583400
4.612,0.603798,0.388082,0.140559,0.868304,0.284398,0.498827,0.960000,0.080401,0.011953,-0.999929,1.584907
4.628,0.590653,0.406940,0.140918,0.867935,0.284256,0.515465,0.960000,0.073766,-0.011953,0.999929,1.586389
4.644,0.577520,0.425778,0.141277,0.867567,0.284407,0.497787,0.960000,0.069581,0.011953,-0.999929,1.587778
4.661,0.563581,0.445774,0.141636,0.867200,0.284265,0.514425,0.960000,0.068031,-0.011953,0.999929,1.589033
4.677,0.550476,0.464574,0.141994,0.866833,0.284416,0.496747,0.960000,0.068448,0.011953,-0.999929,1.590150
4.695,0.536564,0.484530,0.142352,0.866466,0.284265,0.514425,0.960000,0.070134,-0.011953,0.999929,1.591163
4.711,0.522667,0.504466,0.142710,0.866099,0.284407,0.497787,0.960000,0.073010,0.011953,-0.999929,1.592056
4.728,0.509601,0.523210,0.143067,0.865733,0.284256,0.515465,0.960000,0.077035,-0.011953,0.999929,1.592856
4.744,0.495731,0.543106,0.143424,0.865367,0.284398,0.498827,0.960000,0.082537,0.011953,-0.999929,1.593472
4.760,0.482691,0.561813,0.143781,0.865002,0.284256,0.515465,0.960000,0.089067,-0.011953,0.999929,1.593966
4.777,0.469663,0.580501,0.144137,0.864637,0.284407,0.497787,0.960000,0.097114,0.011953,-0.999929,1.594328
4.793,0.455836,0.600337,0.144493,0.864272,0.286020,0.515322,0.960000,0.105846,0.127705,0.991812,1.594604
4.811,0.442022,0.620153,0.144848,0.863908,0.298617,0.516571,0.960000,0.114807,0.997500,0.070665,1.594853
4.827,0.428221,0.639950,0.145203,0.863544,0.306903,0.529914,0.960000,0.124169,0.656119,0.754657,1.595051
4.844,0.414435,0.659727,0.145558,0.863181,0.317055,0.540429,0.960000,0.133834,0.803899,0.594766,1.595211
4.861,0.400662,0.679484,0.145913,0.862818,0.326862,0.551568,0.960000,0.144017,0.776575,0.630025,1.595301
4.880,0.386904,0.699221,0.146267,0.862455,0.336309,0.564816,0.960000,0.155441,0.706497,0.707716,1.595305
4.896,0.372350,0.720098,0.146620,0.862092,0.343723,0.579128,0.960000,0.166854,0.587144,0.809482,1.595216
4.913,0.358619,0.739796,0.146974,0.861730,0.349142,0.593938,0.960000,0.178113,0.455853,0.890055,1.595041
4.929,0.345708,0.758317,0.147327,0.861368,0.352542,0.610965,0.960000,0.190619,0.269286,0.963060,1.594775
4.976,0.332004,0.777975,0.147679,0.861007,0.356362,0.659552,0.960000,0.226905,0.109401,0.993998,1.594397
4.994,0.294155,0.832271,0.148032,0.860646,0.357131,0.678241,0.960000,0.242235,0.057490,0.998346,1.593732
5.011,0.279674,0.853044,0.148384,0.860285,0.357133,0.695921,0.960000,0.257203,0.000209,1.000000,1.592945
5.028,0.266011,0.872644,0.148735,0.859925,0.355954,0.712479,0.960000,0.271748,-0.099242,0.995063,1.592018
5.044,0.253165,0.891072,0.149087,0.859565,0.353413,0.729797,0.960000,0.287619,-0.201219,0.979546,1.590950
5.062,0.239529,0.910632,0.149438,0.859206,0.349732,0.746710,0.960000,0.303846,-0.291423,0.956594,1.589739
5.078,0.225907,0.930173,0.149788,0.858846,0.345148,0.762062,0.960000,0.319377,-0.385741,0.922607,1.588393
5.094,0.213100,0.948546,0.150138,0.858488,0.339488,0.776695,0.960000,0.335086,-0.476160,0.879359,1.586933
5.110,0.200305,0.966900,0.150488,0.858129,0.332382,0.790033,0.960000,0.350921,-0.597875,0.801589,1.585368
5.126,0.187523,0.976000,0.150838,0.142229,0.324689,0.802717,0.955911,0.365862,-0.647273,0.762258,1.582360
5.143,0.174753,0.957682,0.151187,0.142587,0.315617,0.815017,0.951334,0.381608,-0.718359,0.695673,1.579394
5.159,0.161199,0.938239,0.151536,0.142944,0.306177,0.826761,0.946620,0.397275,-0.747462,0.664305,1.576501
5.176,0.147659,0.918815,0.151884,0.143301,0.296888,0.837143,0.941917,0.411857,-0.781523,0.623877,1.573641
5.192,0.134928,0.900552,0.152232,0.143658,0.287557,0.847450,0.936773,0.426145,-0.785060,0.619419,1.570754
5.209,0.122210,0.882307,0.152580,0.144014,0.277337,0.857835,0.930848,0.440984,-0.809301,0.587394,1.567840
5.225,0.108710,0.862942,0.152927,0.144370,0.267338,0.866830,0.924869,0.454620,-0.841311,0.540552,1.564910
5.242,0.096017,0.844733,0.153275,0.144726,0.256563,0.876051,0.918204,0.468830,-0.853205,0.521576,1.561988
5.258,0.082544,0.825407,0.153621,0.145081,0.244741,0.882268,0.911272,0.482787,-0.936131,0.351652,1.559090
5.275,0.069085,0.806099,0.153968,0.145436,0.255556,0.875366,0.904858,0.496030,0.909907,-0.414813,1.556331
5.292,0.056430,0.787945,0.154314,0.145791,0.243362,0.879965,0.897872,0.509935,-0.965577,0.260116,1.553617
5.307,0.042998,0.768676,0.154659,0.146145,0.241277,0.863583,0.891300,0.523025,-0.175436,-0.984491,1.551005
5.324,0.030368,0.750559,0.155005,0.146499,0.234543,0.877295,0.884388,0.535768,-0.566561,0.824020,1.548378
5.341,0.017751,0.732460,0.155350,0.146852,0.227411,0.862703,0.876832,0.549075,-0.564700,-0.825296,1.545779
5.357,0.017143,0.713248,0.844306,0.147205,0.215676,0.860063,0.865544,0.546573,-0.987328,-0.158691,1.541847
5.374,0.029735,0.695185,0.843961,0.147558,0.226162,0.850210,0.855587,0.536841,0.830329,-0.557274,1.539277
5.391,0.043100,0.676012,0.843617,0.147911,0.215401,0.840958,0.846894,0.524972,-0.852157,-0.523286,1.537176
5.407,0.056452,0.656859,0.843274,0.148263,0.208287,0.826350,0.839813,0.511162,-0.563276,-0.826269,1.535560
5.424,0.069791,0.637724,0.842930,0.148614,0.204128,0.810762,0.834866,0.496738,-0.349943,-0.936771,1.534404
5.441,0.082332,0.619733,0.842588,0.148966,0.198144,0.795193,0.830695,0.480773,-0.473802,-0.880631,1.533493
5.457,0.095644,0.600637,0.842245,0.149317,0.192159,0.779625,0.827670,0.464309,-0.473966,-0.880543,1.532820
5.474,0.108943,0.581560,0.841903,0.149668,0.185748,0.764392,0.825053,0.447708,-0.507634,-0.861573,1.532232
5.491,0.122228,0.562502,0.841561,0.150018,0.179149,0.749318,0.822411,0.431115,-0.522568,-0.852598,1.531642
5.510,0.135500,0.543463,0.841219,0.150368,0.172827,0.734013,0.819805,0.414512,-0.500611,-0.865672,1.531063
5.525,0.148759,0.524443,0.840878,0.150717,0.166514,0.718701,0.817199,0.397908,-0.499918,-0.866073,1.530488
5.542,0.162004,0.505442,0.840537,0.151067,0.160132,0.703445,0.814581,0.381308,-0.505363,-0.862907,1.529915
5.559,0.175237,0.486460,0.840197,0.151416,0.154037,0.687960,0.812000,0.364696,-0.482609,-0.875836,1.529352
5.576,0.188456,0.467497,0.839856,0.151764,0.148752,0.673055,0.809626,0.349045,-0.444655,-0.895702,1.528805
5.593,0.200885,0.449667,0.839517,0.152113,0.143950,0.656703,0.807330,0.332352,-0.380204,-0.924903,1.528304
5.610,0.214078,0.430742,0.839177,0.152460,0.140283,0.639785,0.805244,0.315605,-0.290441,-0.956893,1.527845
5.627,0.227257,0.411836,0.838838,0.152808,0.139224,0.622167,0.803211,0.298844,-0.083841,-0.996479,1.527399
5.643,0.240423,0.392949,0.838499,0.153155,0.140436,0.605614,0.801262,0.283079,0.101961,-0.994788,1.526950
5.660,0.252803,0.375190,0.838161,0.153502,0.143730,0.587471,0.799542,0.265240,0.246372,-0.969175,1.526585
5.677,0.266716,0.355232,0.837822,0.153848,0.148063,0.571977,0.798095,0.249369,0.364591,-0.931168,1.526238
5.693,0.279070,0.337509,0.837485,0.154195,0.153546,0.556050,0.796736,0.232476,0.434139,-0.900846,1.525925
5.710,0.292184,0.318697,0.837147,0.154540,0.159529,0.540479,0.795473,0.215568,0.473748,-0.880661,1.525632
5.727,0.305284,0.299904,0.836810,0.154886,0.165511,0.526101,0.794117,0.199681,0.503312,-0.864105,1.525312
5.743,0.317602,0.282234,0.836473,0.155231,0.171530,0.511752,0.792496,0.183843,0.506436,-0.862277,1.524947
5.759,0.329907,0.264582,0.836137,0.155576,0.177691,0.496319,0.790610,0.167049,0.487801,-0.872955,1.524558
5.776,0.342969,0.245846,0.835801,0.155920,0.183894,0.480919,0.788596,0.150285,0.491198,-0.871048,1.524151
5.793,0.356017,0.227128,0.835465,0.156264,0.189576,0.466303,0.786328,0.134603,0.478062,-0.878326,1.523679
5.809,0.368285,0.209528,0.835129,0.156608,0.195313,0.451730,0.783623,0.119058,0.482722,-0.875773,1.523128
5.826,0.380542,0.191947,0.834794,0.156951,0.201391,0.436233,0.780240,0.102731,0.481283,-0.876565,1.522489
5.843,0.393551,0.173285,0.834459,0.157294,0.207562,0.420807,0.776743,0.086451,0.488619,-0.872497,1.521835
5.859,0.406547,0.154642,0.834125,0.157637,0.213732,0.405381,0.773233,0.070177,0.488619,-0.872497,1.521184
5.876,0.419530,0.136017,0.833791,0.157980,0.219786,0.391061,0.769896,0.056000,0.509299,-0.860590,1.520534
5.892,0.431737,0.118506,0.833457,0.158322,0.226952,0.376504,0.766422,0.056000,0.567489,-0.823381,1.519898
5.909,0.444694,0.099918,0.833124,0.158663,0.234727,0.362571,0.763109,0.056000,0.615615,-0.788047,1.519223
5.926,0.457639,0.081350,0.832790,0.159005,0.242661,0.348816,0.759992,0.056000,0.628294,-0.777976,1.518504
5.944,0.470570,0.062799,0.832458,0.159346,0.253207,0.339089,0.757415,0.056000,0.835045,-0.550182,1.517797
5.960,0.483488,0.044268,0.832125,0.159686,0.243281,0.348244,0.753932,0.056000,-0.835045,0.550182,1.516773
5.977,0.495634,0.026844,0.831793,0.160027,0.251186,0.334455,0.751343,0.056000,0.625894,-0.779908,1.515858
5.994,0.508527,0.024000,0.831461,0.839634,0.243281,0.348244,0.743700,0.056000,-0.625894,0.779908,1.513783
6.010,0.521407,0.042476,0.831130,0.839294,0.251186,0.334455,0.739340,0.056000,0.625894,-0.779908,1.512616
6.027,0.534273,0.060934,0.830799,0.838955,0.243746,0.347433,0.738449,0.056000,-0.625894,0.779908,1.512221
6.043,0.546371,0.078288,0.830468,0.838616,0.251651,0.333644,0.739723,0.056000,0.625894,-0.779908,1.512299
6.059,0.559212,0.096709,0.830137,0.838277,0.244211,0.346622,0.742455,0.056000,-0.625894,0.779908,1.512729
6.076,0.571286,0.114029,0.829807,0.837939,0.251651,0.333644,0.746319,0.056000,0.625894,-0.779908,1.513414
6.092,0.583347,0.131331,0.829477,0.837601,0.244211,0.346622,0.750922,0.056000,-0.625894,0.779908,1.514279
6.108,0.595397,0.148616,0.829148,0.837263,0.252115,0.332833,0.756491,0.056000,0.625894,-0.779908,1.515288
6.126,0.608187,0.166963,0.828819,0.836926,0.244211,0.346622,0.762458,0.056000,-0.625894,0.779908,1.516397
6.142,0.620964,0.185292,0.828490,0.836589,0.252115,0.332833,0.770324,0.056000,0.625894,-0.779908,1.517662
6.160,0.633728,0.203603,0.828161,0.836252,0.244211,0.346622,0.779269,0.056000,-0.625894,0.779908,1.518971
6.177,0.646479,0.221895,0.827833,0.835916,0.252115,0.332833,0.789347,0.056000,0.625894,-0.779908,1.520266
6.193,0.659218,0.240169,0.827505,0.835580,0.244211,0.346622,0.799874,0.056000,-0.625894,0.779908,1.521517
6.210,0.671944,0.258424,0.827178,0.835245,0.252115,0.332833,0.811101,0.056000,0.625894,-0.779908,1.522670
6.227,0.684657,0.276661,0.826851,0.834909,0.244511,0.345621,0.822001,0.056000,-0.639815,0.768529,1.523725
6.244,0.696610,0.293809,0.826524,0.834575,0.235703,0.358291,0.833885,0.056000,-0.697491,0.716593,1.524652
6.260,0.709298,0.312010,0.826197,0.834240,0.244481,0.345581,0.845959,0.056000,0.695113,-0.718900,1.525431
6.276,0.721973,0.330192,0.825871,0.833906,0.236174,0.357482,0.857381,0.056000,-0.698914,0.715206,1.526080
6.293,0.733891,0.347288,0.825545,0.833572,0.246762,0.347847,0.869521,0.056000,0.838462,-0.544960,1.526672
6.310,0.746540,0.365435,0.825220,0.833238,0.236289,0.355715,0.880941,0.056624,-0.881157,0.472823,1.527144
6.326,0.758434,0.382496,0.824895,0.832905,0.247417,0.347355,0.893074,0.057327,0.881157,-0.472823,1.527577
6.343,0.771059,0.400606,0.824570,0.832572,0.236944,0.355223,0.904464,0.058630,-0.881157,0.472823,1.527917
6.359,0.782929,0.417634,0.824245,0.832240,0.248071,0.346863,0.916571,0.059935,0.881157,-0.472823,1.528233
6.377,0.795528,0.435708,0.823921,0.831907,0.237662,0.356874,0.928605,0.062212,-0.824246,0.566232,1.528431
6.393,0.808115,0.453764,0.823597,0.831575,0.235888,0.374379,0.940590,0.064940,-0.140496,0.990081,1.528557
6.410,0.820689,0.471801,0.823273,0.831244,0.238327,0.358093,0.951758,0.068343,0.205185,-0.978723,1.528571
6.426,0.832511,0.488761,0.822950,0.830913,0.236688,0.374574,0.960000,0.071876,-0.137889,0.990448,1.528548
6.442,0.844322,0.505704,0.822627,0.830582,0.236688,0.374574,0.960000,0.076058,0.000000,0.000000,1.528445
6.459,0.856858,0.523687,0.822304,0.830251,0.232019,0.391001,0.960000,0.080667,-0.369710,0.929147,1.528216
6.476,0.869382,0.541653,0.821982,0.829921,0.237393,0.375002,0.960000,0.086634,0.425539,-0.904940,1.527752
6.493,0.881893,0.559601,0.821660,0.829591,0.230726,0.390017,0.960000,0.093104,-0.527947,0.849277,1.527149
6.510,0.894392,0.577531,0.821339,0.829261,0.238307,0.377202,0.960000,0.100132,0.637878,-0.770138,1.526339
6.526,0.906144,0.594389,0.821017,0.828932,0.230726,0.390017,0.960000,0.107598,-0.637878,0.770138,1.525396
6.542,0.917884,0.611230,0.820696,0.828603,0.238781,0.376401,0.960000,0.116285,0.637878,-0.770138,1.524275
6.559,0.930345,0.629106,0.820376,0.828274,0.230726,0.390017,0.960000,0.125408,-0.637878,0.770138,1.523018
6.575,0.942794,0.646964,0.820055,0.827946,0.238307,0.377202,0.960000,0.134599,0.637878,-0.770138,1.521590
6.592,0.954499,0.663755,0.819735,0.827618,0.230252,0.390818,0.960000,0.144735,-0.637878,0.770138,1.520038
6.609,0.966923,0.681577,0.819415,0.827291,0.238307,0.377202,0.960000,0.155447,0.637878,-0.770138,1.518322
6.626,0.979335,0.699382,0.819096,0.826963,0.230252,0.390818,0.960000,0.166568,-0.637878,0.770138,1.516468
6.643,0.982857,0.717169,0.181223,0.826636,0.238307,0.377202,0.960000,0.181153,0.637878,-0.770138,1.513843
6.660,0.970470,0.734938,0.181542,0.826310,0.230252,0.390818,0.960000,0.195625,-0.637878,0.770138,1.511339
6.677,0.958096,0.752689,0.181860,0.825983,0.237834,0.378003,0.960000,0.209333,0.637878,-0.770138,1.508898
6.693,0.946461,0.769379,0.182179,0.825657,0.230252,0.390818,0.960000,0.223040,-0.637878,0.770138,1.506540
6.709,0.934838,0.786053,0.182496,0.825332,0.238307,0.377202,0.960000,0.237674,0.637878,-0.770138,1.504242
6.726,0.922501,0.803751,0.182814,0.825006,0.230252,0.390818,0.960000,0.252604,-0.637878,0.770138,1.501944
6.744,0.910176,0.821432,0.183131,0.824681,0.238307,0.377202,0.960000,0.267649,0.637878,-0.770138,1.499693
6.760,0.897863,0.839094,0.183448,0.824357,0.230726,0.390017,0.960000,0.282016,-0.637878,0.770138,1.497454
6.777,0.886286,0.855701,0.183764,0.824032,0.238781,0.376401,0.960000,0.297364,0.637878,-0.770138,1.495264
6.793,0.873998,0.873329,0.184081,0.823708,0.231200,0.389216,0.960000,0.311977,-0.637878,0.770138,1.493091
6.809,0.862445,0.889902,0.184397,0.823385,0.239255,0.375600,0.960000,0.327572,0.637878,-0.770138,1.490967
6.826,0.850181,0.907495,0.184712,0.823061,0.231200,0.389216,0.960000,0.343316,-0.637878,0.770138,1.488863
6.843,0.837930,0.925069,0.185028,0.822738,0.238781,0.376401,0.960000,0.358195,0.637878,-0.770138,1.486808
6.860,0.826411,0.941593,0.185342,0.822416,0.230726,0.390017,0.960000,0.374138,-0.637878,0.770138,1.484768
6.877,0.814184,0.959133,0.185657,0.822093,0.238781,0.376401,0.960000,0.390133,0.637878,-0.770138,1.482776
6.893,0.801970,0.976000,0.185971,0.178229,0.231200,0.389216,0.960000,0.397298,-0.637878,0.770138,1.482427
6.909,0.790486,0.959525,0.186286,0.178551,0.239255,0.375600,0.960000,0.404372,0.637878,-0.770138,1.482210
6.925,0.778295,0.942038,0.186599,0.178872,0.231674,0.388415,0.960000,0.411285,-0.637878,0.770138,1.482037
6.942,0.766834,0.925597,0.186913,0.179193,0.239729,0.374799,0.960000,0.418059,0.637878,-0.770138,1.481998
6.959,0.754668,0.908145,0.187226,0.179514,0.231674,0.388415,0.960000,0.425143,-0.637878,0.770138,1.482002
6.976,0.742515,0.890710,0.187538,0.179835,0.239255,0.375600,0.960000,0.431243,0.637878,-0.770138,1.482143
6.992,0.731088,0.874318,0.187851,0.180155,0.231200,0.389216,0.960000,0.438032,-0.637878,0.770138,1.482325
7.009,0.718958,0.856918,0.188163,0.180475,0.238781,0.376401,0.960000,0.443796,0.637878,-0.770138,1.482643
7.025,0.707554,0.840559,0.188475,0.180794,0.230726,0.390017,0.960000,0.450159,-0.637878,0.770138,1.483008
7.042,0.695449,0.823194,0.188786,0.181113,0.238781,0.376401,0.960000,0.455766,0.637878,-0.770138,1.483505
7.059,0.683356,0.805846,0.189098,0.181432,0.230726,0.390017,0.960000,0.461859,-0.637878,0.770138,1.484029
7.076,0.671275,0.788516,0.189409,0.181751,0.238781,0.376401,0.960000,0.467230,0.637878,-0.770138,1.484670
7.094,0.659207,0.771204,0.189719,0.182069,0.230726,0.390017,0.960000,0.473234,-0.637878,0.770138,1.485325
7.110,0.647150,0.753908,0.190029,0.182387,0.238307,0.377202,0.960000,0.478199,0.637878,-0.770138,1.486084
7.126,0.635814,0.737646,0.190339,0.182705,0.230726,0.390017,0.960000,0.483759,-0.637878,0.770138,1.486851
7.143,0.624489,0.721401,0.190649,0.183022,0.238781,0.376401,0.960000,0.489086,0.637878,-0.770138,1.487697
7.159,0.612469,0.704157,0.190958,0.183339,0.231200,0.389216,0.960000,0.494376,-0.637878,0.770138,1.488568
7.175,0.601167,0.687944,0.191267,0.183656,0.239255,0.375600,0.960000,0.499479,0.637878,-0.770138,1.489501
7.192,0.589170,0.670735,0.191576,0.183972,0.231674,0.388415,0.960000,0.504433,-0.637878,0.770138,1.490459
7.208,0.577891,0.654554,0.191885,0.184288,0.239729,0.374799,0.960000,0.509153,0.637878,-0.770138,1.491466
7.225,0.565918,0.637380,0.192193,0.184604,0.231674,0.388415,0.960000,0.514067,-0.637878,0.770138,1.492489
7.242,0.553958,0.620222,0.192501,0.184919,0.239255,0.375600,0.960000,0.518169,0.637878,-0.770138,1.493551
7.258,0.542712,0.604090,0.192808,0.185234,0.231674,0.388415,0.960000,0.522045,-0.637878,0.770138,1.494632
7.274,0.531478,0.587974,0.193115,0.185549,0.239729,0.374799,0.960000,0.525499,0.637878,-0.770138,1.495740
7.291,0.519553,0.570868,0.193422,0.185863,0.232147,0.387614,0.960000,0.528629,-0.637878,0.770138,1.496857
7.307,0.508341,0.554784,0.193729,0.186177,0.239729,0.374799,0.960000,0.531133,0.637878,-0.770138,1.497989
7.324,0.497140,0.538716,0.194035,0.186491,0.231674,0.388415,0.960000,0.533420,-0.637878,0.770138,1.499125
7.340,0.485251,0.521661,0.194341,0.186805,0.239255,0.375600,0.960000,0.535136,0.637878,-0.770138,1.500264
7.356,0.474073,0.505626,0.194647,0.187118,0.231674,0.388415,0.960000,0.535785,-0.637878,0.770138,1.501402
7.373,0.462906,0.489606,0.194952,0.187431,0.239729,0.374799,0.960000,0.536077,0.637878,-0.770138,1.502534
7.389,0.451052,0.472603,0.195257,0.187743,0.231674,0.388415,0.960000,0.534773,-0.637878,0.770138,1.503647
7.406,0.439211,0.455616,0.195562,0.188056,0.239255,0.375600,0.960000,0.533051,0.637878,-0.770138,1.504743
7.423,0.428077,0.439644,0.195866,0.188368,0.231200,0.389216,0.960000,0.529073,-0.637878,0.770138,1.505788
7.439,0.416259,0.422691,0.196170,0.188679,0.239255,0.375600,0.960000,0.524830,0.637878,-0.770138,1.506815
7.456,0.404453,0.405756,0.196474,0.188991,0.231674,0.388415,0.960000,0.518246,-0.637878,0.770138,1.507738
7.471,0.393353,0.389832,0.196778,0.189302,0.239255,0.375600,0.960000,0.511760,0.637878,-0.770138,1.508656
7.488,0.382264,0.373924,0.197081,0.189612,0.231674,0.388415,0.960000,0.502088,-0.637878,0.770138,1.509386
7.504,0.371186,0.358032,0.197384,0.189923,0.239729,0.374799,0.960000,0.492073,0.637878,-0.770138,1.510126
7.521,0.359427,0.341164,0.197686,0.190233,0.231674,0.388415,0.960000,0.479543,-0.637878,0.770138,1.510665
7.539,0.347680,0.324313,0.197989,0.190543,0.240203,0.373998,0.960000,0.467181,0.637878,-0.770138,1.511274
7.556,0.335254,0.306488,0.198291,0.190852,0.231120,0.386281,0.960000,0.455194,-0.719259,0.694742,1.511853
7.573,0.323531,0.289670,0.198592,0.191161,0.240429,0.375936,0.960000,0.445060,0.783229,-0.621734,1.512521
7.589,0.312508,0.273858,0.198894,0.191470,0.247115,0.362178,0.960000,0.435391,0.562541,-0.826769,1.513217
7.606,0.301496,0.258061,0.199195,0.191779,0.254617,0.347955,0.960000,0.425132,0.594011,-0.804457,1.513908
7.623,0.289807,0.241294,0.199496,0.192087,0.264314,0.336630,0.960000,0.414726,0.767896,-0.640575,1.514584
7.640,0.278131,0.224543,0.199796,0.192395,0.272487,0.324548,0.960000,0.405523,0.687592,-0.726098,1.515294
7.656,0.267152,0.208794,0.200097,0.192702,0.279261,0.309627,0.960000,0.396230,0.536453,-0.843930,1.516027
7.672,0.255498,0.192077,0.200396,0.193010,0.283942,0.293206,0.960000,0.387526,0.370639,-0.928777,1.516787
7.689,0.243857,0.175377,0.200696,0.193317,0.286511,0.276960,0.960000,0.379646,0.216193,-0.976351,1.517558
7.705,0.232911,0.159675,0.200995,0.193623,0.287371,0.259321,0.960000,0.371728,0.068051,-0.997682,1.518345
7.722,0.221292,0.143008,0.201294,0.193930,0.280954,0.244094,0.960000,0.363851,-0.508132,-0.861279,1.519127
7.739,0.209685,0.126357,0.201593,0.194236,0.290300,0.233813,0.960000,0.356144,0.786337,-0.617798,1.519887
7.755,0.198772,0.110702,0.201891,0.194541,0.278507,0.231737,0.960000,0.347873,-0.992186,-0.124769,1.520608
7.772,0.187870,0.095063,0.202190,0.194847,0.274518,0.214962,0.960000,0.338894,-0.315878,-0.948800,1.521312
7.790,0.176298,0.078462,0.202487,0.195152,0.279275,0.231340,0.960000,0.329530,0.376654,0.926354,1.521988
