t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy
1.335,0.898189,0.807174,0.661539,0.569231,0.099763,0.582954,0.934527,0.700364,0.985673,0.168669
1.352,0.903071,0.810940,0.661377,0.569162,0.092421,0.571208,0.930790,0.715976,-0.747420,-0.664351
1.369,0.907948,0.814703,0.661216,0.569093,0.099331,0.582263,0.927184,0.730601,0.747420,0.664351
1.385,0.912534,0.818240,0.661055,0.569023,0.091990,0.570517,0.923329,0.746120,-0.747420,-0.664351
1.403,0.911881,0.858876,0.513326,1.116649,0.099458,0.582000,0.920769,0.762484,0.760350,0.649513
1.419,0.912283,0.892422,0.513313,1.116033,0.092429,0.571193,0.918387,0.777898,-0.760350,-0.649513
1.435,0.912662,0.923963,0.513299,1.115417,0.099458,0.582000,0.916306,0.793454,0.760350,0.649513
1.451,0.913040,0.955472,0.513286,1.114801,0.092429,0.571193,0.914226,0.809010,-0.760350,-0.649513
1.468,0.913418,0.986950,0.513273,-0.114186,0.099897,0.582676,0.916852,0.825340,0.760350,0.649513
1.485,0.913819,0.953538,0.513259,-0.113572,0.092429,0.571193,0.919565,0.841623,-0.760350,-0.649513
1.502,0.914220,0.920160,0.513246,-0.112959,0.099897,0.582676,0.922365,0.857858,0.760350,0.649513
1.519,0.900298,0.996365,0.115512,-0.577718,0.092429,0.571193,0.919659,0.874146,-0.760350,-0.649513
1.535,0.888678,0.937737,0.115897,-0.576640,0.099897,0.582676,0.916983,0.890449,0.760350,0.649513
1.553,0.840101,0.940929,-0.937626,0.402617,0.092429,0.571193,0.921708,0.905168,-0.760350,-0.649513
1.569,0.796653,0.935632,-0.936188,0.402714,0.099458,0.582000,0.926151,0.919026,0.760350,0.649513
1.586,0.755801,0.930650,-0.934752,0.402811,0.091990,0.570517,0.931066,0.933543,-0.760350,-0.649513
1.602,0.712440,0.925363,-0.933317,0.402909,0.099458,0.582000,0.935879,0.944000,0.760350,0.649513
1.619,0.669122,0.920082,-0.931884,0.403006,0.092429,0.571193,0.940520,0.944000,-0.760350,-0.649513
1.636,0.628393,0.915116,-0.930452,0.403103,0.099897,0.582676,0.945302,0.944000,0.760350,0.649513
1.653,0.585161,0.909844,-0.929021,0.403200,0.092429,0.571193,0.950325,0.944000,-0.760350,-0.649513
1.669,0.541973,0.904578,-0.927592,0.403296,0.099458,0.582000,0.955095,0.944000,0.760350,0.649513
1.685,0.501366,0.899627,-0.926165,0.403393,0.092429,0.571193,0.960095,0.944000,-0.760350,-0.649513
1.702,0.460800,0.894681,-0.924739,0.403490,0.099897,0.582676,0.965421,0.944000,0.760350,0.649513
1.719,0.417741,0.889431,-0.923314,0.403586,0.092429,0.571193,0.968889,0.944000,-0.760350,-0.649513
1.736,0.374725,0.884186,-0.921890,0.403683,0.099458,0.582000,0.968889,0.944000,0.760350,0.649513
1.751,0.334280,0.879254,-0.920469,0.403779,0.091990,0.570517,0.968889,0.944000,-0.760350,-0.649513
1.769,0.291351,0.874020,-0.919048,0.403875,0.099458,0.582000,0.968889,0.944000,0.760350,0.649513
1.785,0.248464,0.868791,-0.917629,0.403971,0.092429,0.571193,0.968889,0.944000,-0.760350,-0.649513
1.801,0.208140,0.863874,-0.916211,0.404067,0.099458,0.582000,0.968889,0.944000,0.760350,0.649513
1.817,0.167857,0.858962,-0.914795,0.404163,0.092429,0.571193,0.968889,0.944000,-0.760350,-0.649513
1.833,0.127614,0.854055,-0.913380,0.404259,0.099897,0.582676,0.968889,0.944000,0.760350,0.649513
1.850,0.084898,0.848847,-0.911967,0.404355,0.092429,0.571193,0.968889,0.944000,-0.760350,-0.649513
1.867,0.042225,0.843644,-0.910555,0.404450,0.099458,0.582000,0.968889,0.944000,0.760350,0.649513
1.883,0.002103,0.838752,1.909145,0.404546,0.091990,0.570517,0.959463,0.944000,-0.760350,-0.649513
1.901,0.044690,0.833559,1.907735,0.404641,0.099458,0.582000,0.950018,0.944000,0.760350,0.649513
1.917,0.087235,0.828372,1.906328,0.404737,0.091990,0.570517,0.940575,0.943688,-0.760350,-0.649513
1.934,0.129738,0.823189,1.904921,0.404832,0.099458,0.582000,0.931160,0.942363,0.760350,0.649513
1.951,0.172198,0.818012,1.903516,0.404927,0.092429,0.571193,0.922319,0.940695,-0.760350,-0.649513
1.967,0.212120,0.813145,1.902113,0.405022,0.099458,0.582000,0.913546,0.938128,0.760350,0.649513
1.983,0.252002,0.808282,1.900711,0.405117,0.091990,0.570517,0.904186,0.935854,-0.760350,-0.649513
2.001,0.294335,0.803120,1.899310,0.405212,0.099458,0.582000,0.894951,0.932297,0.760350,0.649513
2.018,0.336625,0.797964,1.897911,0.405307,0.091990,0.570517,0.885744,0.928508,-0.760350,-0.649513
2.035,0.378873,0.792812,1.896513,0.405402,0.095010,0.587340,0.876759,0.923270,0.307554,0.951531
2.052,0.421079,0.787666,1.895116,0.405496,0.089110,0.573206,0.867763,0.918093,-0.600758,-0.799431
2.068,0.463242,0.782525,1.893721,0.405591,0.091232,0.589402,0.859238,0.913564,0.229575,0.973291
2.085,0.502886,0.777691,1.892328,0.405685,0.087212,0.573270,0.850770,0.921094,-0.409305,-0.912398
2.101,0.544965,0.772561,1.890935,0.405780,0.088350,0.590831,0.844502,0.933810,0.115929,0.993257
2.120,0.587002,0.767435,1.889544,0.405874,0.087212,0.573270,0.845378,0.944000,-0.115929,-0.993257
2.135,0.628997,0.762315,1.888155,0.405968,0.088350,0.590831,0.847290,0.944000,0.115929,0.993257
2.153,0.670950,0.757199,1.886767,0.406062,0.087212,0.573270,0.850659,0.944000,-0.115929,-0.993257
2.169,0.712862,0.752089,1.885380,0.406156,0.088283,0.589798,0.854293,0.944000,0.115929,0.993257
2.185,0.752268,0.747284,1.883994,0.406250,0.087145,0.572237,0.858768,0.944000,-0.115929,-0.993257
2.204,0.794095,0.742184,1.882610,0.406343,0.088350,0.590831,0.863762,0.944000,0.115929,0.993257
2.221,0.838339,0.736790,1.881228,0.406437,0.087212,0.573270,0.868851,0.944000,-0.115929,-0.993257
2.238,0.880083,0.731700,1.879847,0.406531,0.088350,0.590831,0.874236,0.944000,0.115929,0.993257
2.254,0.921785,0.726615,1.878467,0.406624,0.087212,0.573270,0.879883,0.944000,-0.115929,-0.993257
2.271,0.963445,0.721535,1.877088,0.406717,0.088350,0.590831,0.885829,0.944000,0.115929,0.993257
2.289,1.005064,0.716461,-0.875711,0.406811,0.087212,0.573270,0.889064,0.944000,-0.115929,-0.993257
2.305,0.963487,0.711391,-0.874335,0.406904,0.088350,0.590831,0.892585,0.944000,0.115929,0.993257
2.322,0.921951,0.706327,-0.872961,0.406997,0.087212,0.573270,0.896548,0.944000,-0.115929,-0.993257
2.339,0.880457,0.701268,-0.871588,0.407090,0.088086,0.589836,0.900357,0.944000,0.094535,0.995522
2.355,0.841443,0.696511,-0.870217,0.407183,0.087212,0.573270,0.904421,0.944000,-0.094535,-0.995522
2.372,0.802468,0.691758,-0.868846,0.407276,0.088140,0.590871,0.908666,0.944000,0.094535,0.995522
2.389,0.761099,0.686714,-0.867478,0.407369,0.087212,0.573270,0.913326,0.944000,-0.094535,-0.995522
2.405,0.719770,0.681675,-0.866110,0.407461,0.088140,0.590871,0.917995,0.944000,0.094535,0.995522
2.422,0.678483,0.676641,-0.864744,0.407554,0.087266,0.574306,0.922720,0.944000,-0.094535,-0.995522
2.439,0.639664,0.671908,-0.863379,0.407646,0.088195,0.591907,0.927338,0.944000,0.094535,0.995522
2.455,0.598460,0.666884,-0.862016,0.407738,0.087321,0.575341,0.931682,0.944000,-0.094535,-0.995522
2.471,0.559718,0.662160,-0.860654,0.407831,0.088250,0.592942,0.935898,0.944000,0.094535,0.995522
2.489,0.518596,0.657146,-0.859293,0.407923,0.087321,0.575341,0.940116,0.944000,-0.094535,-0.995522
2.505,0.477515,0.652137,-0.857934,0.408015,0.088195,0.591907,0.943703,0.944000,0.094535,0.995522
2.521,0.438889,0.647427,-0.856576,0.408107,0.087321,0.575341,0.947297,0.944000,-0.094535,-0.995522
2.538,0.400302,0.642722,-0.855219,0.408199,0.088250,0.592942,0.950960,0.944000,0.094535,0.995522
2.554,0.359345,0.637728,-0.853864,0.408291,0.087321,0.575341,0.954739,0.944000,-0.094535,-0.995522
2.571,0.318428,0.632739,-0.852510,0.408382,0.088195,0.591907,0.958304,0.944000,0.094535,0.995522
2.587,0.279956,0.628048,-0.851158,0.408474,0.087321,0.575341,0.962110,0.944000,-0.094535,-0.995522
2.603,0.241523,0.623362,-0.849807,0.408566,0.088195,0.591907,0.965947,0.944000,0.094535,0.995522
2.619,0.203129,0.618681,-0.848457,0.408657,0.087321,0.575341,0.968889,0.944000,-0.094535,-0.995522
2.635,0.164773,0.614004,-0.847108,0.408748,0.088195,0.591907,0.968889,0.944000,0.094535,0.995522
2.651,0.126455,0.609332,-0.845761,0.408840,0.087321,0.575341,0.968889,0.944000,-0.094535,-0.995522
2.667,0.145577,0.654522,1.105059,1.349630,0.088250,0.592942,0.968889,0.944000,0.094535,0.995522
2.684,0.163864,0.700742,1.104454,1.348780,0.087376,0.576376,0.968889,0.944000,-0.094535,-0.995522
2.700,0.181057,0.744200,1.103850,1.347932,0.088250,0.592942,0.968889,0.944000,0.094535,0.995522
2.716,0.198233,0.787614,1.103246,1.347084,0.087321,0.575341,0.968889,0.944000,-0.094535,-0.995522
2.733,0.216465,0.833695,1.102643,1.346237,0.088195,0.591907,0.968889,0.944000,0.094535,0.995522
2.749,0.233606,0.877022,1.102040,1.345390,0.087321,0.575341,0.968889,0.944000,-0.094535,-0.995522
2.766,0.250731,0.920306,1.101438,1.344545,0.088250,0.592942,0.968889,0.944000,0.094535,0.995522
2.782,0.268908,0.966250,1.100837,1.343700,0.087376,0.576376,0.968889,0.944000,-0.094535,-0.995522
2.799,0.285998,1.009447,1.100236,-0.342857,0.088304,0.593977,0.962478,0.944000,0.094535,0.995522
2.816,0.304139,0.963596,1.099635,-0.342014,0.087376,0.576376,0.956137,0.944000,-0.094535,-0.995522
2.833,0.322261,0.917790,1.099036,-0.341172,0.088304,0.593977,0.949434,0.944000,0.094535,0.995522
2.849,0.340365,0.872030,1.098437,-0.340331,0.087430,0.577412,0.943496,0.944000,-0.094535,-0.995522
2.865,0.357388,0.829005,1.097838,-0.339490,0.088304,0.593977,0.936956,0.944000,0.094535,0.995522
2.882,0.374393,0.786023,1.097241,-0.338651,0.087376,0.576376,0.930413,0.944000,-0.094535,-0.995522
2.899,0.392443,0.740401,1.096643,-0.337812,0.088304,0.593977,0.923017,0.944000,0.094535,0.995522
2.915,0.410475,0.694824,1.096047,-0.336974,0.087430,0.577412,0.916346,0.944000,-0.094535,-0.995522
2.931,0.427429,0.651971,1.095451,-0.336137,0.088359,0.595013,0.907962,0.944000,0.094535,0.995522
2.949,0.445425,0.606485,1.094855,-0.335301,0.087430,0.577412,0.899721,0.944000,-0.094535,-0.995522
2.965,0.463403,0.561045,1.094260,-0.334466,0.088304,0.593977,0.890862,0.942681,0.094535,0.995522
2.981,0.480306,0.518320,1.093666,-0.333632,0.087376,0.576376,0.881866,0.937507,-0.094535,-0.995522
2.999,0.498248,0.472970,1.093072,-0.332798,0.088304,0.593977,0.875053,0.925734,0.094535,0.995522
3.015,0.516172,0.427666,1.092479,-0.331965,0.087430,0.577412,0.870121,0.912422,-0.094535,-0.995522
3.031,0.533024,0.385069,1.091887,-0.331133,0.088359,0.595013,0.866339,0.896844,0.094535,0.995522
3.049,0.550913,0.339856,1.091295,-0.330302,0.087430,0.577412,0.864213,0.880281,-0.094535,-0.995522
3.065,0.568783,0.294687,1.090704,-0.329472,0.088359,0.595013,0.862758,0.863484,0.094535,0.995522
3.082,0.586635,0.249564,1.090113,-0.328642,0.087430,0.577412,0.862689,0.846484,-0.094535,-0.995522
3.099,0.604470,0.204486,1.089523,-0.327814,0.088359,0.595013,0.864288,0.829730,0.094535,0.995522
3.116,0.622286,0.159453,1.088933,-0.326986,0.087430,0.577412,0.866729,0.813307,-0.094535,-0.995522
3.133,0.640085,0.114465,1.088344,-0.326159,0.088359,0.595013,0.869354,0.796977,0.094535,0.995522
3.151,0.657866,0.069522,1.087756,-0.325333,0.087430,0.577412,0.872169,0.780750,-0.094535,-0.995522
3.167,0.675630,0.024624,1.087168,-0.324507,0.088304,0.593977,0.874749,0.765439,0.094535,0.995522
3.183,0.692331,0.024000,1.086581,1.323683,0.087430,0.577412,0.870283,0.779273,-0.094535,-0.995522
3.200,0.709016,0.066173,1.085994,1.322859,0.088413,0.596048,0.864507,0.793966,0.094535,0.995522
3.217,0.727768,0.113569,1.085409,1.322036,0.087485,0.578447,0.860036,0.808940,-0.094535,-0.995522
3.234,0.745461,0.158288,1.084823,1.321214,0.088359,0.595013,0.853774,0.820296,0.094535,0.995522
3.251,0.762096,0.200334,1.084238,1.320393,0.087430,0.577412,0.846685,0.831530,-0.094535,-0.995522
3.268,0.779752,0.244964,1.083654,1.319573,0.088359,0.595013,0.838060,0.838453,0.094535,0.995522
3.284,0.797392,0.289548,1.083070,1.318753,0.087485,0.578447,0.831717,0.849662,-0.094535,-0.995522
3.300,0.813977,0.331468,1.082487,1.317934,0.088413,0.596048,0.827522,0.864894,0.094535,0.995522
3.317,0.831581,0.375964,1.081905,1.317116,0.087539,0.579483,0.826471,0.880781,-0.094535,-0.995522
3.333,0.848133,0.417800,1.081323,1.316299,0.088413,0.596048,0.823986,0.896144,0.094535,0.995522
3.349,0.864668,0.459595,1.080742,1.315483,0.087539,0.579483,0.820559,0.910907,-0.094535,-0.995522
3.365,0.881187,0.501348,1.080161,1.314667,0.088468,0.597083,0.815991,0.925785,0.094535,0.995522
3.382,0.898721,0.545666,1.079581,1.313853,0.087594,0.580518,0.810837,0.938821,-0.094535,-0.995522
3.398,0.915207,0.587335,1.079001,1.313039,0.088523,0.598119,0.805194,0.944000,0.094535,0.995522
3.415,0.932706,0.631564,1.078422,1.312226,0.087649,0.581553,0.799564,0.944000,-0.094535,-0.995522
3.431,0.949158,0.673150,1.077844,1.311414,0.088577,0.599154,0.793992,0.944000,0.094535,0.995522
3.448,0.966622,0.717291,1.077266,1.310602,0.087703,0.582589,0.788551,0.944000,-0.094535,-0.995522
3.464,0.983042,0.758794,1.076689,1.309792,0.087703,0.582589,0.782895,0.944000,0.000000,0.000000
3.482,1.000471,0.802847,-0.076112,1.308982,0.087703,0.582589,0.779067,0.944000,0.000000,0.000000
3.499,0.983060,0.846855,-0.075536,1.308173,0.087703,0.582589,0.775329,0.944000,0.000000,0.000000
3.515,0.965666,0.890820,-0.074960,1.307365,0.087703,0.582589,0.771681,0.944000,0.000000,0.000000
3.531,0.949311,0.932157,-0.074385,1.306557,0.087703,0.582589,0.767952,0.944000,0.000000,0.000000
3.549,0.932973,0.973453,-0.073811,1.305751,0.087703,0.582589,0.764234,0.944000,0.000000,0.000000
3.565,0.914611,1.019864,-0.073237,-0.304945,0.087703,0.582589,0.763085,0.944000,0.000000,0.000000
3.581,0.898306,0.978651,-0.072664,1.304140,0.087703,0.582589,0.759957,0.944000,0.000000,0.000000
3.598,0.882017,1.019823,-0.072091,-0.303336,0.087703,0.582589,0.758981,0.944000,0.000000,0.000000
3.614,0.864727,0.976121,-0.071519,1.302533,0.087703,0.582589,0.755906,0.944000,0.000000,0.000000
3.631,0.848470,1.017211,-0.070948,-0.301730,0.087703,0.582589,0.755160,0.944000,0.000000,0.000000
3.647,0.831215,0.973597,-0.070377,-0.300928,0.087703,0.582589,0.754332,0.944000,0.000000,0.000000
3.664,0.814991,0.932589,-0.069806,-0.300127,0.087703,0.582589,0.753314,0.944000,0.000000,0.000000
3.681,0.797770,0.889062,-0.069236,-0.299327,0.087703,0.582589,0.752047,0.944000,0.000000,0.000000
3.698,0.779555,0.843021,-0.068667,-0.298528,0.087703,0.582589,0.750699,0.944000,0.000000,0.000000
3.714,0.763379,0.802136,-0.068099,-0.297729,0.087703,0.582589,0.748991,0.944000,0.000000,0.000000
3.731,0.746210,0.758740,-0.067530,-0.296932,0.087703,0.582589,0.746943,0.944000,0.000000,0.000000
3.749,0.729058,0.715387,-0.066963,-0.296135,0.087703,0.582589,0.743912,0.944000,0.000000,0.000000
3.767,0.710915,0.669529,-0.066396,-0.295339,0.087703,0.582589,0.739790,0.944000,0.000000,0.000000
3.783,0.693797,0.626263,-0.065830,-0.294543,0.087703,0.582589,0.734337,0.944000,0.000000,0.000000
3.801,0.676697,0.583040,-0.065264,-0.293749,0.087703,0.582589,0.727362,0.944000,0.000000,0.000000
3.817,0.659613,0.539860,-0.064698,-0.292955,0.087703,0.582589,0.718831,0.944000,0.000000,0.000000
3.834,0.642547,0.496723,-0.064134,-0.292162,0.087703,0.582589,0.710119,0.944000,0.000000,0.000000
3.851,0.626500,0.456164,-0.063570,-0.291370,0.087703,0.582589,0.700126,0.944000,0.000000,0.000000
3.868,0.608466,0.410582,-0.063006,-0.290579,0.087703,0.582589,0.691280,0.942420,0.000000,0.000000
3.884,0.592452,0.370104,-0.062443,-0.289788,0.087703,0.582589,0.682845,0.937371,0.000000,0.000000
3.901,0.576453,0.329667,-0.061881,-0.288998,0.087703,0.582589,0.676143,0.925394,0.000000,0.000000
3.918,0.559472,0.286745,-0.061319,-0.288209,0.087703,0.582589,0.669510,0.913291,0.000000,0.000000
3.934,0.542508,0.243867,-0.060757,-0.287421,0.087703,0.582589,0.661872,0.905109,0.000000,0.000000
3.950,0.526557,0.203551,-0.060197,-0.286634,0.087703,0.582589,0.653731,0.898686,0.000000,0.000000
3.966,0.510623,0.163275,-0.059636,-0.285847,0.087703,0.582589,0.645271,0.893772,0.000000,0.000000
3.983,0.494704,0.123040,-0.059077,-0.285061,0.087703,0.582589,0.636033,0.890238,0.000000,0.000000
4.000,0.477808,0.080332,-0.058518,-0.284276,0.087703,0.582589,0.626662,0.888129,0.000000,0.000000
4.017,0.460928,0.037668,-0.057959,-0.283492,0.087703,0.582589,0.617337,0.885432,0.000000,0.000000
4.034,0.444065,0.024000,-0.057401,1.282708,0.087703,0.582589,0.624359,0.872617,0.000000,0.000000
4.052,0.426228,0.069084,-0.056844,1.281926,0.087703,0.582589,0.629049,0.857861,0.000000,0.000000
4.069,0.409399,0.111621,-0.056287,1.281144,0.087703,0.582589,0.629516,0.840882,0.000000,0.000000
4.086,0.392587,0.154115,-0.055731,1.280362,0.087703,0.582589,0.625842,0.825221,0.000000,0.000000
4.101,0.375792,0.196567,-0.055175,1.279582,0.087703,0.582589,0.620028,0.813118,0.000000,0.000000
4.120,0.360000,0.236481,-0.054620,1.278803,0.087703,0.582589,0.612319,0.801653,0.000000,0.000000
4.136,0.342252,0.281340,-0.054065,1.278024,0.087703,0.582589,0.604605,0.791843,0.000000,0.000000
4.153,0.325507,0.323665,-0.053511,1.277246,0.087703,0.582589,0.596975,0.783637,0.000000,0.000000
4.169,0.309763,0.363460,-0.052958,1.276468,0.087703,0.582589,0.588514,0.776081,0.000000,0.000000
