t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy
0.425,0.642173,0.609676,0.670677,0.573147,0.279015,0.477099,0.968889,0.582517,0.687628,-0.726063
0.440,0.647331,0.613655,0.670506,0.573074,0.285554,0.463906,0.968889,0.586117,0.665712,-0.746209
0.457,0.652484,0.617630,0.670336,0.573001,0.291893,0.450401,0.968889,0.589674,0.645326,-0.763907
0.474,0.657632,0.621602,0.670166,0.572928,0.297729,0.437496,0.968889,0.592929,0.631369,-0.775482
0.490,0.662472,0.625336,0.669995,0.572855,0.303852,0.423671,0.968889,0.596230,0.623307,-0.781977
0.506,0.667610,0.629299,0.669825,0.572782,0.309519,0.410525,0.968889,0.599212,0.613058,-0.790038
0.523,0.672440,0.633025,0.669656,0.572710,0.315419,0.396389,0.968889,0.602211,0.600641,-0.799518
0.542,0.677568,0.636981,0.669486,0.572637,0.321600,0.381334,0.968889,0.605189,0.594333,-0.804219
0.558,0.682991,0.641165,0.669316,0.572564,0.327416,0.367088,0.968889,0.607839,0.592163,-0.805818
0.574,0.688108,0.645112,0.669147,0.572492,0.332890,0.353679,0.968889,0.610183,0.592163,-0.805818
0.590,0.692920,0.648824,0.668978,0.572419,0.338364,0.340270,0.968889,0.612361,0.592163,-0.805818
0.607,0.697726,0.652532,0.668809,0.572347,0.344181,0.326023,0.968889,0.614431,0.592163,-0.805818
0.626,0.702828,0.656467,0.668640,0.572274,0.350313,0.310903,0.968889,0.616287,0.589608,-0.807690
0.642,0.708224,0.660630,0.668472,0.572202,0.356078,0.296589,0.968889,0.617424,0.586935,-0.809634
0.659,0.713316,0.664558,0.668303,0.572130,0.361815,0.282239,0.968889,0.617879,0.584143,-0.811651
0.676,0.718403,0.668482,0.668135,0.572058,0.367524,0.267852,0.968889,0.617676,0.581219,-0.813747
0.692,0.723484,0.672402,0.667967,0.571986,0.373173,0.253388,0.968889,0.616801,0.575106,-0.818079
0.710,0.728560,0.676318,0.667799,0.571914,0.378373,0.239630,0.968889,0.615467,0.562458,-0.826826
0.726,0.733333,0.680000,0.667631,0.571842,0.378373,0.239630,0.968889,0.614170,0.000000,0.000000
0.741,0.738101,0.683678,0.667463,0.571770,0.378373,0.239630,0.968889,0.613043,0.000000,0.000000
0.758,0.742865,0.687353,0.667296,0.571698,0.378373,0.239630,0.968889,0.612029,0.000000,0.000000
0.774,0.747921,0.691253,0.667129,0.571626,0.378373,0.239630,0.968889,0.611261,0.000000,0.000000
0.791,0.752675,0.694920,0.666961,0.571555,0.378373,0.239630,0.968889,0.610635,0.000000,0.000000
0.807,0.757721,0.698813,0.666794,0.571483,0.378373,0.239630,0.968889,0.610237,0.000000,0.000000
0.824,0.762465,0.702473,0.666628,0.571412,0.378373,0.239630,0.968889,0.610008,0.000000,0.000000
0.841,0.767501,0.706358,0.666461,0.571340,0.378373,0.239630,0.968889,0.609980,0.000000,0.000000
0.858,0.772532,0.710239,0.666295,0.571269,0.378373,0.239630,0.968889,0.610136,0.000000,0.000000
0.875,0.777557,0.714116,0.666128,0.571198,0.378373,0.239630,0.968889,0.610473,0.000000,0.000000
0.892,0.782578,0.717989,0.665962,0.571127,0.378373,0.239630,0.968889,0.610994,0.000000,0.000000
0.908,0.787594,0.721858,0.665796,0.571055,0.378373,0.239630,0.968889,0.611656,0.000000,0.000000
0.926,0.792310,0.725496,0.665630,0.570984,0.378373,0.239630,0.968889,0.612583,0.000000,0.000000
0.943,0.797610,0.729585,0.665465,0.570913,0.378373,0.239630,0.968889,0.613651,0.000000,0.000000
0.959,0.802611,0.733443,0.665299,0.570843,0.378373,0.239630,0.968889,0.614827,0.000000,0.000000
1.726,0.807313,0.737070,0.665134,0.570772,0.378373,0.239630,0.968889,0.616165,0.000000,0.000000
1.727,0.812010,0.740693,0.664969,0.570701,0.378373,0.239630,0.968889,0.686687,0.000000,0.000000
1.744,1.032848,0.911054,0.335196,0.570630,0.378373,0.239630,0.965994,0.701815,0.000000,0.000000
1.760,1.028160,0.914671,0.664639,0.570560,0.378373,0.239630,0.968889,0.709458,0.000000,0.000000
1.777,1.032843,0.918283,0.335526,0.570489,0.378373,0.239630,0.966244,0.724733,0.000000,0.000000
1.794,1.028165,0.921892,0.664310,0.570419,0.378373,0.239630,0.968889,0.732937,0.000000,0.000000
1.810,1.033131,0.925723,0.335854,0.570348,0.378373,0.239630,0.966469,0.748332,0.000000,0.000000
1.826,1.028462,0.929325,0.663981,0.570278,0.384500,0.225812,0.968889,0.756220,0.623852,-0.781543
1.845,1.033418,0.933148,0.336183,0.570207,0.391317,0.213083,0.967777,0.773102,0.693994,-0.719980
1.860,1.028467,0.936967,0.663654,0.570137,0.399057,0.202198,0.968889,0.780220,0.788033,-0.615633
1.877,1.033413,0.940783,0.336510,0.570067,0.408445,0.194143,0.968889,0.798043,0.902686,-0.430301
1.895,1.028181,0.944819,0.663327,0.569997,0.418216,0.195942,0.968889,0.804409,0.994808,0.101773
1.912,1.033117,0.948626,0.336837,0.569927,0.424426,0.209641,0.968889,0.820652,0.632186,0.774817
1.929,1.028186,0.952430,0.663000,0.569857,0.426582,0.226890,0.968889,0.827055,0.219559,0.975599
1.946,1.033112,0.956231,0.337163,0.569787,0.425228,0.244401,0.968889,0.843635,-0.137877,0.990449
1.964,1.028191,0.960027,0.662674,0.569718,0.422497,0.261384,0.968889,0.850538,-0.278058,0.960564
1.979,1.033107,0.963820,0.337488,0.569648,0.419214,0.276940,0.968889,0.866314,-0.355065,0.934842
1.995,1.028485,0.967386,0.662349,0.569578,0.415494,0.292172,0.968889,0.873320,-0.402467,0.915434
2.012,1.033103,0.970948,0.337813,0.569509,0.411409,0.308251,0.968889,0.890211,-0.415918,0.909402
2.028,1.028201,0.974729,0.662024,0.569439,0.407239,0.323102,0.968889,0.897744,-0.451022,0.892513
2.044,1.032810,0.976000,0.338138,0.430630,0.402868,0.337764,0.962915,0.909591,-0.472883,0.881125
2.061,1.028206,0.972448,0.661701,0.430700,0.398479,0.352410,0.968889,0.913204,-0.474693,0.880152
2.077,1.032805,0.968900,0.338461,0.430769,0.393712,0.367868,0.962158,0.925130,-0.485322,0.874336
2.094,1.027923,0.965134,0.661377,0.430838,0.388766,0.383143,0.968889,0.929678,-0.503562,0.863959
2.110,1.032800,0.961372,0.338784,0.430907,0.384159,0.397569,0.962277,0.940373,-0.498400,0.866947
2.127,1.028215,0.957834,0.661055,0.430977,0.379104,0.412728,0.968889,0.944000,-0.514636,0.857409
2.144,1.033082,0.954079,0.339106,0.431046,0.373815,0.427625,0.961622,0.944000,-0.538488,0.842633
2.160,1.028219,0.950328,0.660733,0.431114,0.368553,0.441307,0.968889,0.944000,-0.569167,0.822222
2.176,1.032791,0.946801,0.339428,0.431183,0.362988,0.454594,0.961886,0.944000,-0.602028,0.798475
2.193,1.028224,0.943278,0.660412,0.431252,0.357034,0.468656,0.968889,0.944000,-0.606140,0.795358
2.209,1.033072,0.939538,0.339749,0.431321,0.351197,0.481559,0.961732,0.944000,-0.631407,0.775451
2.225,1.028514,0.936021,0.660091,0.431390,0.345179,0.494190,0.968889,0.944000,-0.651032,0.759051
2.242,1.033067,0.932509,0.340069,0.431458,0.338452,0.507073,0.961158,0.944000,-0.684839,0.728695
2.258,1.028234,0.928780,0.659771,0.431527,0.331974,0.518944,0.968889,0.944000,-0.700775,0.713383
2.274,1.032779,0.925274,0.340389,0.431595,0.325418,0.530676,0.961520,0.944000,-0.709163,0.705045
2.292,1.028239,0.921772,0.659451,0.431664,0.318043,0.543874,0.968889,0.944000,-0.709163,0.705045
2.308,1.033341,0.917836,0.340708,0.431732,0.311487,0.555606,0.961424,0.944000,-0.709163,0.705045
2.325,1.028810,0.914340,0.659133,0.431800,0.304521,0.568071,0.968889,0.944000,-0.709163,0.705045
2.342,1.033619,0.910630,0.341026,0.431868,0.297146,0.581270,0.960414,0.944000,-0.709163,0.705045
2.360,1.028532,0.906706,0.658815,0.431937,0.289897,0.593199,0.967877,0.944000,-0.738053,0.674743
2.377,1.033332,0.903003,0.341344,0.432005,0.282159,0.604089,0.959814,0.944000,-0.787792,0.615942
2.394,1.028537,0.899304,0.658497,0.432073,0.275577,0.590966,0.966879,0.944000,-0.670078,-0.742290
2.411,1.033327,0.895609,0.341661,0.432141,0.282425,0.602145,0.959246,0.944000,0.740716,0.671818
2.426,1.028823,0.892135,0.658180,0.432208,0.279105,0.586615,0.966040,0.944000,-0.359136,-0.933285
2.443,1.033323,0.888664,0.341978,0.432276,0.282632,0.603115,0.957890,0.944000,0.359136,0.933285
2.460,1.028547,0.884979,0.657864,0.432344,0.279807,0.586183,0.965171,0.944000,-0.287678,-0.957727
2.477,1.033318,0.881299,0.342294,0.432412,0.285687,0.600344,0.956978,0.944000,0.598685,0.800985
2.493,1.028552,0.877622,0.657548,0.432479,0.280152,0.587016,0.963876,0.944000,-0.598685,-0.800985
2.510,1.033033,0.874165,0.342609,0.432547,0.286033,0.601177,0.955645,0.944000,0.598685,0.800985
2.527,1.028276,0.870496,0.657234,0.432614,0.280152,0.587016,0.963013,0.944000,-0.598685,-0.800985
2.544,1.033028,0.866830,0.342924,0.432682,0.286033,0.601177,0.954712,0.944000,0.598685,0.800985
2.560,1.028281,0.863168,0.656919,0.432749,0.280498,0.587849,0.961690,0.944000,-0.598685,-0.800985
2.576,1.032745,0.859724,0.343238,0.432816,0.286033,0.601177,0.953778,0.944000,0.598685,0.800985
2.592,1.028286,0.856285,0.656606,0.432883,0.280498,0.587849,0.960787,0.944000,-0.598685,-0.800985
2.609,1.032740,0.852848,0.343551,0.432950,0.289558,0.584537,0.952890,0.944000,0.979997,-0.199014
2.625,1.028290,0.849415,0.656293,0.433017,0.281857,0.573562,0.960419,0.944000,-0.784009,-0.620749
2.641,1.033013,0.845771,0.343864,0.433084,0.291080,0.572418,0.952453,0.944000,0.997632,-0.068784
2.658,1.028572,0.842345,0.655980,0.433151,0.298940,0.563658,0.959988,0.944000,0.850233,-0.526406
2.674,1.033009,0.838923,0.344176,0.433218,0.306461,0.553983,0.951944,0.944000,0.813572,-0.581464
2.690,1.028577,0.835504,0.655668,0.433285,0.314819,0.544696,0.960310,0.944000,0.850928,-0.525282
2.708,1.033281,0.831874,0.344487,0.433352,0.323101,0.535192,0.951643,0.944000,0.843226,-0.537559
2.724,1.028581,0.828249,0.655357,0.433418,0.331351,0.525597,0.960306,0.944000,0.839948,-0.542668
2.740,1.033277,0.824627,0.344798,0.433485,0.339116,0.516567,0.951994,0.944000,0.839948,-0.542668
2.757,1.028862,0.821221,0.655047,0.433551,0.330866,0.526162,0.960675,0.944000,-0.839948,0.542668
2.774,1.033548,0.817606,0.345108,0.433618,0.339116,0.516567,0.951763,0.944000,0.839948,-0.542668
2.790,1.028867,0.813995,0.654737,0.433684,0.331351,0.525597,0.959965,0.944000,-0.839948,0.542668
2.807,1.033268,0.810600,0.345418,0.433751,0.339601,0.516003,0.950980,0.944000,0.839948,-0.542668
2.823,1.028596,0.806996,0.654427,0.433817,0.331837,0.525033,0.959213,0.944000,-0.839948,0.542668
2.839,1.032989,0.803607,0.345727,0.433883,0.339601,0.516003,0.950694,0.944000,0.839948,-0.542668
2.856,1.028601,0.800222,0.654119,0.433949,0.331837,0.525033,0.958949,0.944000,-0.839948,0.542668
2.872,1.032984,0.796840,0.346036,0.434015,0.340087,0.515438,0.949826,0.944000,0.839948,-0.542668
2.889,1.028331,0.793251,0.653811,0.434081,0.331837,0.525033,0.958622,0.944000,-0.839948,0.542668
2.906,1.032980,0.789665,0.346343,0.434147,0.340087,0.515438,0.949432,0.944000,0.839948,-0.542668
2.923,1.028336,0.786082,0.653503,0.434213,0.331837,0.525033,0.958254,0.944000,-0.839948,0.542668
2.940,1.032975,0.782503,0.346650,0.434279,0.340087,0.515438,0.949002,0.944000,0.839948,-0.542668
2.958,1.028341,0.778928,0.653196,0.434345,0.331351,0.525597,0.958363,0.944000,-0.839948,0.542668
2.975,1.033243,0.775146,0.346957,0.434410,0.339601,0.516003,0.949055,0.944000,0.839948,-0.542668
2.991,1.028618,0.771578,0.652890,0.434476,0.331837,0.525033,0.957406,0.944000,-0.839948,0.542668
3.008,1.032966,0.768223,0.347263,0.434541,0.340087,0.515438,0.948050,0.944000,0.839948,-0.542668
3.025,1.028350,0.764662,0.652584,0.434607,0.333366,0.528332,0.956959,0.944000,-0.684212,0.729283
3.042,1.032962,0.761105,0.347568,0.434672,0.342236,0.523643,0.948085,0.944000,0.959474,-0.281796
3.058,1.028626,0.757760,0.652279,0.434737,0.347562,0.538498,0.957127,0.944000,0.542273,0.840202
3.075,1.033228,0.754210,0.347873,0.434803,0.356259,0.546716,0.947974,0.939806,0.885409,0.464814
3.092,1.028631,0.750663,0.651975,0.434868,0.365008,0.554753,0.957130,0.943975,0.890714,0.454565
3.108,1.033224,0.747120,0.348177,0.434933,0.373452,0.561524,0.950743,0.932849,0.913448,0.406956
3.126,1.028905,0.743789,0.651671,0.434998,0.382562,0.568135,0.959982,0.936368,0.927475,0.373885
3.141,1.033489,0.740253,0.348481,0.435063,0.391350,0.573299,0.958484,0.920597,0.950622,0.310351
3.157,1.029179,0.736928,0.651368,0.435128,0.400252,0.577786,0.967240,0.923356,0.962951,0.269677
3.174,1.033485,0.733606,0.348783,0.435193,0.409773,0.582130,0.968889,0.906940,0.969350,0.245682
3.191,1.028915,0.730081,0.651065,0.435258,0.419402,0.585618,0.968889,0.909336,0.980339,0.197319
3.209,1.033480,0.726559,0.349086,0.435322,0.429629,0.589016,0.968889,0.893633,0.983388,0.181514
3.225,1.028651,0.722833,0.650763,0.435387,0.438720,0.592037,0.968889,0.895484,0.983388,0.181514
3.242,1.032939,0.719525,0.349387,0.435452,0.438720,0.592037,0.968889,0.881229,0.000000,0.000000
3.258,1.028387,0.716014,0.650462,0.435516,0.438720,0.592037,0.968889,0.883016,0.000000,0.000000
3.274,1.032667,0.712712,0.349688,0.435581,0.438720,0.592037,0.968889,0.869445,0.000000,0.000000
3.291,1.028392,0.709414,0.650161,0.435645,0.438720,0.592037,0.968889,0.871278,0.000000,0.000000
3.307,1.032930,0.705913,0.349989,0.435710,0.438720,0.592037,0.968889,0.857527,0.000000,0.000000
3.323,1.028663,0.702621,0.649861,0.435774,0.438720,0.592037,0.968889,0.859190,0.000000,0.000000
3.340,1.032926,0.699333,0.350289,0.435838,0.438720,0.592037,0.968889,0.844438,0.000000,0.000000
3.358,1.028401,0.695843,0.649561,0.435902,0.438720,0.592037,0.968889,0.846378,0.000000,0.000000
3.374,1.033187,0.692151,0.350588,0.435966,0.438720,0.592037,0.968889,0.832343,0.000000,0.000000
3.390,1.028937,0.688872,0.649262,0.436030,0.438720,0.592037,0.968889,0.834165,0.000000,0.000000
3.407,1.033183,0.685597,0.350887,0.436094,0.438720,0.592037,0.968889,0.819143,0.000000,0.000000
3.423,1.028676,0.682120,0.648964,0.436158,0.438720,0.592037,0.968889,0.821045,0.000000,0.000000
3.439,1.032913,0.678852,0.351185,0.436222,0.438720,0.592037,0.968889,0.806754,0.000000,0.000000
3.455,1.028680,0.675586,0.648666,0.436286,0.438720,0.592037,0.968889,0.808769,0.000000,0.000000
3.471,1.032909,0.672324,0.351482,0.436350,0.438720,0.592037,0.968889,0.794343,0.000000,0.000000
3.487,1.028685,0.669065,0.648369,0.436413,0.438720,0.592037,0.968889,0.796461,0.000000,0.000000
3.504,1.032905,0.665810,0.351779,0.436477,0.438720,0.592037,0.968889,0.781075,0.000000,0.000000
3.521,1.028425,0.662354,0.648073,0.436540,0.438720,0.592037,0.968889,0.783326,0.000000,0.000000
3.537,1.032900,0.658902,0.352076,0.436604,0.438720,0.592037,0.968889,0.768790,0.000000,0.000000
3.553,1.028693,0.655656,0.647777,0.436667,0.438720,0.592037,0.968889,0.770917,0.000000,0.000000
3.569,1.032896,0.652413,0.352371,0.436731,0.438720,0.592037,0.968889,0.756335,0.000000,0.000000
3.587,1.028697,0.649174,0.647481,0.436794,0.438720,0.592037,0.968889,0.758599,0.000000,0.000000
3.603,1.033154,0.645735,0.352666,0.436857,0.448415,0.594877,0.968889,0.743335,0.987014,0.160636
3.620,1.028701,0.642300,0.647186,0.436920,0.458125,0.597540,0.968889,0.745025,0.988591,0.150624
3.637,1.033150,0.638869,0.352961,0.436983,0.467849,0.600040,0.968889,0.730237,0.989953,0.141396
3.654,1.028706,0.635441,0.646892,0.437046,0.468889,0.602295,0.968889,0.731646,0.991835,0.127528
3.671,1.033145,0.632016,0.353255,0.437109,0.468889,0.603930,0.968889,0.716758,0.995710,0.092531
3.688,1.028710,0.628595,0.646598,0.437172,0.468889,0.605360,0.968889,0.718206,0.996727,0.080840
3.705,1.033141,0.625177,0.353548,0.437235,0.468889,0.606095,0.968889,0.703251,0.999135,0.041586
3.722,1.028715,0.621762,0.646305,0.437298,0.468889,0.606092,0.968889,0.704712,1.000000,-0.000171
3.738,0.500000,0.500000,0.325000,0.575000,0.468889,0.605658,0.968889,0.713860,0.999660,-0.026087
3.756,0.495022,0.503840,0.325175,0.574925,0.468889,0.604529,0.968889,0.723628,0.997959,-0.063858
3.772,0.489739,0.507916,0.325350,0.574850,0.468889,0.603077,0.968889,0.733447,0.996621,-0.082142
3.790,0.484460,0.511988,0.325524,0.574775,0.468889,0.601301,0.968889,0.743311,0.994944,-0.100431
3.805,0.479187,0.516056,0.325699,0.574700,0.468889,0.599537,0.968889,0.752638,0.994366,-0.106001
3.821,0.474229,0.519880,0.325873,0.574626,0.468889,0.597737,0.968889,0.762003,0.994132,-0.108177
3.838,0.470702,0.502911,0.367640,0.237681,0.468889,0.595723,0.968889,0.757524,0.993488,-0.113938
3.856,0.466702,0.488641,0.367773,0.237943,0.468889,0.593632,0.968889,0.752608,0.993743,-0.111687
3.872,0.462471,0.473546,0.367905,0.238205,0.468889,0.591721,0.968889,0.748067,0.993386,-0.114821
3.889,0.458714,0.460142,0.368037,0.238467,0.468889,0.589635,0.968889,0.743086,0.993011,-0.118021
3.907,0.454725,0.445915,0.368169,0.238728,0.468889,0.587536,0.968889,0.737946,0.992933,-0.118680
3.923,0.450741,0.431702,0.368301,0.238990,0.468889,0.585385,0.968889,0.732654,0.992567,-0.121703
3.940,0.446761,0.417503,0.368432,0.239251,0.468889,0.583315,0.968889,0.727539,0.992234,-0.124383
3.955,0.443019,0.404152,0.368564,0.239511,0.468889,0.581190,0.968889,0.722301,0.991815,-0.127682
3.973,0.439280,0.390815,0.368695,0.239772,0.468889,0.578961,0.968889,0.716489,0.992016,-0.126115
3.990,0.435312,0.376659,0.368827,0.240032,0.468889,0.576914,0.968889,0.710346,0.993278,-0.115752
4.007,0.431347,0.362517,0.368958,0.240292,0.468889,0.575198,0.968889,0.703887,0.995279,-0.097054
4.022,0.427387,0.348388,0.369089,0.240552,0.468889,0.573835,0.968889,0.697641,0.996642,-0.081887
4.041,0.423663,0.335105,0.369220,0.240811,0.468889,0.572878,0.968889,0.691310,0.998342,-0.057552
4.056,0.419943,0.321834,0.369351,0.241070,0.468889,0.572050,0.968889,0.684542,0.998903,-0.046836
4.071,0.415995,0.307748,0.369481,0.241329,0.468889,0.571592,0.968889,0.678241,0.999622,-0.027489
4.087,0.412282,0.294505,0.369612,0.241588,0.468889,0.571462,0.968889,0.672044,0.999970,-0.007805
4.103,0.408573,0.281274,0.369742,0.241846,0.468889,0.571333,0.968889,0.665952,0.999970,-0.007779
4.120,0.404868,0.268056,0.369873,0.242105,0.468889,0.571189,0.968889,0.659590,0.999967,-0.008128
4.137,0.400936,0.254027,0.370003,0.242362,0.468889,0.570256,0.968889,0.653353,0.998606,-0.052789
4.153,0.397007,0.240011,0.370133,0.242620,0.468889,0.567586,0.968889,0.647527,0.987043,-0.160454
4.170,0.393313,0.226834,0.370263,0.242877,0.468889,0.558900,0.968889,0.641127,0.871003,-0.491278
4.187,0.389392,0.212846,0.370392,0.243135,0.468889,0.542173,0.968889,0.634018,0.323849,-0.946109
4.204,0.385475,0.198873,0.370522,0.243391,0.463907,0.526936,0.968889,0.626356,-0.507250,-0.861799
4.220,0.381562,0.184913,0.370651,0.243648,0.456262,0.517580,0.968889,0.619061,-0.826955,-0.562268
4.236,0.377882,0.171788,0.370781,0.243904,0.448059,0.509908,0.968889,0.611674,-0.887366,-0.461066
4.253,0.374207,0.158676,0.370910,0.244161,0.439424,0.503964,0.968889,0.604124,-0.934030,-0.357194
4.268,0.370535,0.145577,0.371039,0.244416,0.430567,0.499195,0.968889,0.596388,-0.958049,-0.286603
4.285,0.366867,0.132491,0.371168,0.244672,0.421045,0.494864,0.968889,0.587979,-0.969524,-0.244998
4.301,0.362973,0.118601,0.371297,0.244927,0.412006,0.491374,0.968889,0.579907,-0.977765,-0.209705
4.318,0.359312,0.105541,0.371425,0.245182,0.402324,0.488396,0.968889,0.571175,-0.985713,-0.168434
4.336,0.355426,0.091679,0.371554,0.245437,0.392570,0.486319,0.968889,0.562121,-0.993072,-0.117505
4.352,0.351544,0.077831,0.371682,0.245692,0.382778,0.484931,0.968889,0.552746,-0.996914,-0.078506
4.369,0.347666,0.063997,0.371811,0.245946,0.373553,0.483854,0.968889,0.543623,-0.997903,-0.064734
4.385,0.344020,0.050989,0.371939,0.246200,0.363745,0.482883,0.968889,0.533628,-0.998492,-0.054890
4.402,0.340150,0.037182,0.372067,0.246454,0.353934,0.482038,0.968889,0.523314,-0.998855,-0.047841
4.420,0.336283,0.024000,0.372195,0.753293,0.344138,0.480757,0.968889,0.514854,-0.997375,-0.072412
4.436,0.332421,0.037779,0.372323,0.753039,0.334936,0.479159,0.968889,0.508868,-0.995376,-0.096055
4.451,0.328789,0.050735,0.372450,0.752786,0.325786,0.476784,0.968889,0.505186,-0.989761,-0.142733
4.469,0.325161,0.063677,0.372578,0.752533,0.316159,0.473282,0.968889,0.504185,-0.980191,-0.198056
4.485,0.321310,0.077415,0.372705,0.752281,0.306620,0.469065,0.968889,0.506313,-0.971138,-0.238519
4.501,0.317463,0.091139,0.372833,0.752029,0.297727,0.464522,0.968889,0.511159,-0.962007,-0.273025
4.517,0.313846,0.104043,0.372960,0.751777,0.288881,0.459688,0.968889,0.518390,-0.956869,-0.290521
4.534,0.310232,0.116934,0.373087,0.751525,0.279572,0.454046,0.968889,0.528239,-0.947713,-0.319124
4.552,0.306397,0.130617,0.373214,0.751273,0.270317,0.448127,0.968889,0.539888,-0.942298,-0.334775
4.568,0.302565,0.144286,0.373341,0.751022,0.261155,0.441753,0.968889,0.553410,-0.932749,-0.360526
4.584,0.298737,0.157942,0.373467,0.750771,0.252648,0.435241,0.968889,0.566672,-0.920242,-0.391349
4.601,0.295138,0.170781,0.373594,0.750520,0.243691,0.427986,0.968889,0.580964,-0.911927,-0.410351
4.617,0.291318,0.184410,0.373720,0.750270,0.235374,0.420721,0.968889,0.594549,-0.899662,-0.436588
4.633,0.287726,0.197224,0.373847,0.750019,0.227167,0.413061,0.968889,0.608329,-0.887752,-0.460322
4.649,0.284137,0.210025,0.373973,0.749769,0.219125,0.404856,0.968889,0.622419,-0.869988,-0.493072
4.666,0.280552,0.222813,0.374099,0.749520,0.210672,0.395852,0.968889,0.637712,-0.860592,-0.509294
4.683,0.276747,0.236387,0.374225,0.749270,0.202789,0.387160,0.968889,0.652346,-0.852726,-0.522358
4.699,0.273170,0.249149,0.374350,0.749021,0.194573,0.377470,0.968889,0.668076,-0.836435,-0.548066
4.716,0.269372,0.262696,0.374476,0.748772,0.186637,0.367053,0.968889,0.683790,-0.807973,-0.589220
4.733,0.265579,0.276229,0.374602,0.748523,0.178846,0.356287,0.968889,0.699475,-0.793207,-0.608952
4.751,0.261789,0.289749,0.374727,0.748275,0.171215,0.345155,0.968889,0.715103,-0.776910,-0.629611
4.767,0.258003,0.303255,0.374852,0.748026,0.163691,0.333789,0.968889,0.730557,-0.765987,-0.642856
4.783,0.254221,0.316748,0.374977,0.747778,0.156909,0.322483,0.968889,0.744857,-0.733690,-0.679485
4.800,0.250665,0.329434,0.375102,0.747530,0.150302,0.309400,0.968889,0.759690,-0.672618,-0.739990
4.816,0.246890,0.342899,0.375227,0.747283,0.147297,0.293664,0.968889,0.773179,-0.325107,-0.945677
4.832,0.243341,0.355560,0.375352,0.747036,0.153995,0.305132,0.968889,0.787014,0.724540,0.689233
4.849,0.239795,0.368209,0.375477,0.746789,0.163737,0.302878,0.968889,0.801761,0.991839,-0.127496
4.866,0.236032,0.381634,0.375601,0.746542,0.173444,0.305573,0.968889,0.816640,0.988318,0.152409
4.885,0.232272,0.395046,0.375726,0.746295,0.182660,0.304255,0.968889,0.830693,0.996860,-0.079188
4.900,0.228737,0.407656,0.375850,0.746049,0.193059,0.304127,0.968889,0.846465,0.999976,-0.006858
4.917,0.224764,0.421829,0.375974,0.745803,0.202832,0.305897,0.968889,0.861227,0.994976,0.100114
4.943,0.221016,0.435200,0.376098,0.745557,0.217653,0.310309,0.968889,0.883593,0.986598,0.163172
4.963,0.215289,0.455631,0.376222,0.745312,0.228838,0.315533,0.968889,0.900555,0.967944,0.251166
