t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy
0.403,0.619093,0.591872,0.671019,0.573294,0.272477,0.415231,0.898754,0.595903,0.979333,-0.202254
0.419,0.623957,0.595624,0.670848,0.573221,0.282096,0.411656,0.908126,0.593807,0.979333,-0.202254
0.436,0.629121,0.599607,0.670677,0.573147,0.291149,0.408290,0.899863,0.599705,0.979333,-0.202254
0.452,0.633976,0.603353,0.670506,0.573074,0.300203,0.404925,0.900462,0.615669,0.979333,-0.202254
0.469,0.638826,0.607094,0.670336,0.573001,0.309822,0.401349,0.899551,0.598748,0.979333,-0.202254
0.485,0.643974,0.611065,0.670166,0.572928,0.318875,0.397983,0.900133,0.614714,0.979333,-0.202254
0.501,0.648814,0.614799,0.669995,0.572855,0.328495,0.394407,0.891239,0.620432,0.979333,-0.202254
0.520,0.653951,0.618762,0.669825,0.572782,0.338680,0.390621,0.901183,0.618537,0.979333,-0.202254
0.536,0.659386,0.622955,0.669656,0.572710,0.347733,0.387256,0.897323,0.632949,0.979333,-0.202254
0.553,0.664212,0.626678,0.669486,0.572637,0.357352,0.383680,0.903077,0.619469,0.979333,-0.202254
0.569,0.669334,0.630629,0.669316,0.572564,0.366971,0.380104,0.898878,0.634697,0.979333,-0.202254
0.586,0.674451,0.634576,0.669147,0.572492,0.376025,0.376739,0.907752,0.633746,0.979333,-0.202254
0.602,0.679262,0.638288,0.668978,0.572419,0.385644,0.373163,0.898771,0.639008,0.979333,-0.202254
0.619,0.684369,0.642228,0.668809,0.572347,0.395263,0.369587,0.904120,0.653019,0.979333,-0.202254
0.636,0.689471,0.646163,0.668640,0.572274,0.404883,0.366011,0.897185,0.641478,0.979333,-0.202254
0.653,0.694568,0.650095,0.668472,0.572202,0.413936,0.362646,0.901691,0.655270,0.979333,-0.202254
0.669,0.699360,0.653792,0.668303,0.572130,0.422989,0.359280,0.893696,0.648278,0.979333,-0.202254
0.685,0.704147,0.657485,0.668135,0.572058,0.432043,0.355915,0.900598,0.658359,0.979333,-0.202254
0.701,0.708929,0.661174,0.667967,0.571986,0.441371,0.350377,0.897224,0.674236,0.949691,-0.313187
0.718,0.714006,0.665090,0.667799,0.571914,0.450168,0.345267,0.901486,0.660196,0.951664,-0.307140
0.734,0.718779,0.668772,0.667631,0.571842,0.459094,0.340934,0.898840,0.675470,0.965511,-0.260363
0.750,0.723547,0.672450,0.667463,0.571770,0.468082,0.337042,0.903896,0.662311,0.972254,-0.233930
0.766,0.728310,0.676125,0.667296,0.571698,0.468889,0.333451,0.899621,0.677470,0.979162,-0.203081
0.784,0.733366,0.680025,0.667129,0.571626,0.468889,0.330864,0.902058,0.693894,0.989240,-0.146299
0.801,0.738417,0.683922,0.666961,0.571555,0.468889,0.329835,0.898769,0.677958,0.998304,-0.058220
0.817,0.743463,0.687815,0.666794,0.571483,0.468889,0.329852,0.900840,0.694544,1.000000,0.000937
0.835,0.748504,0.691703,0.666628,0.571412,0.468889,0.331052,0.896402,0.679538,0.997695,0.067864
0.852,0.753540,0.695588,0.666461,0.571340,0.468889,0.333278,0.899936,0.695303,0.992036,0.125956
0.869,0.758571,0.699469,0.666295,0.571269,0.468889,0.335887,0.900181,0.711297,0.987641,0.156734
0.884,0.763301,0.703118,0.666128,0.571198,0.468889,0.339206,0.899827,0.695310,0.979902,0.199477
0.902,0.768026,0.706763,0.665962,0.571127,0.468889,0.342724,0.900084,0.712303,0.980001,0.198994
0.917,0.773042,0.710633,0.665796,0.571055,0.468889,0.346347,0.899235,0.695372,0.978776,0.204935
0.935,0.778053,0.714498,0.665630,0.570984,0.468889,0.349637,0.899873,0.711331,0.980259,0.197720
0.952,0.782764,0.718132,0.665465,0.570913,0.468889,0.353052,0.900190,0.728321,0.981170,0.193145
0.967,0.787765,0.721990,0.665299,0.570843,0.468889,0.356182,0.899711,0.712344,0.982147,0.188114
0.983,0.792467,0.725617,0.665134,0.570772,0.468889,0.359126,0.900059,0.728332,0.984224,0.176930
1.000,0.797164,0.729241,0.664969,0.570701,0.468889,0.362321,0.898959,0.745217,0.983536,0.180710
1.016,0.802150,0.733087,0.664804,0.570630,0.468889,0.365376,0.900316,0.729404,0.983003,0.183587
1.032,0.806837,0.736703,0.664639,0.570560,0.468889,0.368582,0.899625,0.745356,0.981262,0.192678
1.049,0.811520,0.740316,0.664474,0.570489,0.468889,0.372163,0.900878,0.728506,0.979283,0.202498
1.066,0.816491,0.744150,0.664310,0.570419,0.468889,0.376084,0.899873,0.746415,0.977817,0.209461
1.084,0.821749,0.748206,0.664146,0.570348,0.468889,0.380957,0.900998,0.762286,0.956162,0.292838
1.100,0.826418,0.751808,0.663981,0.570278,0.468889,0.386928,0.899402,0.745530,0.941231,0.337764
1.117,0.831374,0.755631,0.663817,0.570207,0.468889,0.393889,0.900403,0.762435,0.919230,0.393721
1.134,0.836325,0.759451,0.663654,0.570137,0.468889,0.401097,0.898173,0.745915,0.913133,0.407661
1.150,0.841271,0.763266,0.663490,0.570067,0.468889,0.408185,0.899828,0.761635,0.904719,0.426010
1.167,0.845921,0.766854,0.663327,0.569997,0.468889,0.416486,0.900387,0.778606,0.882948,0.469470
1.183,0.850857,0.770661,0.663163,0.569927,0.468889,0.424529,0.899611,0.762667,0.875398,0.483403
1.201,0.855498,0.774242,0.663000,0.569857,0.468889,0.434018,0.900215,0.780634,0.862014,0.506884
1.217,0.860714,0.778265,0.662837,0.569787,0.468889,0.442549,0.898782,0.764843,0.858606,0.512636
1.232,0.851086,0.786867,0.394970,0.622157,0.468889,0.451134,0.899663,0.780764,0.856606,0.515971
1.250,0.848098,0.793121,0.395075,0.622035,0.468889,0.460313,0.900126,0.797744,0.854679,0.519158
1.266,0.844927,0.799760,0.395180,0.621913,0.468889,0.469413,0.899068,0.814637,0.857374,0.514694
1.284,0.841759,0.806392,0.395285,0.621791,0.468889,0.479067,0.900951,0.797978,0.837762,0.546035
1.300,0.838594,0.813017,0.395390,0.621669,0.468889,0.489254,0.899883,0.814869,0.817317,0.576188
1.318,0.835433,0.819636,0.395494,0.621547,0.468889,0.500140,0.900300,0.831852,0.787939,0.615754
1.334,0.832274,0.826248,0.395599,0.621426,0.468889,0.510470,0.899448,0.815926,0.784007,0.620752
1.350,0.829305,0.832465,0.395703,0.621304,0.468889,0.520948,0.899981,0.831897,0.776811,0.629734
1.366,0.826338,0.838676,0.395808,0.621183,0.468889,0.531389,0.900026,0.847897,0.778676,0.627426
1.382,0.823375,0.844881,0.395912,0.621062,0.468889,0.541689,0.899889,0.831899,0.785392,0.618999
1.398,0.820414,0.851079,0.396016,0.620941,0.468889,0.552344,0.899987,0.848898,0.798003,0.602654
1.415,0.817271,0.857658,0.396120,0.620820,0.468889,0.562791,0.900012,0.865898,0.806731,0.590918
1.433,0.814132,0.864231,0.396224,0.620699,0.468889,0.572891,0.899891,0.848899,0.820783,0.571241
1.449,0.810995,0.870797,0.396327,0.620578,0.468889,0.582060,0.899971,0.864899,0.834501,0.551007
1.465,0.808046,0.876970,0.396431,0.620458,0.468889,0.590855,0.900010,0.880899,0.848872,0.528598
1.481,0.805100,0.883138,0.396535,0.620337,0.468889,0.599802,0.899937,0.897898,0.862528,0.506009
1.498,0.801973,0.889684,0.396638,0.620217,0.468889,0.608376,0.900068,0.880900,0.874535,0.484963
1.515,0.798850,0.896224,0.396742,0.620097,0.468889,0.616522,0.899993,0.897899,0.887541,0.460730
1.532,0.795729,0.902757,0.396845,0.619977,0.468889,0.624295,0.900018,0.914899,0.898170,0.439648
1.549,0.792611,0.909284,0.396948,0.619857,0.468889,0.631212,0.899966,0.898899,0.909487,0.415732
1.565,0.789680,0.915421,0.397051,0.619737,0.468889,0.638272,0.900001,0.915899,0.916816,0.399311
1.582,0.786569,0.921934,0.397154,0.619617,0.468889,0.644918,0.899998,0.932899,0.926668,0.375881
1.600,0.783461,0.928442,0.397257,0.619497,0.468889,0.651161,0.900005,0.915899,0.935568,0.353146
1.616,0.780355,0.934942,0.397360,0.619378,0.468889,0.656891,0.900001,0.932899,0.946039,0.324053
1.633,0.777253,0.941436,0.397462,0.619259,0.468889,0.662252,0.899999,0.944000,0.952904,0.303272
1.651,0.774154,0.947924,0.397565,0.619139,0.468889,0.667131,0.900002,0.944000,0.961180,0.275922
1.667,0.771059,0.954405,0.397667,0.619020,0.468889,0.671414,0.899999,0.944000,0.966300,0.257418
1.683,0.768148,0.960499,0.397770,0.618901,0.468889,0.675423,0.900000,0.944000,0.970542,0.240932
1.700,0.765240,0.966587,0.397872,0.618782,0.468889,0.679407,0.900000,0.944000,0.974287,0.225311
1.716,0.762153,0.973049,0.397974,0.618663,0.468889,0.682895,0.900000,0.944000,0.977784,0.209615
1.732,0.759251,0.979124,0.398076,0.381455,0.468889,0.686152,0.900000,0.944000,0.980656,0.195737
1.750,0.756352,0.973055,0.398178,0.381574,0.468889,0.689571,0.900000,0.944000,0.983174,0.182671
1.767,0.753094,0.966233,0.398280,0.381692,0.468889,0.692381,0.900000,0.944000,0.985642,0.168848
1.782,0.750200,0.960176,0.398381,0.381811,0.468889,0.695000,0.900000,0.944000,0.987533,0.157415
1.798,0.747310,0.954125,0.398483,0.381929,0.468889,0.697442,0.900000,0.944000,0.989181,0.146699
1.815,0.744422,0.948079,0.398584,0.382047,0.468889,0.699858,0.900000,0.944000,0.990617,0.136665
1.832,0.741357,0.941663,0.398686,0.382165,0.468889,0.702098,0.900000,0.927000,0.991942,0.126692
1.849,0.738295,0.935252,0.398787,0.382283,0.468889,0.704174,0.900000,0.944000,0.993083,0.117412
1.865,0.735237,0.928849,0.398888,0.382400,0.468889,0.705984,0.900000,0.928000,0.994065,0.108785
1.881,0.732361,0.922827,0.398990,0.382518,0.468889,0.707774,0.900000,0.911000,0.994862,0.101241
1.898,0.729308,0.916436,0.399091,0.382635,0.468889,0.709334,0.900000,0.927000,0.995594,0.093765
1.914,0.726437,0.910427,0.399191,0.382753,0.468889,0.710785,0.900000,0.911000,0.996188,0.087234
1.931,0.723570,0.904424,0.399292,0.382870,0.468889,0.712220,0.900000,0.894000,0.996702,0.081149
1.947,0.720526,0.898052,0.399393,0.382987,0.468889,0.713470,0.900000,0.910000,0.997174,0.075125
1.964,0.717665,0.892061,0.399494,0.383104,0.468889,0.714706,0.900000,0.893000,0.997556,0.069870
1.980,0.714627,0.885702,0.399594,0.383221,0.468889,0.715782,0.900000,0.877000,0.997907,0.064671
1.996,0.711771,0.879723,0.399695,0.383338,0.468889,0.716845,0.900000,0.894000,0.998190,0.060138
2.014,0.708740,0.873377,0.399795,0.383454,0.468889,0.717829,0.900000,0.877000,0.998450,0.055655
2.030,0.705711,0.867037,0.399895,0.383571,0.468889,0.718686,0.900000,0.861000,0.998673,0.051504
2.046,0.702864,0.861076,0.399995,0.383687,0.468889,0.719533,0.900000,0.878000,0.998853,0.047886
2.063,0.699841,0.854748,0.400095,0.383804,0.468889,0.720270,0.900000,0.862000,0.999018,0.044310
2.080,0.697000,0.848799,0.400195,0.383920,0.468889,0.720998,0.900000,0.845000,0.999151,0.041194
2.097,0.693983,0.842484,0.400295,0.384036,0.468889,0.721277,0.900000,0.828000,0.999875,0.015797
2.117,0.690970,0.836176,0.400395,0.384152,0.468889,0.721111,0.900000,0.845000,0.999956,-0.009393
2.131,0.687960,0.829874,0.400494,0.384268,0.468889,0.720523,0.900000,0.829000,0.999376,-0.035335
2.148,0.685129,0.823948,0.400594,0.384384,0.468889,0.715364,0.900000,0.813000,0.950706,-0.310094
2.163,0.682302,0.818029,0.400693,0.384499,0.459091,0.714119,0.900000,0.830000,-0.997519,-0.070397
2.180,0.679301,0.811745,0.400792,0.384615,0.449307,0.712561,0.900000,0.813000,-0.996109,-0.088135
2.197,0.676302,0.805468,0.400892,0.384730,0.439525,0.710966,0.900000,0.796000,-0.995923,-0.090209
2.214,0.673307,0.799198,0.400991,0.384845,0.429740,0.709426,0.900000,0.813000,-0.996198,-0.087113
2.231,0.670315,0.792933,0.401090,0.384961,0.419948,0.708030,0.900000,0.796000,-0.996879,-0.078945
2.247,0.667325,0.786675,0.401189,0.385076,0.410149,0.706824,0.900000,0.779000,-0.997670,-0.068228
2.266,0.664339,0.780423,0.401287,0.385190,0.400348,0.705661,0.900000,0.796000,-0.997836,-0.065747
2.283,0.661356,0.774177,0.401386,0.385305,0.390542,0.704662,0.900000,0.779000,-0.998401,-0.056531
2.299,0.658376,0.767938,0.401485,0.385420,0.380732,0.703767,0.900000,0.762000,-0.998719,-0.050596
2.315,0.655398,0.761705,0.401583,0.385535,0.370918,0.703042,0.900000,0.745000,-0.999159,-0.040993
2.335,0.652424,0.755478,0.401682,0.385649,0.361102,0.702413,0.900000,0.762000,-0.999366,-0.035608
2.352,0.649452,0.749257,0.401780,0.385763,0.351283,0.701928,0.900000,0.745000,-0.999625,-0.027397
2.366,0.646484,0.743043,0.401878,0.385878,0.342042,0.701522,0.900000,0.729000,-0.999701,-0.024459
2.383,0.643693,0.737200,0.401976,0.385992,0.332222,0.701154,0.900000,0.746000,-0.999784,-0.020778
2.400,0.640730,0.730998,0.402074,0.386106,0.322401,0.700829,0.900000,0.729000,-0.999831,-0.018405
2.418,0.637771,0.724802,0.402172,0.386220,0.312586,0.700170,0.900000,0.712000,-0.999305,-0.037273
2.433,0.634814,0.718612,0.402270,0.386333,0.303354,0.699299,0.900000,0.728000,-0.998631,-0.052316
2.450,0.632034,0.712793,0.402368,0.386447,0.293551,0.698201,0.900000,0.711000,-0.998068,-0.062128
2.467,0.629084,0.706615,0.402465,0.386561,0.283753,0.696947,0.900000,0.694000,-0.997484,-0.070888
2.485,0.626136,0.700444,0.402563,0.386674,0.273387,0.695430,0.900000,0.712000,-0.996709,-0.081059
2.503,0.623018,0.693917,0.402660,0.386787,0.263595,0.694063,0.900000,0.695000,-0.997006,-0.077326
2.518,0.620076,0.687758,0.402758,0.386901,0.254380,0.692726,0.900000,0.679000,-0.996766,-0.080360
2.535,0.617310,0.681967,0.402855,0.387014,0.244592,0.691253,0.900000,0.696000,-0.996527,-0.083275
2.551,0.614374,0.675821,0.402952,0.387127,0.235375,0.689960,0.900000,0.680000,-0.996975,-0.077726
2.569,0.611614,0.670042,0.403049,0.387240,0.225579,0.688676,0.900000,0.663000,-0.997361,-0.072601
2.584,0.608684,0.663907,0.403146,0.387352,0.216363,0.687373,0.900000,0.679000,-0.996927,-0.078335
2.601,0.605929,0.658140,0.403243,0.387465,0.206568,0.686050,0.900000,0.662000,-0.997196,-0.074834
2.618,0.603005,0.652018,0.403340,0.387578,0.196771,0.684787,0.900000,0.645000,-0.997444,-0.071449
2.634,0.600083,0.645902,0.403436,0.387690,0.187549,0.683645,0.900000,0.661000,-0.997643,-0.068625
2.650,0.597337,0.640152,0.403533,0.387802,0.178325,0.682519,0.900000,0.645000,-0.997707,-0.067681
2.667,0.594593,0.634407,0.403629,0.387914,0.168526,0.681322,0.900000,0.628000,-0.997707,-0.067681
2.683,0.591680,0.628310,0.403726,0.388027,0.159298,0.680325,0.900000,0.644000,-0.998205,-0.059897
2.700,0.588942,0.622577,0.403822,0.388139,0.148917,0.679204,0.900000,0.626000,-0.998205,-0.059897
2.718,0.585864,0.616134,0.403918,0.388250,0.139112,0.678145,0.900000,0.609000,-0.998205,-0.059897
2.734,0.582960,0.610054,0.404014,0.388362,0.129307,0.677086,0.900000,0.626000,-0.998205,-0.059897
2.751,0.580059,0.603981,0.404110,0.388474,0.119503,0.676027,0.900000,0.609000,-0.998205,-0.059897
2.770,0.577161,0.597914,0.404206,0.388585,0.110282,0.674833,0.900000,0.593000,-0.997420,-0.071787
2.786,0.574437,0.592210,0.404302,0.388697,0.100555,0.672376,0.900000,0.576000,-0.990304,-0.138919
2.802,0.571544,0.586155,0.404398,0.388808,0.091002,0.668264,0.900000,0.593000,-0.972567,-0.232624
2.820,0.568655,0.580106,0.404493,0.388919,0.082100,0.660793,0.900000,0.576000,-0.906328,-0.422574
2.836,0.565769,0.574063,0.404589,0.389030,0.075710,0.647366,0.900000,0.559000,-0.650590,-0.759429
2.853,0.562885,0.568027,0.404684,0.389141,0.070916,0.631935,0.900000,0.576000,-0.488085,-0.872796
2.870,0.560004,0.561996,0.404780,0.389252,0.068066,0.615016,0.900000,0.559000,-0.290203,-0.956965
2.887,0.557127,0.555971,0.404875,0.389363,0.065957,0.597748,0.900000,0.542000,-0.214710,-0.976678
2.903,0.554252,0.549953,0.404970,0.389473,0.065094,0.580136,0.900000,0.559000,-0.087786,-0.996139
2.920,0.551380,0.543940,0.405065,0.389584,0.065221,0.562458,0.900000,0.542000,0.012856,-0.999917
2.940,0.548511,0.537933,0.405160,0.389694,0.066226,0.544871,0.900000,0.525000,0.102389,-0.994744
2.954,0.545644,0.531933,0.405255,0.389805,0.067294,0.528342,0.900000,0.541000,0.115478,-0.993310
2.972,0.542949,0.526291,0.405349,0.389915,0.068410,0.511824,0.900000,0.525000,0.120702,-0.992689
2.989,0.540257,0.520654,0.405444,0.390025,0.069730,0.494304,0.900000,0.508000,0.134382,-0.990930
3.006,0.537399,0.514672,0.405539,0.390135,0.070926,0.477804,0.900000,0.524000,0.129385,-0.991594
3.020,0.534712,0.509047,0.405633,0.390245,0.072085,0.461295,0.900000,0.508000,0.125403,-0.992106
3.037,0.532028,0.503427,0.405728,0.390355,0.073365,0.443766,0.900000,0.491000,0.130341,-0.991469
3.053,0.529179,0.497462,0.405822,0.390464,0.074645,0.426237,0.900000,0.508000,0.130341,-0.991469
3.070,0.526333,0.491504,0.405916,0.390574,0.076001,0.407677,0.900000,0.490000,0.130341,-0.991469
3.089,0.523322,0.485201,0.406010,0.390683,0.077343,0.389113,0.900000,0.472000,0.129018,-0.991642
3.105,0.520314,0.478904,0.406104,0.390793,0.078497,0.372603,0.900000,0.488000,0.124811,-0.992181
3.122,0.517644,0.473313,0.406198,0.390902,0.079722,0.355061,0.900000,0.471000,0.124811,-0.992181
3.140,0.514809,0.467378,0.406292,0.391011,0.080916,0.337512,0.900000,0.454000,0.121556,-0.992585
3.155,0.511977,0.461449,0.406385,0.391120,0.082008,0.320989,0.900000,0.470000,0.118070,-0.993005
3.173,0.509314,0.455874,0.406479,0.391229,0.083149,0.303429,0.900000,0.453000,0.116176,-0.993229
3.189,0.506487,0.449957,0.406573,0.391337,0.084293,0.284822,0.900000,0.435000,0.109998,-0.993932
3.208,0.503498,0.443698,0.406666,0.391446,0.085249,0.268271,0.900000,0.451000,0.103393,-0.994641
3.222,0.500843,0.438140,0.406759,0.391555,0.085714,0.251652,0.900000,0.435000,0.050363,-0.998731
3.238,0.498191,0.432587,0.406853,0.391663,0.085681,0.235013,0.900000,0.419000,-0.003589,-0.999994
3.254,0.495541,0.427041,0.406946,0.391771,0.085355,0.217342,0.900000,0.436000,-0.033202,-0.999449
3.271,0.492729,0.421153,0.407039,0.391880,0.084711,0.199700,0.900000,0.419000,-0.065616,-0.997845
3.289,0.489919,0.415271,0.407132,0.391988,0.083129,0.182251,0.900000,0.402000,-0.161068,-0.986943
3.307,0.487113,0.409395,0.407225,0.392096,0.081038,0.166043,0.900000,0.418000,-0.226192,-0.974083
3.321,0.484474,0.403871,0.407317,0.392204,0.078816,0.148821,0.900000,0.401000,-0.226192,-0.974083
3.338,0.481673,0.398007,0.407410,0.392312,0.078957,0.166499,0.900000,0.384000,0.014326,0.999897
3.355,0.478874,0.392148,0.407503,0.392419,0.078816,0.148821,0.900000,0.401000,-0.014326,-0.999897
3.373,0.476079,0.386296,0.407595,0.392527,0.076857,0.166145,0.900000,0.384000,-0.199465,0.979905
3.389,0.473286,0.380449,0.407688,0.392634,0.078701,0.149840,0.900000,0.368000,0.199465,-0.979905
3.405,0.470661,0.374952,0.407780,0.392742,0.076741,0.167165,0.900000,0.385000,-0.199465,0.979905
3.423,0.467873,0.369117,0.407872,0.392849,0.076597,0.149486,0.900000,0.368000,-0.014675,-0.999892
3.440,0.465089,0.363288,0.407964,0.392956,0.074485,0.166753,0.900000,0.351000,-0.215089,0.976594
3.457,0.462308,0.357465,0.408056,0.393063,0.076597,0.149486,0.900000,0.368000,0.215089,-0.976594
3.474,0.459529,0.351648,0.408148,0.393170,0.074485,0.166753,0.900000,0.351000,-0.215089,0.976594
3.491,0.456753,0.345836,0.408240,0.393277,0.076597,0.149486,0.900000,0.334000,0.215089,-0.976594
3.508,0.453980,0.340031,0.408332,0.393384,0.074117,0.166594,0.900000,0.351000,-0.252501,0.967597
3.525,0.451209,0.334231,0.408423,0.393490,0.071201,0.183477,0.900000,0.334000,-0.296842,0.954927
3.541,0.448442,0.328436,0.408515,0.393597,0.068979,0.200698,0.900000,0.317000,-0.226321,0.974053
3.559,0.445677,0.322648,0.408607,0.393703,0.067252,0.218103,0.900000,0.334000,-0.175801,0.984426
3.576,0.442915,0.316866,0.408698,0.393809,0.065251,0.235412,0.900000,0.317000,-0.203711,0.979031
3.592,0.440155,0.311089,0.408789,0.393916,0.063803,0.252899,0.900000,0.300000,-0.147371,0.989081
3.610,0.437399,0.305318,0.408880,0.394022,0.063194,0.269503,0.900000,0.316000,-0.065888,0.997827
3.627,0.434807,0.299892,0.408972,0.394128,0.062083,0.287069,0.900000,0.299000,-0.113130,0.993580
3.643,0.432056,0.294132,0.409063,0.394234,0.060606,0.304548,0.900000,0.282000,-0.150426,0.988621
3.660,0.429307,0.288379,0.409154,0.394339,0.059729,0.321113,0.900000,0.298000,-0.094797,0.995497
3.678,0.426723,0.282969,0.409244,0.394445,0.058711,0.338698,0.900000,0.281000,-0.103671,0.994612
3.693,0.423981,0.277227,0.409335,0.394551,0.057731,0.355244,0.900000,0.265000,-0.105956,0.994371
3.708,0.421402,0.271828,0.409426,0.394656,0.057047,0.371838,0.900000,0.281000,-0.074035,0.997256
3.724,0.418825,0.266434,0.409516,0.394761,0.056072,0.388386,0.900000,0.265000,-0.105487,0.994421
3.741,0.416251,0.261046,0.409607,0.394867,0.055267,0.406006,0.900000,0.248000,-0.081974,0.996634
3.758,0.413520,0.255326,0.409697,0.394972,0.054675,0.424696,0.900000,0.266000,-0.056845,0.998383
3.778,0.410630,0.249277,0.409788,0.395077,0.054237,0.442358,0.900000,0.249000,-0.044653,0.999003
3.793,0.407903,0.243569,0.409878,0.395182,0.055076,0.424743,0.900000,0.232000,0.085409,-0.996346
3.810,0.405180,0.237867,0.409968,0.395286,0.054389,0.441337,0.900000,0.248000,-0.074279,0.997237
3.825,0.402619,0.232506,0.410058,0.395391,0.054389,0.441337,0.900000,0.232000,0.000000,0.000000
3.841,0.400061,0.227150,0.410148,0.395496,0.054389,0.441337,0.900000,0.216000,0.000000,0.000000
3.858,0.397505,0.221799,0.410238,0.395600,0.054756,0.459004,0.900000,0.233000,0.037363,0.999302
3.874,0.394792,0.216120,0.410327,0.395705,0.054389,0.441337,0.900000,0.216000,-0.037363,-0.999302
3.891,0.392082,0.210446,0.410417,0.395809,0.054756,0.459004,0.900000,0.199000,0.037363,0.999302
3.910,0.389374,0.204778,0.410507,0.395913,0.054368,0.440298,0.900000,0.217000,-0.037363,-0.999302
3.927,0.386511,0.198783,0.410596,0.396017,0.048184,0.426561,0.900000,0.200000,-0.629534,-0.776973
3.944,0.383809,0.193126,0.410686,0.396121,0.057018,0.418832,0.900000,0.183000,0.899398,-0.437131
3.961,0.381109,0.187475,0.410775,0.396225,0.047527,0.414282,0.900000,0.200000,-0.966307,-0.257391
3.978,0.378413,0.181830,0.410864,0.396329,0.050534,0.397450,0.900000,0.183000,0.306138,-0.951987
3.996,0.375719,0.176190,0.410953,0.396433,0.051615,0.379878,0.900000,0.166000,0.110038,-0.993927
4.013,0.373028,0.170556,0.411042,0.396536,0.053075,0.362394,0.900000,0.183000,0.148680,-0.988885
4.030,0.370339,0.164927,0.411131,0.396640,0.054601,0.344929,0.900000,0.166000,0.155338,-0.987861
4.047,0.367653,0.159305,0.411220,0.396743,0.055183,0.327280,0.900000,0.149000,0.059301,-0.998240
4.062,0.364970,0.153687,0.411309,0.396846,0.056019,0.309664,0.900000,0.166000,0.085052,-0.996377
4.082,0.362290,0.148076,0.411398,0.396949,0.057000,0.293118,0.900000,0.150000,0.106138,-0.994351
4.097,0.359770,0.142800,0.411486,0.397052,0.058493,0.275643,0.900000,0.133000,0.151987,-0.988382
4.112,0.357095,0.137199,0.411575,0.397155,0.059944,0.259210,0.900000,0.149000,0.157021,-0.987595
4.130,0.354579,0.131934,0.411663,0.397258,0.061408,0.241727,0.900000,0.132000,0.149008,-0.988836
4.145,0.351910,0.126344,0.411752,0.397361,0.062030,0.225125,0.900000,0.116000,0.067311,-0.997732
4.162,0.349399,0.121089,0.411840,0.397464,0.062274,0.208491,0.900000,0.132000,0.026334,-0.999653
4.178,0.346892,0.115839,0.411928,0.397566,0.057343,0.194415,0.900000,0.116000,-0.533343,-0.845899
4.193,0.344387,0.110595,0.412016,0.397669,0.060370,0.177596,0.900000,0.099000,0.308199,-0.951322
4.213,0.341728,0.105028,0.412104,0.397771,0.055322,0.193962,0.900000,0.117000,-0.485442,0.874269
4.228,0.338915,0.099140,0.412192,0.397873,0.055565,0.177328,0.900000,0.101000,0.026360,-0.999653
