t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy
1.370,0.908797,0.815358,0.661216,0.569093,0.082570,0.573425,0.763413,0.944000,0.986634,0.162949
1.386,0.913670,0.819117,0.661055,0.569023,0.072879,0.570544,0.759345,0.944000,-0.986634,-0.162949
1.403,0.918537,0.822872,0.660894,0.568954,0.081999,0.573255,0.755610,0.944000,0.986634,0.162949
1.420,0.923114,0.826402,0.660733,0.568886,0.072309,0.570374,0.751455,0.944000,-0.986634,-0.162949
1.437,0.927971,0.830149,0.660572,0.568817,0.081999,0.573255,0.747403,0.944000,0.986634,0.162949
1.453,0.932824,0.833893,0.660412,0.568748,0.072309,0.570374,0.743167,0.944000,-0.986634,-0.162949
1.470,0.937672,0.837633,0.660251,0.568679,0.081429,0.573086,0.739266,0.944000,0.986634,0.162949
1.486,0.942230,0.841149,0.660091,0.568610,0.071738,0.570205,0.734947,0.944000,-0.986634,-0.162949
1.503,0.947069,0.844882,0.659931,0.568542,0.080980,0.569821,0.730965,0.944000,0.999734,-0.023061
1.520,0.951618,0.848391,0.659771,0.568473,0.071161,0.570229,0.726565,0.944000,-0.999734,0.023061
1.536,0.956447,0.852116,0.659611,0.568405,0.080980,0.569821,0.722256,0.944000,0.999734,-0.023061
1.553,0.961270,0.855837,0.659451,0.568336,0.071738,0.570205,0.718051,0.944000,-0.999734,0.023061
1.569,0.965806,0.859336,0.659292,0.568268,0.081558,0.569797,0.713673,0.944000,0.999734,-0.023061
1.586,0.970620,0.863050,0.659133,0.568200,0.072500,0.566469,0.709406,0.944000,-0.979803,-0.199965
1.602,0.975146,0.866542,0.658974,0.568132,0.082124,0.570005,0.704960,0.944000,0.979803,0.199965
1.619,0.979951,0.870248,0.658815,0.568063,0.073066,0.566677,0.700630,0.944000,-0.979803,-0.199965
1.635,0.984468,0.873733,0.658656,0.567995,0.082690,0.570213,0.696115,0.944000,0.979803,0.199965
1.653,0.989263,0.877432,0.341503,0.567927,0.073066,0.566677,0.689658,0.944000,-0.979803,-0.199965
1.669,0.984473,0.881127,0.341661,0.567859,0.082124,0.570005,0.683725,0.944000,0.979803,0.199965
1.685,0.979969,0.884601,0.341820,0.567792,0.073066,0.566677,0.677639,0.944000,-0.979803,-0.199965
1.701,0.975470,0.888072,0.341978,0.567724,0.082690,0.570213,0.671342,0.944000,0.979803,0.199965
1.720,0.970694,0.891756,0.342136,0.567656,0.072500,0.566469,0.664474,0.944000,-0.979803,-0.199965
1.737,0.965643,0.895653,0.342294,0.567588,0.082124,0.570005,0.658141,0.944000,0.979803,0.199965
1.753,0.960876,0.899330,0.342451,0.567521,0.073066,0.566677,0.652019,0.944000,-0.979803,-0.199965
1.769,0.956395,0.902787,0.342609,0.567453,0.082124,0.570005,0.645988,0.944000,0.979803,0.199965
1.785,0.951918,0.906241,0.342766,0.567386,0.072500,0.566469,0.639397,0.944000,-0.979803,-0.199965
1.802,0.947166,0.909907,0.342924,0.567318,0.082124,0.570005,0.632909,0.944000,0.979803,0.199965
1.820,0.942419,0.913569,0.343081,0.567251,0.073029,0.563330,0.626227,0.944000,-0.926005,-0.377512
1.836,0.937676,0.917227,0.343238,0.567184,0.082124,0.570005,0.619649,0.944000,0.926005,0.377512
1.853,0.932939,0.920882,0.343394,0.567117,0.073029,0.563330,0.612872,0.944000,-0.926005,-0.377512
1.870,0.928206,0.924533,0.343551,0.567050,0.082225,0.565023,0.606575,0.944000,0.994813,0.101720
1.886,0.923756,0.927966,0.343707,0.566983,0.073029,0.563330,0.600102,0.944000,-0.994813,-0.101720
1.903,0.919310,0.931396,0.343864,0.566916,0.082654,0.559810,0.593296,0.944000,0.979977,-0.199109
1.919,0.914591,0.935036,0.344020,0.566849,0.073595,0.563123,0.586728,0.944000,-0.979977,0.199109
1.935,0.910154,0.938459,0.344176,0.566782,0.083221,0.559603,0.579815,0.944000,0.979977,-0.199109
1.952,0.905445,0.942091,0.344332,0.566715,0.074161,0.562916,0.573144,0.944000,-0.979977,0.199109
1.968,0.901017,0.945507,0.344487,0.566648,0.083787,0.559396,0.566114,0.944000,0.979977,-0.199109
1.986,0.896317,0.949133,0.344643,0.566582,0.073595,0.563123,0.558470,0.944000,-0.979977,0.199109
2.003,0.891346,0.952968,0.344798,0.566515,0.083221,0.559603,0.551288,0.944000,0.979977,-0.199109
2.020,0.886655,0.956586,0.344953,0.566449,0.074161,0.562916,0.544365,0.944000,-0.979977,0.199109
2.036,0.882245,0.959989,0.345108,0.566382,0.083787,0.559396,0.537041,0.944000,0.979977,-0.199109
2.053,0.877564,0.963600,0.345263,0.566316,0.074161,0.562916,0.531111,0.944000,-0.979977,0.199109
2.070,0.872887,0.967207,0.345418,0.566249,0.083221,0.559603,0.531111,0.944000,0.979977,-0.199109
2.086,0.868490,0.970599,0.345573,0.566183,0.073595,0.563123,0.531111,0.944000,-0.979977,0.199109
2.103,0.863823,0.974200,0.345727,0.566117,0.082654,0.559810,0.531111,0.944000,0.979977,-0.199109
2.119,0.859435,0.977585,0.345881,0.433949,0.073595,0.563123,0.531111,0.944000,-0.979977,0.199109
2.134,0.855051,0.974203,0.346036,0.434015,0.082654,0.559810,0.531111,0.944000,0.979977,-0.199109
2.151,0.850672,0.970825,0.346189,0.434081,0.073595,0.563123,0.531111,0.944000,-0.979977,0.199109
2.167,0.846297,0.967450,0.346343,0.434147,0.083221,0.559603,0.531111,0.944000,0.979977,-0.199109
2.184,0.841653,0.963867,0.346497,0.434213,0.073595,0.563123,0.531111,0.944000,-0.979977,0.199109
2.201,0.837014,0.960288,0.346650,0.434279,0.082654,0.559810,0.531111,0.944000,0.979977,-0.199109
2.217,0.832652,0.956923,0.346804,0.434345,0.073029,0.563330,0.531111,0.944000,-0.979977,0.199109
2.234,0.828022,0.953352,0.346957,0.434410,0.082654,0.559810,0.531111,0.944000,0.979977,-0.199109
2.253,0.823397,0.949784,0.347110,0.434476,0.072463,0.563538,0.531111,0.944000,-0.979977,0.199109
2.269,0.818504,0.946010,0.347263,0.434541,0.082088,0.560017,0.531111,0.944000,0.979977,-0.199109
2.286,0.813888,0.942449,0.347416,0.434607,0.073029,0.563330,0.531111,0.944000,-0.979977,0.199109
2.302,0.809548,0.939100,0.347568,0.434672,0.082088,0.560017,0.531111,0.944000,0.979977,-0.199109
2.318,0.805212,0.935756,0.347721,0.434737,0.072844,0.559988,0.531111,0.944000,-0.999998,-0.001769
2.334,0.800881,0.932414,0.347873,0.434803,0.082088,0.560017,0.531111,0.944000,0.999998,0.001769
2.350,0.796553,0.929076,0.348025,0.434868,0.072844,0.559988,0.531111,0.944000,-0.999998,-0.001769
2.366,0.792231,0.925741,0.348177,0.434933,0.082088,0.560017,0.531111,0.944000,0.999998,0.001769
2.382,0.787912,0.922410,0.348329,0.434998,0.073035,0.556649,0.531111,0.944000,-0.979296,-0.202436
2.398,0.783598,0.919082,0.348481,0.435063,0.082654,0.560228,0.531111,0.944000,0.979296,0.202436
2.415,0.779019,0.915549,0.348632,0.435128,0.073547,0.557370,0.531111,0.944000,-0.985138,-0.171767
2.432,0.774713,0.912228,0.348783,0.435193,0.083223,0.560406,0.531111,0.944000,0.985138,0.171767
2.448,0.770143,0.908702,0.348935,0.435258,0.074116,0.557548,0.531111,0.944000,-0.985138,-0.171767
2.465,0.765846,0.905388,0.349086,0.435322,0.083792,0.560585,0.531111,0.944000,0.985138,0.171767
2.482,0.761285,0.901869,0.349237,0.435387,0.074409,0.555362,0.531111,0.944000,-0.955358,-0.295449
2.499,0.756729,0.898354,0.349387,0.435452,0.083792,0.560585,0.531111,0.944000,0.955358,0.295449
2.516,0.752177,0.894843,0.349538,0.435516,0.074409,0.555362,0.531111,0.944000,-0.955358,-0.295449
2.533,0.747629,0.891335,0.349688,0.435581,0.082608,0.545628,0.531111,0.944000,0.834809,-0.550540
2.550,0.743087,0.887830,0.349839,0.435645,0.074409,0.555362,0.531111,0.944000,-0.834809,0.550540
2.566,0.738548,0.884329,0.349989,0.435710,0.082608,0.545628,0.531111,0.944000,0.834809,-0.550540
2.583,0.734015,0.880832,0.350139,0.435774,0.074891,0.554789,0.531111,0.944000,-0.834809,0.550540
2.600,0.729752,0.877544,0.350289,0.435838,0.074891,0.554789,0.531111,0.944000,0.000000,0.000000
2.617,0.725227,0.874053,0.350439,0.435902,0.074891,0.554789,0.531111,0.944000,0.000000,0.000000
2.634,0.720707,0.870566,0.350588,0.435966,0.074891,0.554789,0.531111,0.944000,0.000000,0.000000
2.650,0.716192,0.867083,0.350738,0.436030,0.074891,0.554789,0.531111,0.944000,0.000000,0.000000
2.666,0.711946,0.863808,0.350887,0.436094,0.078763,0.538541,0.531111,0.944000,0.394218,-0.919017
2.684,0.707440,0.860331,0.351036,0.436158,0.074891,0.554789,0.531111,0.944000,-0.394218,0.919017
2.700,0.702938,0.856858,0.351185,0.436222,0.078763,0.538541,0.531111,0.944000,0.394218,-0.919017
2.717,0.698440,0.853389,0.351334,0.436286,0.073573,0.552311,0.531111,0.944000,-0.561378,0.827559
2.733,0.694211,0.850127,0.351482,0.436350,0.079087,0.537680,0.531111,0.944000,0.561378,-0.827559
2.750,0.689723,0.846664,0.351631,0.436413,0.072906,0.551420,0.531111,0.944000,-0.629337,0.777133
2.767,0.685239,0.843205,0.351779,0.436477,0.074205,0.534945,0.531111,0.944000,0.140554,-0.990073
2.783,0.681023,0.839952,0.351927,0.436540,0.070603,0.551393,0.531111,0.944000,-0.366727,0.930329
2.801,0.676548,0.836500,0.352076,0.436604,0.071555,0.533796,0.531111,0.944000,0.096881,-0.995296
2.816,0.672077,0.833052,0.352223,0.436667,0.068570,0.549545,0.531111,0.944000,-0.322864,0.946445
2.833,0.667874,0.829809,0.352371,0.436731,0.071127,0.532475,0.531111,0.944000,0.260356,-0.965513
2.850,0.663412,0.826367,0.352519,0.436794,0.068570,0.549545,0.531111,0.944000,-0.260356,0.965513
2.868,0.658955,0.822929,0.352666,0.436857,0.071127,0.532475,0.531111,0.944000,0.260356,-0.965513
2.884,0.654502,0.819494,0.352814,0.436920,0.068720,0.548541,0.531111,0.944000,-0.260356,0.965513
2.900,0.650315,0.816264,0.352961,0.436983,0.071127,0.532475,0.531111,0.944000,0.260356,-0.965513
2.917,0.646133,0.813037,0.353108,0.437046,0.068570,0.549545,0.531111,0.944000,-0.260356,0.965513
2.933,0.641693,0.809613,0.353255,0.437109,0.071127,0.532475,0.531111,0.944000,0.260356,-0.965513
2.950,0.637258,0.806192,0.353402,0.437172,0.068570,0.549545,0.531111,0.944000,-0.260356,0.965513
2.967,0.632828,0.802774,0.353548,0.437235,0.071127,0.532475,0.531111,0.944000,0.260356,-0.965513
2.984,0.628402,0.799359,0.353695,0.437298,0.068720,0.548541,0.531111,0.944000,-0.260356,0.965513
3.000,0.624240,0.796149,0.353841,0.437360,0.071278,0.531471,0.531111,0.944000,0.260356,-0.965513
3.017,0.619823,0.792741,0.353987,0.437423,0.068720,0.548541,0.531111,0.944000,-0.260356,0.965513
3.035,0.615410,0.789337,0.354133,0.437486,0.071428,0.530467,0.531111,0.944000,0.260356,-0.965513
3.052,0.610742,0.785736,0.354279,0.437548,0.069021,0.546533,0.531111,0.944000,-0.260356,0.965513
3.068,0.606597,0.782539,0.354425,0.437611,0.071579,0.529463,0.531111,0.944000,0.260356,-0.965513
3.086,0.602198,0.779145,0.354570,0.437673,0.069021,0.546533,0.531111,0.944000,-0.260356,0.965513
3.102,0.597803,0.775754,0.354716,0.437735,0.071579,0.529463,0.531111,0.944000,0.260356,-0.965513
3.120,0.593412,0.772367,0.354861,0.437798,0.068871,0.547537,0.531111,0.944000,-0.260356,0.965513
3.138,0.588767,0.768784,0.355006,0.437860,0.071579,0.529463,0.531111,0.944000,0.260356,-0.965513
3.156,0.584128,0.765205,0.355151,0.437922,0.069021,0.546533,0.531111,0.944000,-0.260356,0.965513
3.172,0.579750,0.761828,0.355296,0.437984,0.071428,0.530467,0.531111,0.944000,0.260356,-0.965513
3.188,0.575634,0.758653,0.355441,0.438046,0.069021,0.546533,0.531111,0.944000,-0.260356,0.965513
3.204,0.571522,0.755481,0.355585,0.438108,0.071428,0.530467,0.531111,0.944000,0.260356,-0.965513
3.221,0.567414,0.752312,0.355730,0.438170,0.068871,0.547537,0.531111,0.944000,-0.260356,0.965513
3.237,0.563054,0.748948,0.355874,0.438232,0.071278,0.531471,0.531111,0.944000,0.260356,-0.965513
3.253,0.558954,0.745786,0.356018,0.438293,0.068720,0.548541,0.531111,0.944000,-0.260356,0.965513
3.271,0.554603,0.742429,0.356162,0.438355,0.071278,0.531471,0.531111,0.944000,0.260356,-0.965513
3.288,0.550256,0.739075,0.356306,0.438417,0.068720,0.548541,0.531111,0.944000,-0.260356,0.965513
3.304,0.545913,0.735725,0.356449,0.438478,0.071127,0.532475,0.531111,0.944000,0.260356,-0.965513
3.320,0.541830,0.732575,0.356593,0.438540,0.068720,0.548541,0.531111,0.944000,-0.260356,0.965513
3.337,0.537751,0.729428,0.356736,0.438601,0.071278,0.531471,0.531111,0.944000,0.260356,-0.965513
3.354,0.533421,0.726088,0.356880,0.438663,0.068720,0.548541,0.531111,0.944000,-0.260356,0.965513
3.370,0.529096,0.722752,0.357023,0.438724,0.071278,0.531471,0.531111,0.944000,0.260356,-0.965513
3.387,0.524775,0.719418,0.357166,0.438785,0.068720,0.548541,0.531111,0.944000,-0.260356,0.965513
3.403,0.520458,0.716088,0.357309,0.438847,0.071127,0.532475,0.531111,0.944000,0.260356,-0.965513
3.420,0.516399,0.712957,0.357451,0.438908,0.068570,0.549545,0.531111,0.944000,-0.260356,0.965513
3.437,0.512091,0.709634,0.357594,0.438969,0.071127,0.532475,0.531111,0.944000,0.260356,-0.965513
3.454,0.507787,0.706313,0.357736,0.439030,0.065680,0.545920,0.531111,0.944000,-0.589219,0.807974
3.470,0.503740,0.703192,0.357879,0.439091,0.071468,0.531635,0.531111,0.944000,0.589219,-0.807974
3.487,0.499445,0.699878,0.358021,0.439152,0.066021,0.545079,0.531111,0.944000,-0.589219,0.807974
3.503,0.495407,0.696763,0.358163,0.439213,0.070876,0.529710,0.531111,0.944000,0.494293,-0.869295
3.520,0.491120,0.693456,0.358305,0.439273,0.066021,0.545079,0.531111,0.944000,-0.494293,0.869295
3.537,0.486838,0.690153,0.358446,0.439334,0.070590,0.530614,0.531111,0.944000,0.494293,-0.869295
3.552,0.482811,0.687046,0.358588,0.439395,0.066021,0.545079,0.531111,0.944000,-0.494293,0.869295
3.569,0.478789,0.683944,0.358729,0.439455,0.070590,0.530614,0.531111,0.944000,0.494293,-0.869295
3.585,0.474770,0.680844,0.358870,0.439516,0.066021,0.545079,0.531111,0.944000,-0.494293,0.869295
3.601,0.470756,0.677747,0.359012,0.439576,0.070590,0.530614,0.531111,0.944000,0.494293,-0.869295
3.617,0.466746,0.674653,0.359153,0.439637,0.066021,0.545079,0.531111,0.944000,-0.494293,0.869295
3.633,0.462739,0.671563,0.359293,0.439697,0.070876,0.529710,0.531111,0.944000,0.494293,-0.869295
3.650,0.458487,0.668282,0.359434,0.439757,0.066306,0.544175,0.531111,0.944000,-0.494293,0.869295
3.667,0.454489,0.665198,0.359575,0.439818,0.071161,0.528806,0.531111,0.944000,0.494293,-0.869295
3.683,0.450245,0.661924,0.359715,0.439878,0.066592,0.543271,0.531111,0.944000,-0.494293,0.869295
3.699,0.446254,0.658845,0.359855,0.439938,0.074042,0.531749,0.531111,0.944000,0.758459,-0.651721
3.716,0.442019,0.655578,0.359996,0.439998,0.071053,0.548590,0.531111,0.944000,-0.304325,0.952568
3.733,0.437788,0.652314,0.360136,0.440058,0.080095,0.541685,0.531111,0.944000,0.920582,-0.390549
3.750,0.433561,0.649053,0.360275,0.440118,0.073634,0.553587,0.531111,0.944000,-0.698889,0.715230
3.766,0.429586,0.645987,0.360415,0.440178,0.082874,0.554097,0.531111,0.944000,0.999529,0.030695
3.782,0.425616,0.642924,0.360555,0.440238,0.088726,0.566979,0.531111,0.944000,0.633043,0.774116
3.799,0.421649,0.639865,0.360694,0.440297,0.098481,0.564907,0.531111,0.944000,0.993108,-0.117206
3.815,0.417439,0.636617,0.360833,0.440357,0.091770,0.576351,0.531111,0.944000,-0.725929,0.687769
3.831,0.413481,0.633563,0.360973,0.440417,0.101339,0.572367,0.531111,0.944000,0.974286,-0.225314
3.848,0.409279,0.630322,0.361112,0.440476,0.110564,0.571276,0.531111,0.944000,0.997846,-0.065607
3.864,0.405328,0.627274,0.361251,0.440536,0.103835,0.582685,0.531111,0.944000,-0.727904,0.685679
3.881,0.401382,0.624229,0.361389,0.440595,0.111750,0.572216,0.531111,0.944000,0.805804,-0.592182
3.897,0.397193,0.620998,0.361528,0.440655,0.107053,0.587743,0.531111,0.944000,-0.478194,0.878254
3.913,0.393008,0.617769,0.361666,0.440714,0.112598,0.574430,0.531111,0.944000,0.599874,-0.800095
3.930,0.389073,0.614734,0.361805,0.440773,0.111413,0.591981,0.531111,0.944000,-0.120628,0.992698
3.947,0.384896,0.611512,0.361943,0.440833,0.114136,0.574993,0.531111,0.944000,0.277153,-0.960826
3.964,0.380724,0.608293,0.362081,0.440892,0.114867,0.591581,0.531111,0.944000,0.079068,0.996869
3.981,0.376801,0.605267,0.362219,0.440951,0.116127,0.574047,0.531111,0.944000,0.128359,-0.991728
3.997,0.372637,0.602055,0.362357,0.441010,0.118771,0.589992,0.531111,0.944000,0.286012,0.958226
4.013,0.368722,0.599035,0.362494,0.441069,0.124087,0.576378,0.531111,0.944000,0.575012,-0.818145
4.029,0.364810,0.596017,0.362632,0.441128,0.124913,0.593996,0.531111,0.944000,0.084097,0.996458
4.047,0.360659,0.592815,0.362769,0.441187,0.131548,0.580959,0.531111,0.944000,0.675474,-0.737384
4.065,0.356511,0.589615,0.362906,0.441246,0.139533,0.589343,0.531111,0.944000,0.863793,0.503848
4.081,0.352612,0.586607,0.363043,0.441304,0.134533,0.574125,0.531111,0.944000,-0.509020,-0.860755
4.097,0.348473,0.583414,0.363180,0.441363,0.143328,0.581996,0.531111,0.944000,0.895432,0.445197
4.113,0.344338,0.580224,0.363317,0.441422,0.153151,0.582001,0.531924,0.944000,1.000000,0.000310
4.130,0.340207,0.577037,0.363454,0.441480,0.162493,0.576544,0.534018,0.944000,0.951163,-0.308688
4.148,0.336080,0.573854,0.363591,0.441539,0.172136,0.579909,0.537220,0.944000,0.981719,0.190336
4.165,0.331958,0.570674,0.363727,0.441597,0.180090,0.569536,0.541915,0.944000,0.809798,-0.586709
4.182,0.327839,0.567497,0.363863,0.441656,0.189267,0.571534,0.547297,0.944000,0.992762,0.120102
4.197,0.323967,0.564509,0.363999,0.441714,0.179934,0.566028,0.552071,0.944000,-0.950273,-0.311418
