t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy
0.321,0.598045,0.575635,0.671705,0.573588,0.224550,0.372393,0.968889,0.509461,0.930511,-0.366265
0.339,0.603234,0.579638,0.671533,0.573514,0.234227,0.365537,0.968889,0.503729,0.930511,-0.366265
0.356,0.608724,0.583872,0.671362,0.573441,0.243367,0.359061,0.968889,0.498056,0.930511,-0.366265
0.372,0.613902,0.587868,0.671190,0.573367,0.251969,0.352967,0.968889,0.492509,0.930511,-0.366265
0.388,0.618772,0.591624,0.671019,0.573294,0.260571,0.346872,0.968889,0.486768,0.930511,-0.366265
0.405,0.623636,0.595377,0.670848,0.573221,0.251431,0.353348,0.968889,0.481022,-0.930511,0.366265
0.421,0.628800,0.599360,0.670677,0.573147,0.260033,0.347253,0.968889,0.475420,0.930511,-0.366265
0.438,0.633655,0.603105,0.670506,0.573074,0.250894,0.353728,0.968889,0.469824,-0.930511,0.366265
0.455,0.638808,0.607080,0.670336,0.573001,0.260033,0.347253,0.968889,0.463999,0.930511,-0.366265
0.473,0.643956,0.611051,0.670166,0.572928,0.250894,0.353728,0.968889,0.458538,-0.930511,0.366265
0.490,0.649098,0.615019,0.669995,0.572855,0.261291,0.354139,0.968889,0.452521,0.999760,0.021907
0.507,0.654538,0.619215,0.669825,0.572782,0.269877,0.360306,0.968889,0.447107,0.928770,0.370655
0.523,0.659369,0.622942,0.669656,0.572710,0.278213,0.367499,0.968889,0.441630,0.901738,0.432282
0.540,0.664195,0.626664,0.669486,0.572637,0.286712,0.374045,0.968889,0.436077,0.919380,0.393370
0.556,0.669016,0.630383,0.669316,0.572564,0.296330,0.381168,0.968889,0.429725,0.924786,0.380488
0.572,0.674434,0.634563,0.669147,0.572492,0.304649,0.388425,0.968889,0.424032,0.899895,0.436107
0.589,0.679245,0.638275,0.668978,0.572419,0.313329,0.396700,0.968889,0.417934,0.883706,0.468042
0.606,0.684352,0.642214,0.668809,0.572347,0.321649,0.406097,0.968889,0.411819,0.847032,0.531542
0.622,0.689454,0.646150,0.668640,0.572274,0.327646,0.418760,0.968889,0.406150,0.648747,0.761004
0.639,0.694251,0.649850,0.668472,0.572202,0.320192,0.408918,0.968889,0.400585,-0.806325,-0.591473
0.655,0.699043,0.653547,0.668303,0.572130,0.325488,0.423809,0.968889,0.394806,0.539125,0.842226
0.672,0.704129,0.657471,0.668135,0.572058,0.325682,0.441485,0.968889,0.389307,0.019752,0.999805
0.690,0.709211,0.661391,0.667967,0.571986,0.317658,0.429576,0.968889,0.383650,-0.771527,-0.636197
0.706,0.714585,0.665537,0.667799,0.571914,0.317779,0.446214,0.968889,0.378900,0.013155,0.999913
0.723,0.719358,0.669219,0.667631,0.571842,0.311330,0.459549,0.968889,0.374335,-0.656657,0.754189
0.740,0.724425,0.673128,0.667463,0.571770,0.303113,0.467174,0.968889,0.370498,-0.888830,0.458238
0.756,0.729188,0.676802,0.667296,0.571698,0.294331,0.475093,0.968889,0.366939,-0.894079,0.447910
0.773,0.734244,0.680703,0.667129,0.571626,0.285223,0.481710,0.968889,0.363929,-0.927305,0.374307
0.790,0.739295,0.684599,0.666961,0.571555,0.276497,0.487207,0.968889,0.361640,-0.943861,0.330342
0.806,0.744044,0.688263,0.666794,0.571483,0.266942,0.491304,0.968889,0.359836,-0.972787,0.231699
0.822,0.749085,0.692151,0.666628,0.571412,0.257848,0.494290,0.968889,0.358713,-0.983767,0.179449
0.839,0.753825,0.695808,0.666461,0.571340,0.248642,0.495804,0.968889,0.358166,-0.995849,0.091017
0.855,0.758560,0.699460,0.666295,0.571269,0.238827,0.496508,0.968889,0.358260,-0.999208,0.039798
0.872,0.763585,0.703337,0.666128,0.571198,0.229007,0.496851,0.968889,0.359078,-0.999812,0.019409
0.889,0.768606,0.707210,0.665962,0.571127,0.219186,0.496597,0.968889,0.360661,-0.999897,-0.014382
0.907,0.773622,0.711080,0.665796,0.571055,0.209367,0.496170,0.968889,0.363066,-0.999709,-0.024119
0.922,0.778633,0.714945,0.665630,0.570984,0.200125,0.495778,0.968889,0.365879,-0.999722,-0.023573
0.938,0.783344,0.718580,0.665465,0.570913,0.190886,0.495178,0.968889,0.369259,-0.999350,-0.036039
0.954,0.788050,0.722210,0.665299,0.570843,0.181648,0.494579,0.968889,0.373239,-0.999350,-0.036039
0.971,0.792752,0.725837,0.665134,0.570772,0.171832,0.493942,0.968889,0.378179,-0.999350,-0.036039
0.988,0.797743,0.729687,0.664969,0.570701,0.162016,0.493304,0.968889,0.383868,-0.999350,-0.036039
1.004,0.802729,0.733534,0.664804,0.570630,0.152777,0.492717,0.968889,0.389919,-0.999378,-0.035270
1.021,0.807416,0.737150,0.664639,0.570560,0.143545,0.491856,0.968889,0.396672,-0.998659,-0.051771
1.037,0.812100,0.740762,0.664474,0.570489,0.134310,0.491131,0.968889,0.404154,-0.999050,-0.043587
1.054,0.816778,0.744372,0.664310,0.570419,0.123918,0.490378,0.968889,0.413516,-0.999190,-0.040230
1.071,0.822036,0.748428,0.664146,0.570348,0.114099,0.490847,0.968889,0.423294,-0.999647,0.026565
1.087,0.826997,0.752255,0.663981,0.570278,0.104858,0.491289,0.968889,0.433321,-0.999647,0.026565
1.103,0.831661,0.755853,0.663817,0.570207,0.095661,0.492967,0.968889,0.444160,-0.994903,0.100839
1.119,0.836321,0.759447,0.663654,0.570137,0.087785,0.501680,0.968889,0.456101,-0.851979,0.523575
1.136,0.840976,0.763038,0.663490,0.570067,0.095331,0.512996,0.968889,0.468982,0.768313,0.640074
1.152,0.845917,0.766850,0.663327,0.569997,0.088236,0.523663,0.968889,0.482163,-0.767483,0.641069
1.169,0.850563,0.770434,0.663163,0.569927,0.097475,0.524273,0.968889,0.494733,0.999328,0.036659
1.185,0.855204,0.774014,0.663000,0.569857,0.092515,0.538316,0.968889,0.508306,-0.536458,0.843927
1.202,0.859840,0.777591,0.662837,0.569787,0.098982,0.551625,0.968889,0.522926,0.658329,0.752730
1.217,0.864761,0.781387,0.662674,0.569718,0.092268,0.540185,0.968889,0.536569,-0.726203,-0.687480
1.233,0.869389,0.784957,0.662512,0.569648,0.097433,0.553986,0.968889,0.550485,0.558699,0.829370
1.250,0.874011,0.788523,0.662349,0.569578,0.095227,0.536757,0.968889,0.564600,-0.224582,-0.974455
1.266,0.878918,0.792308,0.662187,0.569509,0.098060,0.553686,0.968889,0.579305,0.288402,0.957510
1.283,0.883819,0.796089,0.662024,0.569439,0.103070,0.567671,0.968889,0.593411,0.541952,0.840410
1.300,0.888428,0.799644,0.661862,0.569370,0.098968,0.551606,0.968889,0.607942,-0.417660,-0.908603
1.317,0.893320,0.803418,0.661701,0.569300,0.104227,0.566538,0.968889,0.622789,0.535491,0.844541
1.336,0.898207,0.807188,0.661539,0.569231,0.104227,0.566538,0.968889,0.637622,0.000000,0.000000
1.351,0.903089,0.810954,0.661377,0.569162,0.112607,0.575762,0.968889,0.652352,0.853117,0.521720
1.369,0.907966,0.814717,0.661216,0.569093,0.103663,0.568454,0.968889,0.667260,-0.910564,-0.413368
1.385,0.912838,0.818475,0.661055,0.569023,0.112522,0.576089,0.968889,0.681978,0.901935,0.431873
1.402,0.917706,0.822230,0.660894,0.568954,0.102981,0.571888,0.968889,0.697022,-0.971357,-0.237623
1.418,0.922568,0.825981,0.660733,0.568886,0.111961,0.575842,0.968889,0.710866,0.971357,0.237623
1.435,0.927140,0.829508,0.660572,0.568817,0.102420,0.571641,0.968889,0.725899,-0.971357,-0.237623
1.451,0.931993,0.833252,0.660412,0.568748,0.111400,0.575595,0.968889,0.739736,0.971357,0.237623
1.468,0.936556,0.836772,0.660251,0.568679,0.102420,0.571641,0.968889,0.753856,-0.971357,-0.237623
1.484,0.941114,0.840288,0.660091,0.568610,0.111961,0.575842,0.968889,0.768511,0.971357,0.237623
1.501,0.945952,0.844020,0.659931,0.568542,0.102420,0.571641,0.968889,0.783485,-0.971357,-0.237623
1.517,0.942009,0.870914,0.459939,0.861481,0.111400,0.575595,0.968889,0.799420,0.971357,0.237623
1.533,0.940870,0.889422,0.459979,0.861119,0.102420,0.571641,0.968889,0.815380,-0.971357,-0.237623
1.549,0.939731,0.907911,0.460019,0.860758,0.111400,0.575595,0.968889,0.831125,0.971357,0.237623
1.566,0.938594,0.926382,0.460059,0.860398,0.101859,0.571394,0.968889,0.847907,-0.971357,-0.237623
1.583,0.937387,0.945987,0.460099,0.860037,0.110838,0.575348,0.968889,0.863334,0.971357,0.237623
1.599,0.936252,0.964421,0.460139,0.859677,0.101297,0.571146,0.968889,0.880254,-0.971357,-0.237623
1.616,0.935047,0.983988,0.460179,0.140683,0.110838,0.575348,0.968889,0.890784,0.971357,0.237623
1.632,0.933844,0.964441,0.460218,0.141042,0.101859,0.571394,0.968889,0.901986,-0.971357,-0.237623
1.648,0.932712,0.946062,0.460258,0.141401,0.110838,0.575348,0.968889,0.912985,0.971357,0.237623
1.664,0.926030,0.932778,0.421245,0.161597,0.101859,0.571394,0.968889,0.923756,-0.971357,-0.237623
1.681,0.921402,0.915954,0.421323,0.161935,0.111400,0.575595,0.968889,0.934790,0.971357,0.237623
1.699,0.919024,0.897563,0.421402,0.162273,0.101297,0.571146,0.968889,0.944000,-0.971357,-0.237623
1.717,0.916509,0.878110,0.421481,0.162611,0.111400,0.575595,0.968889,0.944000,0.971357,0.237623
1.733,0.913996,0.858677,0.421559,0.162948,0.102420,0.571641,0.968889,0.944000,-0.971357,-0.237623
1.750,0.911765,0.841420,0.421638,0.163285,0.111961,0.575842,0.968889,0.944000,0.971357,0.237623
1.767,0.909396,0.823102,0.421716,0.163622,0.102420,0.571641,0.968889,0.944000,-0.971357,-0.237623
1.783,0.907031,0.804803,0.421794,0.163958,0.111400,0.575595,0.968889,0.944000,0.971357,0.237623
1.799,0.904806,0.787598,0.421872,0.164294,0.102420,0.571641,0.968889,0.944000,-0.971357,-0.237623
1.816,0.902584,0.770410,0.421951,0.164630,0.111961,0.575842,0.968889,0.944000,0.971357,0.237623
1.833,0.900225,0.752166,0.422029,0.164966,0.102420,0.571641,0.968889,0.944000,-0.971357,-0.237623
1.850,0.897868,0.733940,0.422107,0.165301,0.111400,0.575595,0.968889,0.944000,0.971357,0.237623
1.865,0.895653,0.716803,0.422184,0.165635,0.102420,0.571641,0.968889,0.944000,-0.971357,-0.237623
1.882,0.893439,0.699684,0.422262,0.165970,0.111961,0.575842,0.968889,0.944000,0.971357,0.237623
1.899,0.891090,0.681513,0.422340,0.166304,0.102981,0.571888,0.968523,0.944000,-0.971357,-0.237623
1.915,0.888881,0.664427,0.422418,0.166637,0.112615,0.575332,0.968049,0.944000,0.980840,0.194815
1.932,0.886536,0.646292,0.422495,0.166971,0.106115,0.562078,0.967200,0.944000,-0.661818,-0.749664
1.948,0.884194,0.628176,0.422573,0.167304,0.113170,0.572831,0.965791,0.944000,0.763159,0.646211
1.965,0.881992,0.611142,0.422650,0.167636,0.108486,0.557290,0.964233,0.944000,-0.476804,-0.879010
1.981,0.879654,0.593061,0.422728,0.167969,0.112894,0.571917,0.962110,0.944000,0.476804,0.879010
1.999,0.877456,0.576061,0.422805,0.168301,0.107935,0.555462,0.959678,0.944000,-0.476804,-0.879010
2.016,0.874986,0.556955,0.422882,0.168633,0.113400,0.570153,0.957299,0.944000,0.556326,0.830964
2.033,0.872655,0.538929,0.422959,0.168964,0.108257,0.556326,0.954883,0.944000,-0.556326,-0.830964
2.048,0.870464,0.521980,0.423036,0.169295,0.114462,0.568661,0.952556,0.944000,0.671207,0.741270
2.064,0.868274,0.505048,0.423113,0.169626,0.109179,0.555006,0.950051,0.944000,-0.571469,-0.820624
2.081,0.866087,0.488132,0.423190,0.169956,0.114792,0.569514,0.947435,0.944000,0.571469,0.820624
2.098,0.863766,0.470178,0.423267,0.170286,0.109179,0.555006,0.944627,0.944000,-0.571469,-0.820624
2.115,0.861447,0.452242,0.423344,0.170616,0.114792,0.569514,0.941857,0.944000,0.571469,0.820624
2.133,0.859130,0.434323,0.423420,0.170945,0.109893,0.554190,0.938907,0.944000,-0.498747,-0.866748
2.148,0.856816,0.416423,0.423497,0.171274,0.114504,0.568613,0.935974,0.944000,0.498747,0.866748
2.164,0.854640,0.399592,0.423573,0.171603,0.109893,0.554190,0.932832,0.944000,-0.498747,-0.866748
2.181,0.852466,0.382778,0.423650,0.171931,0.114792,0.569514,0.928917,0.944000,0.498747,0.866748
2.198,0.850158,0.364931,0.423726,0.172259,0.109893,0.554190,0.924690,0.944000,-0.498747,-0.866748
2.214,0.847853,0.347102,0.423802,0.172587,0.114504,0.568613,0.920027,0.944000,0.498747,0.866748
2.231,0.845686,0.330338,0.423879,0.172915,0.109605,0.553289,0.914847,0.944000,-0.498747,-0.866748
2.248,0.843385,0.312545,0.423955,0.173242,0.114504,0.568613,0.909019,0.944000,0.498747,0.866748
2.264,0.841087,0.294769,0.424031,0.173568,0.109893,0.554190,0.903341,0.944000,-0.498747,-0.866748
2.280,0.838926,0.278056,0.424107,0.173895,0.114504,0.568613,0.897140,0.944000,0.498747,0.866748
2.297,0.836767,0.261359,0.424183,0.174221,0.109605,0.553289,0.890427,0.944000,-0.498747,-0.866748
2.313,0.834476,0.243637,0.424258,0.174547,0.111950,0.569385,0.883734,0.944000,0.253654,0.967295
2.330,0.832322,0.226974,0.424334,0.174872,0.109458,0.552283,0.876507,0.944000,-0.253654,-0.967295
2.347,0.830035,0.209287,0.424410,0.175197,0.111803,0.568379,0.869335,0.944000,0.253654,0.967295
2.362,0.827885,0.192657,0.424485,0.175522,0.109458,0.552283,0.861993,0.944000,-0.253654,-0.967295
2.379,0.825737,0.176044,0.424561,0.175847,0.111950,0.569385,0.854032,0.944000,0.253654,0.967295
2.395,0.823457,0.158410,0.424636,0.176171,0.109605,0.553289,0.846352,0.944000,-0.253654,-0.967295
2.411,0.821313,0.141830,0.424712,0.176495,0.111950,0.569385,0.838529,0.944000,0.253654,0.967295
2.427,0.819172,0.125266,0.424787,0.176818,0.109605,0.553289,0.830558,0.944000,-0.253654,-0.967295
2.444,0.817032,0.108719,0.424862,0.177141,0.112096,0.570391,0.821930,0.944000,0.253654,0.967295
2.461,0.814761,0.091156,0.424937,0.177464,0.109605,0.553289,0.813137,0.944000,-0.253654,-0.967295
2.477,0.812493,0.073610,0.425012,0.177787,0.111950,0.569385,0.804702,0.944000,0.253654,0.967295
2.494,0.810360,0.057112,0.425087,0.178109,0.109458,0.552283,0.795597,0.944000,-0.253654,-0.967295
2.511,0.808096,0.039602,0.425162,0.178431,0.111950,0.569385,0.786347,0.944000,0.253654,0.967295
2.527,0.805834,0.022108,0.425237,0.821248,0.109605,0.553289,0.778594,0.944000,-0.253654,-0.967295
2.544,0.803707,0.038556,0.425312,0.820926,0.112096,0.570391,0.770555,0.944000,0.253654,0.967295
2.560,0.801450,0.056014,0.425387,0.820606,0.109752,0.554295,0.763144,0.944000,-0.253654,-0.967295
2.577,0.799328,0.072429,0.425461,0.820285,0.109752,0.554295,0.755504,0.944000,0.000000,0.000000
2.593,0.797075,0.089853,0.425536,0.819965,0.109752,0.554295,0.748158,0.944000,0.000000,0.000000
2.610,0.794825,0.107259,0.425610,0.819645,0.109752,0.554295,0.741499,0.944000,0.000000,0.000000
2.627,0.792709,0.123625,0.425685,0.819325,0.109752,0.554295,0.734702,0.944000,0.000000,0.000000
2.643,0.790463,0.140996,0.425759,0.819006,0.109752,0.554295,0.728589,0.944000,0.000000,0.000000
2.660,0.788351,0.157329,0.425833,0.818687,0.109752,0.554295,0.722404,0.944000,0.000000,0.000000
2.676,0.786109,0.174666,0.425907,0.818368,0.109752,0.554295,0.716930,0.944000,0.000000,0.000000
2.693,0.784002,0.190966,0.425981,0.818050,0.109752,0.554295,0.711503,0.944000,0.000000,0.000000
2.710,0.781765,0.208268,0.426055,0.817732,0.109752,0.554295,0.706545,0.944000,0.000000,0.000000
2.726,0.779530,0.225553,0.426129,0.817414,0.109752,0.554295,0.702373,0.944000,0.000000,0.000000
2.743,0.777429,0.241804,0.426203,0.817096,0.109752,0.554295,0.698676,0.944000,0.000000,0.000000
2.758,0.775330,0.258040,0.426277,0.816779,0.109752,0.554295,0.695485,0.944000,0.000000,0.000000
2.774,0.773233,0.274259,0.426351,0.816463,0.109752,0.554295,0.692651,0.944000,0.000000,0.000000
2.790,0.771138,0.290462,0.426424,0.816146,0.109752,0.554295,0.690010,0.944000,0.000000,0.000000
2.806,0.769045,0.306648,0.426498,0.815830,0.109752,0.554295,0.687554,0.944000,0.000000,0.000000
2.822,0.766954,0.322819,0.426572,0.815514,0.109752,0.554295,0.685290,0.944000,0.000000,0.000000
2.838,0.764866,0.338973,0.426645,0.815199,0.109752,0.554295,0.683241,0.944000,0.000000,0.000000
2.854,0.762779,0.355111,0.426718,0.814883,0.109752,0.554295,0.681411,0.944000,0.000000,0.000000
2.870,0.760695,0.371233,0.426792,0.814569,0.109752,0.554295,0.679805,0.944000,0.000000,0.000000
2.887,0.758612,0.387339,0.426865,0.814254,0.109752,0.554295,0.678338,0.944000,0.000000,0.000000
2.904,0.756402,0.404435,0.426938,0.813940,0.109752,0.554295,0.677100,0.944000,0.000000,0.000000
2.921,0.754194,0.421513,0.427011,0.813626,0.109752,0.554295,0.676097,0.944000,0.000000,0.000000
2.937,0.751988,0.438574,0.427084,0.813312,0.109752,0.554295,0.675378,0.944000,0.000000,0.000000
2.953,0.749914,0.454616,0.427157,0.812999,0.109752,0.554295,0.674877,0.944000,0.000000,0.000000
2.970,0.747842,0.470641,0.427230,0.812686,0.109752,0.554295,0.674561,0.944000,0.000000,0.000000
2.987,0.745643,0.487651,0.427303,0.812373,0.109752,0.554295,0.674441,0.944000,0.000000,0.000000
3.004,0.743446,0.504645,0.427375,0.812061,0.109752,0.554295,0.674520,0.944000,0.000000,0.000000
3.020,0.741251,0.521621,0.427448,0.811749,0.109752,0.554295,0.674714,0.944000,0.000000,0.000000
3.036,0.739187,0.537582,0.427520,0.811437,0.109752,0.554295,0.675026,0.944000,0.000000,0.000000
3.053,0.737126,0.553528,0.427593,0.811126,0.109752,0.554295,0.675488,0.944000,0.000000,0.000000
3.070,0.734937,0.570453,0.427665,0.810814,0.109752,0.554295,0.676097,0.944000,0.000000,0.000000
3.087,0.732751,0.587361,0.427738,0.810504,0.109752,0.554295,0.676858,0.944000,0.000000,0.000000
3.103,0.730567,0.604253,0.427810,0.810193,0.109752,0.554295,0.677573,0.944000,0.000000,0.000000
3.120,0.728514,0.620135,0.427882,0.809883,0.109752,0.554295,0.678175,0.944000,0.000000,0.000000
3.136,0.726334,0.636992,0.427954,0.809573,0.109752,0.554295,0.678637,0.944000,0.000000,0.000000
3.153,0.724285,0.652842,0.428026,0.809263,0.109752,0.554295,0.679380,0.944000,0.000000,0.000000
3.170,0.722110,0.669666,0.428098,0.808954,0.109752,0.554295,0.680345,0.944000,0.000000,0.000000
3.185,0.720064,0.685485,0.428170,0.808645,0.109752,0.554295,0.681613,0.944000,0.000000,0.000000
3.202,0.718021,0.701287,0.428242,0.808337,0.109752,0.554295,0.683327,0.944000,0.000000,0.000000
3.218,0.715980,0.717074,0.428314,0.808028,0.109752,0.554295,0.685634,0.944000,0.000000,0.000000
3.235,0.713814,0.733831,0.428385,0.807720,0.109752,0.554295,0.688469,0.944000,0.000000,0.000000
3.252,0.711649,0.750571,0.428457,0.807412,0.109752,0.554295,0.691836,0.944000,0.000000,0.000000
3.269,0.709487,0.767294,0.428529,0.807105,0.109752,0.554295,0.695506,0.944000,0.000000,0.000000
3.284,0.707454,0.783018,0.428600,0.806798,0.109752,0.554295,0.699641,0.944000,0.000000,0.000000
3.301,0.705423,0.798726,0.428671,0.806491,0.109752,0.554295,0.704517,0.944000,0.000000,0.000000
3.319,0.703268,0.815399,0.428743,0.806185,0.109752,0.554295,0.710244,0.944000,0.000000,0.000000
3.336,0.700987,0.833035,0.428814,0.805878,0.109752,0.554295,0.715723,0.944000,0.000000,0.000000
3.352,0.698836,0.849675,0.428885,0.805573,0.109752,0.554295,0.720948,0.944000,0.000000,0.000000
3.368,0.696813,0.865320,0.428956,0.805267,0.109752,0.554295,0.726244,0.944000,0.000000,0.000000
3.385,0.694792,0.880950,0.429027,0.804962,0.109752,0.554295,0.731960,0.944000,0.000000,0.000000
3.402,0.692647,0.897540,0.429098,0.804657,0.109752,0.554295,0.737781,0.944000,0.000000,0.000000
3.418,0.690504,0.914113,0.429169,0.804352,0.109752,0.554295,0.743367,0.944000,0.000000,0.000000
3.434,0.688490,0.929696,0.429240,0.804048,0.109752,0.554295,0.748995,0.944000,0.000000,0.000000
3.450,0.686477,0.945263,0.429311,0.803744,0.109752,0.554295,0.754631,0.944000,0.000000,0.000000
3.467,0.684466,0.960815,0.429382,0.803440,0.109752,0.554295,0.760612,0.944000,0.000000,0.000000
3.483,0.682332,0.977322,0.429452,0.196863,0.109752,0.554295,0.769479,0.942877,0.000000,0.000000
3.500,0.680325,0.961802,0.429523,0.197167,0.109752,0.554295,0.778922,0.942514,0.000000,0.000000
3.516,0.678195,0.945327,0.429593,0.197469,0.109752,0.554295,0.787807,0.942982,0.000000,0.000000
3.533,0.676193,0.929838,0.429664,0.197772,0.109752,0.554295,0.797227,0.944000,0.000000,0.000000
3.550,0.674067,0.913397,0.429734,0.198074,0.109752,0.554295,0.806065,0.944000,0.000000,0.000000
3.566,0.672068,0.897938,0.429804,0.198376,0.109752,0.554295,0.815416,0.944000,0.000000,0.000000
3.582,0.669947,0.881530,0.429874,0.198678,0.109752,0.554295,0.824166,0.944000,0.000000,0.000000
3.599,0.667952,0.866102,0.429944,0.198979,0.109752,0.554295,0.832857,0.944000,0.000000,0.000000
3.615,0.665959,0.850690,0.430015,0.199280,0.109752,0.554295,0.842026,0.944000,0.000000,0.000000
3.632,0.663844,0.834331,0.430085,0.199581,0.109752,0.554295,0.851130,0.944000,0.000000,0.000000
3.648,0.661731,0.817988,0.430154,0.199881,0.109752,0.554295,0.859594,0.944000,0.000000,0.000000
3.665,0.659745,0.802622,0.430224,0.200181,0.109752,0.554295,0.868426,0.944000,0.000000,0.000000
3.681,0.657636,0.786312,0.430294,0.200481,0.109752,0.554295,0.876527,0.944000,0.000000,0.000000
3.698,0.655653,0.770976,0.430364,0.200781,0.109752,0.554295,0.884856,0.944000,0.000000,0.000000
3.715,0.653549,0.754699,0.430433,0.201080,0.118383,0.560252,0.892575,0.944000,0.933709,0.358033
3.731,0.651570,0.739394,0.430503,0.201379,0.108849,0.556000,0.899935,0.944000,-0.970644,-0.240521
3.748,0.649469,0.723149,0.430572,0.201677,0.118539,0.558890,0.907253,0.944000,0.986551,0.163456
3.765,0.647371,0.706920,0.430642,0.201976,0.118539,0.558890,0.913898,0.944000,0.000000,0.000000
3.782,0.645275,0.690708,0.430711,0.202274,0.127296,0.553555,0.920363,0.944000,0.947210,-0.320615
3.798,0.643304,0.675464,0.430781,0.202571,0.118464,0.561292,0.925075,0.944000,-0.899146,0.437648
3.815,0.641212,0.659284,0.430850,0.202869,0.127296,0.553555,0.930393,0.944000,0.899146,-0.437648
3.832,0.639122,0.643120,0.430919,0.203166,0.117808,0.558127,0.933432,0.944000,-0.965976,0.258631
3.850,0.637034,0.626972,0.430988,0.203463,0.127296,0.553555,0.937498,0.944000,0.965976,-0.258631
3.865,0.634949,0.610841,0.431057,0.203759,0.118366,0.557858,0.939813,0.944000,-0.965976,0.258631
3.881,0.632988,0.595673,0.431126,0.204056,0.127296,0.553555,0.943119,0.944000,0.965976,-0.258631
3.898,0.631029,0.580521,0.431195,0.204352,0.117808,0.558127,0.944898,0.944000,-0.965976,0.258631
3.915,0.628949,0.564438,0.431264,0.204647,0.127296,0.553555,0.947862,0.944000,0.965976,-0.258631
3.932,0.626872,0.548370,0.431332,0.204943,0.117808,0.558127,0.949329,0.944000,-0.965976,0.258631
3.949,0.624797,0.532319,0.431401,0.205238,0.127296,0.553555,0.952044,0.944000,0.965976,-0.258631
3.966,0.622723,0.516284,0.431470,0.205532,0.117808,0.558127,0.953457,0.944000,-0.965976,0.258631
3.982,0.620652,0.500265,0.431538,0.205827,0.126738,0.553824,0.955836,0.944000,0.965976,-0.258631
4.000,0.618705,0.485204,0.431607,0.206121,0.116340,0.554229,0.957390,0.944000,-0.999765,0.021670
4.017,0.616516,0.468276,0.431675,0.206415,0.126160,0.553846,0.959789,0.944000,0.999765,-0.021670
4.034,0.614451,0.452305,0.431743,0.206709,0.116340,0.554229,0.961213,0.944000,-0.999765,0.021670
4.051,0.612388,0.436350,0.431812,0.207002,0.126160,0.553846,0.963571,0.944000,0.999765,-0.021670
4.069,0.610328,0.420411,0.431880,0.207295,0.115763,0.554252,0.965014,0.944000,-0.999765,0.021670
4.086,0.608148,0.403551,0.431948,0.207588,0.125406,0.550890,0.967273,0.944000,0.981755,-0.190148
4.102,0.606091,0.387644,0.432016,0.207880,0.116330,0.554054,0.968589,0.944000,-0.981755,0.190148
4.119,0.604157,0.372687,0.432084,0.208172,0.125505,0.547742,0.968889,0.944000,0.934085,-0.357051
4.136,0.602105,0.356812,0.432152,0.208464,0.116330,0.554054,0.968889,0.944000,-0.934085,0.357051
4.152,0.600054,0.340952,0.432220,0.208755,0.124965,0.548113,0.968889,0.944000,0.934085,-0.357051
4.168,0.598126,0.326041,0.432287,0.209047,0.116330,0.554054,0.968877,0.944000,-0.934085,0.357051
4.185,0.596200,0.311144,0.432355,0.209338,0.125505,0.547742,0.968889,0.944000,0.934085,-0.357051
4.201,0.594156,0.295332,0.432423,0.209628,0.116869,0.553683,0.967947,0.944000,-0.934085,0.357051
