t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy
0.751,0.723506,0.672419,0.667463,0.571770,0.451184,0.231183,0.898087,0.671928,0.956531,-0.291631
0.767,0.728269,0.676093,0.667296,0.571698,0.460774,0.227366,0.904105,0.685030,0.976423,-0.215864
0.785,0.733325,0.679994,0.667129,0.571626,0.468889,0.225507,0.895842,0.674892,0.995057,-0.099308
0.802,0.738673,0.684119,0.666961,0.571555,0.468889,0.225672,0.901441,0.687318,0.999951,0.009895
0.818,0.743422,0.687783,0.666794,0.571483,0.468889,0.226956,0.892145,0.690319,0.997360,0.072619
0.835,0.748463,0.691672,0.666628,0.571412,0.468889,0.229555,0.900994,0.691843,0.987728,0.156182
0.853,0.753203,0.695328,0.666461,0.571340,0.468889,0.233121,0.896681,0.706967,0.979441,0.201730
0.869,0.758234,0.699209,0.666295,0.571269,0.468889,0.237519,0.902104,0.694290,0.964440,0.264303
0.885,0.762964,0.702858,0.666128,0.571198,0.468889,0.243716,0.898286,0.709838,0.936563,0.350499
0.902,0.767985,0.706731,0.665962,0.571127,0.468889,0.250741,0.904941,0.697776,0.917676,0.397330
0.918,0.773000,0.710600,0.665796,0.571055,0.468889,0.258318,0.899875,0.710924,0.890303,0.455368
0.934,0.777716,0.714238,0.665630,0.570984,0.468889,0.266900,0.900476,0.726887,0.856740,0.515749
0.951,0.782428,0.717873,0.665465,0.570913,0.468889,0.277466,0.899583,0.709963,0.801801,0.597591
0.967,0.787428,0.721730,0.665299,0.570843,0.468889,0.289900,0.900184,0.726929,0.710872,0.703321
0.985,0.792424,0.725584,0.665134,0.570772,0.468889,0.304760,0.897922,0.710424,0.541820,0.840495
1.001,0.797415,0.729434,0.664969,0.570701,0.468889,0.322297,0.899745,0.727104,0.127119,0.991887
1.018,0.802400,0.733280,0.664804,0.570630,0.464890,0.337299,0.900403,0.743060,-0.432592,0.901590
1.034,0.807088,0.736897,0.664639,0.570560,0.457871,0.348130,0.899363,0.727170,-0.759197,0.650861
1.050,0.811771,0.740509,0.664474,0.570489,0.449424,0.354890,0.900124,0.743111,-0.913766,0.406241
1.066,0.816450,0.744118,0.664310,0.570419,0.439993,0.359831,0.898078,0.759707,-0.960145,0.279501
1.083,0.821415,0.747949,0.664146,0.570348,0.430907,0.362891,0.900587,0.744358,-0.982954,0.183852
1.099,0.826084,0.751551,0.663981,0.570278,0.421193,0.365510,0.899214,0.761178,-0.988967,0.148137
1.117,0.831040,0.755374,0.663817,0.570207,0.411471,0.368030,0.901450,0.744661,-0.989786,0.142563
1.132,0.835991,0.759193,0.663654,0.570137,0.402297,0.370082,0.899879,0.760409,-0.992371,0.123285
1.149,0.840646,0.762784,0.663490,0.570067,0.392532,0.371991,0.900743,0.777337,-0.994152,0.107989
1.166,0.845587,0.766596,0.663327,0.569997,0.383340,0.373756,0.899645,0.761460,-0.994356,0.106092
1.182,0.850233,0.770180,0.663163,0.569927,0.374127,0.375123,0.900295,0.777417,-0.996620,0.082150
1.198,0.854874,0.773760,0.663000,0.569857,0.364913,0.376490,0.899018,0.761583,-0.996620,0.082150
1.215,0.859511,0.777337,0.662837,0.569787,0.355118,0.377788,0.900071,0.778477,-0.997301,0.073420
1.231,0.851935,0.780782,0.414525,0.565841,0.345931,0.379643,0.899578,0.794453,-0.993768,0.111466
1.247,0.849504,0.784153,0.414611,0.565775,0.336817,0.382432,0.900232,0.778496,-0.985851,0.167624
1.264,0.847075,0.787521,0.414696,0.565710,0.327303,0.386826,0.899796,0.795478,-0.968630,0.248507
1.280,0.844497,0.791095,0.414781,0.565644,0.318060,0.392807,0.900585,0.778537,-0.941029,0.338326
1.297,0.841922,0.794666,0.414866,0.565578,0.309640,0.399674,0.900006,0.794503,-0.910879,0.412673
1.313,0.839500,0.798024,0.414952,0.565513,0.301483,0.407505,0.899979,0.810503,-0.882336,0.470620
1.330,0.837081,0.801378,0.415037,0.565447,0.292754,0.415610,0.900018,0.793503,-0.888738,0.458415
1.346,0.834513,0.804938,0.415122,0.565382,0.284439,0.422884,0.899993,0.809503,-0.899414,0.437097
1.362,0.832099,0.808286,0.415206,0.565316,0.275478,0.430123,0.900094,0.792504,-0.912318,0.409482
1.379,0.829536,0.811839,0.415291,0.565251,0.266947,0.436532,0.900016,0.808504,-0.922866,0.385122
1.396,0.827127,0.815180,0.415376,0.565186,0.257765,0.442812,0.899975,0.825503,-0.934790,0.355202
1.412,0.824569,0.818726,0.415461,0.565121,0.248551,0.448938,0.900038,0.808504,-0.938038,0.346533
1.429,0.822014,0.822269,0.415545,0.565055,0.239880,0.454705,0.899994,0.824504,-0.938038,0.346533
1.445,0.819612,0.825600,0.415630,0.564990,0.230666,0.460831,0.900089,0.841503,-0.938038,0.346533
1.462,0.817062,0.829135,0.415714,0.564925,0.221452,0.466958,0.899967,0.824504,-0.938038,0.346533
1.479,0.814515,0.832667,0.415798,0.564861,0.212781,0.472724,0.900032,0.840504,-0.938038,0.346533
1.495,0.812120,0.835988,0.415882,0.564796,0.204109,0.478491,0.899919,0.824505,-0.938038,0.346533
1.511,0.809727,0.839305,0.415967,0.564731,0.195404,0.484091,0.900007,0.840504,-0.941669,0.336541
1.527,0.807337,0.842620,0.416051,0.564666,0.186699,0.489691,0.899957,0.856504,-0.941669,0.336541
1.544,0.804949,0.845931,0.416135,0.564601,0.177670,0.496654,0.900026,0.839505,-0.919183,0.393830
1.561,0.802414,0.849445,0.416218,0.564537,0.186699,0.489691,0.899981,0.856504,0.919183,-0.393830
1.578,0.799882,0.852956,0.416302,0.564472,0.177670,0.496654,0.900071,0.839505,-0.919183,0.393830
1.595,0.797352,0.856463,0.416386,0.564408,0.186699,0.489691,0.900000,0.856505,0.919183,-0.393830
1.611,0.794825,0.859967,0.416469,0.564343,0.180484,0.503382,0.900001,0.873505,-0.632726,0.774376
1.629,0.792301,0.863467,0.416553,0.564279,0.181685,0.519881,0.900000,0.857505,0.129887,0.991529
1.644,0.789927,0.866758,0.416636,0.564215,0.175813,0.532733,0.900000,0.873505,-0.635178,0.772366
1.661,0.787556,0.870046,0.416720,0.564151,0.174340,0.549161,0.899999,0.857505,-0.159267,0.987236
1.678,0.785187,0.873330,0.416803,0.564086,0.172967,0.566667,0.900000,0.874505,-0.139801,0.990180
1.693,0.782673,0.876817,0.416886,0.564022,0.168895,0.582756,0.899999,0.891505,-0.414611,0.909999
1.712,0.780161,0.880300,0.416969,0.563958,0.168886,0.601476,0.900000,0.873505,-0.000813,1.000000
1.729,0.777504,0.883984,0.417052,0.563894,0.159387,0.605969,0.900000,0.890505,-0.967170,0.254129
1.746,0.774997,0.887459,0.417135,0.563830,0.164418,0.619928,0.900001,0.874505,0.544301,0.838890
1.761,0.772640,0.890728,0.417218,0.563767,0.159015,0.634692,0.900000,0.891505,-0.550143,0.835070
1.778,0.770138,0.894196,0.417301,0.563703,0.151280,0.645589,0.900000,0.908505,-0.787471,0.616351
1.796,0.767639,0.897662,0.417384,0.563639,0.160899,0.642014,0.900000,0.891505,0.979344,-0.202200
1.812,0.765142,0.901124,0.417466,0.563576,0.152155,0.647414,0.900000,0.907505,-0.945888,0.324495
1.828,0.762794,0.904379,0.417549,0.563512,0.159985,0.656260,0.900000,0.891505,0.846982,0.531621
1.845,0.760449,0.907631,0.417631,0.563448,0.150265,0.658803,0.900000,0.908505,-0.989602,0.143831
1.861,0.757960,0.911082,0.417714,0.563385,0.151589,0.676321,0.900000,0.925505,0.134776,0.990876
1.878,0.755473,0.914530,0.417796,0.563322,0.146243,0.689897,0.900000,0.909505,-0.578251,0.815859
1.894,0.753135,0.917773,0.417878,0.563258,0.146939,0.706490,0.900000,0.925505,0.075238,0.997166
1.910,0.750799,0.921011,0.417960,0.563195,0.141256,0.720911,0.900000,0.908505,-0.578567,0.815635
1.928,0.748319,0.924449,0.418042,0.563132,0.150449,0.714687,0.900000,0.925505,0.935998,-0.352005
1.944,0.745842,0.927884,0.418124,0.563069,0.144415,0.728637,0.900000,0.942505,-0.614383,0.789008
1.961,0.743368,0.931314,0.418206,0.563006,0.150337,0.742742,0.900000,0.925505,0.602928,0.797795
1.980,0.740896,0.934742,0.418288,0.562943,0.143090,0.729315,0.900000,0.943505,-0.696804,-0.717262
1.996,0.738281,0.938367,0.418370,0.562880,0.150102,0.740158,0.900000,0.927505,0.758517,0.651653
2.012,0.735959,0.941587,0.418451,0.562817,0.150102,0.740158,0.900000,0.943505,0.000000,0.000000
2.028,0.733640,0.944803,0.418533,0.562754,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.045,0.731322,0.948016,0.418614,0.562691,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.061,0.728863,0.951427,0.418696,0.562629,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.077,0.726406,0.954834,0.418777,0.562566,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.095,0.724095,0.958037,0.418858,0.562503,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.111,0.721643,0.961437,0.418939,0.562441,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.128,0.719193,0.964834,0.419020,0.562378,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.146,0.716746,0.968227,0.419101,0.562316,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.163,0.714157,0.971817,0.419182,0.562254,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.180,0.711714,0.975203,0.419263,0.562191,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.196,0.709418,0.978388,0.419344,0.437871,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.212,0.707124,0.975206,0.419425,0.437933,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.228,0.704832,0.972029,0.419505,0.437995,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.245,0.702399,0.968656,0.419586,0.438057,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.261,0.700112,0.965484,0.419666,0.438119,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.278,0.697684,0.962118,0.419746,0.438181,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.295,0.695401,0.958953,0.419827,0.438243,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.312,0.692978,0.955593,0.419907,0.438304,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.328,0.690557,0.952237,0.419987,0.438366,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.346,0.688139,0.948884,0.420067,0.438428,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.363,0.685581,0.945337,0.420147,0.438489,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.380,0.683168,0.941991,0.420227,0.438551,0.150102,0.740158,0.900000,0.928000,0.000000,0.000000
2.396,0.680899,0.938845,0.420306,0.438612,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.412,0.678632,0.935702,0.420386,0.438674,0.150102,0.740158,0.900000,0.928000,0.000000,0.000000
2.428,0.676368,0.932562,0.420466,0.438735,0.150102,0.740158,0.900000,0.944000,0.000000,0.000000
2.445,0.674105,0.929425,0.420545,0.438796,0.150102,0.740158,0.900000,0.927000,0.000000,0.000000
2.461,0.671704,0.926096,0.420625,0.438857,0.150102,0.740158,0.900000,0.911000,0.000000,0.000000
2.478,0.669446,0.922965,0.420704,0.438918,0.150102,0.740158,0.900000,0.928000,0.000000,0.000000
2.495,0.667050,0.919642,0.420783,0.438980,0.150102,0.740158,0.900000,0.911000,0.000000,0.000000
2.513,0.664656,0.916323,0.420863,0.439041,0.150102,0.740158,0.900000,0.929000,0.000000,0.000000
2.529,0.662123,0.912812,0.420942,0.439102,0.149316,0.723578,0.900000,0.913000,-0.085003,-0.996381
2.546,0.659874,0.909694,0.421021,0.439162,0.150285,0.741172,0.900000,0.896000,0.098566,0.995131
2.562,0.657488,0.906384,0.421100,0.439223,0.149373,0.724613,0.900000,0.912000,-0.098566,-0.995131
2.579,0.655243,0.903272,0.421179,0.439284,0.150342,0.742207,0.900000,0.895000,0.098566,0.995131
2.595,0.652861,0.899969,0.421258,0.439345,0.151880,0.725799,0.900000,0.911000,0.166422,-0.986055
2.611,0.650621,0.896864,0.421336,0.439405,0.149740,0.743055,0.900000,0.894000,-0.217852,0.975982
2.627,0.648244,0.893567,0.421415,0.439466,0.151457,0.726704,0.900000,0.878000,0.185728,-0.982601
2.645,0.646009,0.890468,0.421494,0.439527,0.151457,0.726704,0.900000,0.896000,0.000000,0.000000
2.662,0.643496,0.886985,0.421572,0.439587,0.159124,0.715653,0.900000,0.879000,0.780582,-0.625054
2.680,0.641126,0.883698,0.421650,0.439647,0.150735,0.724848,0.900000,0.896000,-0.854128,0.520063
2.696,0.638758,0.880415,0.421729,0.439708,0.157555,0.712124,0.900000,0.879000,0.694330,-0.719657
2.713,0.636393,0.877135,0.421807,0.439768,0.150735,0.724848,0.900000,0.862000,-0.694330,0.719657
2.730,0.634030,0.873859,0.421885,0.439828,0.157154,0.712873,0.900000,0.878000,0.694330,-0.719657
2.746,0.631808,0.870778,0.421963,0.439889,0.150334,0.725596,0.900000,0.861000,-0.694330,0.719657
2.763,0.629449,0.867508,0.422041,0.439949,0.156784,0.713677,0.900000,0.877000,0.697759,-0.716332
2.780,0.627232,0.864433,0.422119,0.440009,0.146991,0.715030,0.900000,0.860000,-0.997065,0.076564
2.796,0.624878,0.861170,0.422197,0.440069,0.155928,0.707695,0.900000,0.877000,0.909863,-0.414909
2.813,0.622527,0.857909,0.422275,0.440129,0.159060,0.692039,0.900000,0.861000,0.338800,-0.940858
2.829,0.620316,0.854844,0.422353,0.440188,0.154661,0.706674,0.900000,0.845000,-0.475845,0.879529
2.845,0.618107,0.851782,0.422430,0.440248,0.159995,0.691829,0.900000,0.862000,0.543127,-0.839650
2.862,0.615763,0.848531,0.422508,0.440308,0.152761,0.679870,0.900000,0.845000,-0.736512,-0.676424
2.879,0.613421,0.845284,0.422585,0.440368,0.162455,0.682722,0.900000,0.862000,0.986900,0.161332
2.897,0.611081,0.842040,0.422663,0.440427,0.162072,0.665056,0.900000,0.845000,-0.038999,-0.999239
2.913,0.608744,0.838799,0.422740,0.440487,0.162072,0.665056,0.900000,0.829000,0.000000,0.000000
2.930,0.606546,0.835752,0.422818,0.440546,0.166015,0.650006,0.900000,0.845000,0.426573,-0.904453
2.945,0.604351,0.832708,0.422895,0.440606,0.158004,0.639776,0.900000,0.828000,-0.815604,-0.578610
2.962,0.602021,0.829477,0.422972,0.440665,0.167608,0.636066,0.900000,0.845000,0.977735,-0.209845
2.980,0.599693,0.826249,0.423049,0.440725,0.172516,0.621965,0.900000,0.829000,0.530924,-0.847419
2.994,0.597504,0.823214,0.423126,0.440784,0.176210,0.606711,0.900000,0.813000,0.399587,-0.916695
3.011,0.595317,0.820182,0.423203,0.440843,0.184874,0.598383,0.900000,0.830000,0.882126,-0.471013
3.028,0.592996,0.816964,0.423279,0.440902,0.190743,0.584206,0.900000,0.813000,0.597475,-0.801887
3.044,0.590677,0.813749,0.423356,0.440961,0.199256,0.577720,0.900000,0.829000,0.920915,-0.389762
3.061,0.588497,0.810727,0.423433,0.441020,0.207790,0.571323,0.900000,0.813000,0.923138,-0.384469
3.077,0.586319,0.807707,0.423509,0.441079,0.216794,0.564259,0.900000,0.796000,0.916710,-0.399554
3.095,0.584008,0.804501,0.423586,0.441138,0.226072,0.558456,0.900000,0.813000,0.944613,-0.328186
3.110,0.581698,0.801299,0.423662,0.441197,0.234822,0.553086,0.900000,0.797000,0.946496,-0.322716
3.127,0.579527,0.798289,0.423739,0.441256,0.234822,0.553086,0.900000,0.814000,0.000000,0.000000
3.145,0.577222,0.795093,0.423815,0.441315,0.234822,0.553086,0.900000,0.796000,0.000000,0.000000
3.162,0.574784,0.791713,0.423891,0.441373,0.234822,0.553086,0.900000,0.779000,0.000000,0.000000
3.179,0.572484,0.788523,0.423967,0.441432,0.234822,0.553086,0.900000,0.796000,0.000000,0.000000
3.196,0.570186,0.785337,0.424043,0.441491,0.234822,0.553086,0.900000,0.780000,0.000000,0.000000
3.212,0.568026,0.782342,0.424119,0.441549,0.234822,0.553086,0.900000,0.796000,0.000000,0.000000
3.228,0.565867,0.779349,0.424195,0.441608,0.234822,0.553086,0.900000,0.779000,0.000000,0.000000
3.245,0.563576,0.776172,0.424271,0.441666,0.234822,0.553086,0.900000,0.763000,0.000000,0.000000
3.261,0.561422,0.773186,0.424347,0.441724,0.234822,0.553086,0.900000,0.779000,0.000000,0.000000
3.278,0.559270,0.770202,0.424422,0.441783,0.238685,0.536831,0.900000,0.762000,0.393332,-0.919397
3.294,0.556986,0.767035,0.424498,0.441841,0.234262,0.552617,0.900000,0.779000,-0.450372,0.892841
3.311,0.554704,0.763871,0.424573,0.441899,0.236674,0.536553,0.900000,0.763000,0.260907,-0.965364
3.327,0.552559,0.760896,0.424649,0.441957,0.232012,0.550923,0.900000,0.747000,-0.504246,0.863560
3.343,0.550415,0.757925,0.424724,0.442015,0.236674,0.536553,0.900000,0.763000,0.504246,-0.863560
3.359,0.548274,0.754956,0.424799,0.442073,0.229167,0.546266,0.900000,0.747000,-0.811975,0.583692
3.374,0.546135,0.751990,0.424875,0.442131,0.236674,0.536553,0.900000,0.763000,0.811975,-0.583692
3.391,0.543998,0.749027,0.424950,0.442189,0.229167,0.546266,0.900000,0.747000,-0.811975,0.583692
3.406,0.541864,0.746067,0.425025,0.442247,0.236674,0.536553,0.900000,0.731000,0.811975,-0.583692
3.423,0.539731,0.743110,0.425100,0.442304,0.229167,0.546266,0.900000,0.747000,-0.811975,0.583692
3.438,0.537600,0.740156,0.425175,0.442362,0.236141,0.535342,0.900000,0.731000,0.754363,-0.656458
3.456,0.535472,0.737205,0.425249,0.442420,0.228918,0.547324,0.900000,0.748000,-0.735354,0.677683
3.472,0.533213,0.734073,0.425324,0.442477,0.234768,0.533121,0.900000,0.731000,0.595569,-0.803304
3.489,0.530956,0.730943,0.425399,0.442535,0.228532,0.546781,0.900000,0.714000,-0.634873,0.772616
3.508,0.528701,0.727817,0.425473,0.442592,0.218955,0.550703,0.900000,0.731000,-0.975094,0.221793
3.525,0.526449,0.724694,0.425548,0.442650,0.227522,0.559348,0.900000,0.714000,0.872272,0.489021
3.539,0.524199,0.721574,0.425622,0.442707,0.218286,0.560045,0.900000,0.730000,-0.999122,0.041889
3.556,0.522083,0.718641,0.425697,0.442764,0.210118,0.569866,0.900000,0.713000,-0.831562,0.555433
3.574,0.519838,0.715527,0.425771,0.442822,0.210118,0.569866,0.900000,0.730000,0.000000,0.000000
3.590,0.517594,0.712417,0.425845,0.442879,0.201375,0.575272,0.900000,0.714000,-0.945741,0.324920
3.606,0.515485,0.709492,0.425920,0.442936,0.210665,0.569528,0.900000,0.697000,0.945741,-0.324920
3.623,0.513246,0.706388,0.425994,0.442993,0.201375,0.575272,0.900000,0.714000,-0.945741,0.324920
3.641,0.511010,0.703287,0.426068,0.443050,0.210665,0.569528,0.900000,0.697000,0.945741,-0.324920
3.657,0.508775,0.700189,0.426142,0.443107,0.201432,0.570381,0.900000,0.713000,-0.998683,0.051297
3.673,0.506674,0.697276,0.426215,0.443164,0.209891,0.561394,0.900000,0.696000,0.861149,-0.508352
3.690,0.504444,0.694184,0.426289,0.443221,0.201122,0.566665,0.900000,0.680000,-0.948489,0.316811
3.706,0.502348,0.691277,0.426363,0.443277,0.210020,0.559178,0.900000,0.697000,0.905898,-0.423496
3.723,0.500122,0.688191,0.426437,0.443334,0.201146,0.554517,0.900000,0.681000,-0.959967,-0.280112
3.740,0.498030,0.685290,0.426510,0.443391,0.210913,0.556388,0.900000,0.698000,0.994385,0.105821
3.756,0.495809,0.682210,0.426584,0.443447,0.201146,0.554517,0.900000,0.681000,-0.994385,-0.105821
3.773,0.493590,0.679134,0.426657,0.443504,0.210913,0.556388,0.900000,0.664000,0.994385,0.105821
3.790,0.491373,0.676060,0.426730,0.443560,0.201721,0.554627,0.900000,0.680000,-0.994385,-0.105821
3.806,0.489289,0.673171,0.426804,0.443617,0.211488,0.556498,0.900000,0.663000,0.994385,0.105821
3.823,0.487077,0.670104,0.426877,0.443673,0.202295,0.554737,0.900000,0.679000,-0.994385,-0.105821
3.839,0.484997,0.667220,0.426950,0.443730,0.211488,0.556498,0.900000,0.663000,0.994385,0.105821
3.856,0.482919,0.664339,0.427023,0.443786,0.201721,0.554627,0.900000,0.680000,-0.994385,-0.105821
3.872,0.480714,0.661281,0.427096,0.443842,0.211488,0.556498,0.900000,0.663000,0.994385,0.105821
3.890,0.478510,0.658226,0.427169,0.443898,0.201721,0.554627,0.900000,0.646000,-0.994385,-0.105821
3.906,0.476309,0.655174,0.427242,0.443954,0.210913,0.556388,0.900000,0.662000,0.994385,0.105821
3.922,0.474240,0.652304,0.427314,0.444010,0.201146,0.554517,0.900000,0.645000,-0.994385,-0.105821
3.938,0.472043,0.649258,0.427387,0.444066,0.210351,0.556059,0.900000,0.661000,0.995698,0.092663
3.955,0.469978,0.646394,0.427460,0.444122,0.217803,0.565906,0.900000,0.645000,0.806104,0.591774
3.972,0.467914,0.643534,0.427532,0.444178,0.208917,0.558370,0.900000,0.628000,-0.904612,-0.426237
3.988,0.465724,0.640497,0.427605,0.444234,0.216676,0.567419,0.900000,0.644000,0.839225,0.543784
4.005,0.463665,0.637642,0.427677,0.444290,0.224661,0.577712,0.900000,0.627000,0.813044,0.582202
4.022,0.461479,0.634611,0.427749,0.444346,0.230312,0.592173,0.900000,0.644000,0.575300,0.817942
4.038,0.459296,0.631583,0.427822,0.444401,0.227547,0.576295,0.900000,0.628000,-0.299112,-0.954218
4.054,0.457242,0.628737,0.427894,0.444457,0.232645,0.590176,0.900000,0.644000,0.551435,0.834218
4.071,0.455191,0.625893,0.427966,0.444512,0.224931,0.579231,0.900000,0.627000,-0.785316,-0.619096
4.087,0.453014,0.622874,0.428038,0.444568,0.231995,0.589966,0.900000,0.611000,0.764076,0.645126
4.103,0.450968,0.620036,0.428110,0.444623,0.238815,0.601198,0.900000,0.627000,0.737792,0.675029
4.119,0.448923,0.617201,0.428182,0.444679,0.229716,0.594540,0.900000,0.610000,-0.926386,-0.376576
4.137,0.446752,0.614191,0.428254,0.444734,0.238432,0.602690,0.900000,0.627000,0.887425,0.460953
4.153,0.444584,0.611185,0.428325,0.444789,0.230229,0.595020,0.900000,0.611000,-0.887425,-0.460953
4.170,0.442545,0.608358,0.428397,0.444844,0.239784,0.602411,0.900000,0.593000,0.918742,0.394857
4.187,0.440254,0.605181,0.428469,0.444900,0.230760,0.595430,0.900000,0.610000,-0.918742,-0.394857
4.205,0.438092,0.602184,0.428540,0.444955,0.239474,0.603588,0.900000,0.593000,0.887196,0.461392
4.222,0.435932,0.599189,0.428612,0.445010,0.239474,0.603588,0.900000,0.610000,0.000000,0.000000
