t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy,ai_error_avg
0.753,0.796336,0.677802,0.667296,0.571698,0.303581,0.314131,0.960000,0.544806,-0.853657,0.520836,1.972391
0.770,0.802837,0.681702,0.667129,0.571626,0.293654,0.323281,0.960000,0.547210,-0.835243,0.549881,1.970345
0.786,0.808949,0.685369,0.666961,0.571555,0.283803,0.334344,0.960000,0.550079,-0.780032,0.625740,1.968080
0.803,0.815437,0.689262,0.666794,0.571483,0.275330,0.346014,0.960000,0.553161,-0.712839,0.701328,1.965539
0.820,0.821536,0.692922,0.666628,0.571412,0.266153,0.359629,0.960000,0.557263,-0.686360,0.727262,1.962632
0.837,0.828392,0.697035,0.666461,0.571340,0.258571,0.372444,0.960000,0.561595,-0.637897,0.770122,1.959260
0.853,0.834480,0.700688,0.666295,0.571269,0.251286,0.385592,0.960000,0.566844,-0.612879,0.790177,1.955300
0.869,0.840561,0.704337,0.666128,0.571198,0.244115,0.398862,0.960000,0.573410,-0.603371,0.797461,1.950469
0.884,0.846637,0.707982,0.665962,0.571127,0.237145,0.412340,0.960000,0.581824,-0.586412,0.810013,1.944308
0.901,0.852706,0.711624,0.665796,0.571055,0.229980,0.426899,0.960000,0.592797,-0.567359,0.823471,1.936601
0.918,0.859149,0.715489,0.665630,0.570984,0.223331,0.441930,0.960000,0.605419,-0.526544,0.850148,1.927507
0.935,0.865585,0.719351,0.665465,0.570913,0.217371,0.457518,0.960000,0.619178,-0.471897,0.881654,1.917443
0.953,0.872014,0.723208,0.665299,0.570843,0.211990,0.473512,0.960000,0.633777,-0.426133,0.904661,1.906695
0.969,0.878437,0.727062,0.665134,0.570772,0.206648,0.489533,0.960000,0.649026,-0.422979,0.906139,1.895477
0.986,0.884854,0.730912,0.664969,0.570701,0.201520,0.505689,0.960000,0.664555,-0.406094,0.913831,1.884434
1.003,0.891264,0.734758,0.664804,0.570630,0.196646,0.521999,0.960000,0.680284,-0.385942,0.922523,1.873768
1.020,0.897668,0.738601,0.664639,0.570560,0.192207,0.537435,0.960000,0.695236,-0.373488,0.927635,1.863649
1.037,0.903689,0.742213,0.664474,0.570489,0.187624,0.553910,0.960000,0.711242,-0.362854,0.931846,1.854239
1.054,0.910080,0.746048,0.664310,0.570419,0.183152,0.570445,0.960000,0.727351,-0.354103,0.935206,1.845800
1.070,0.900748,0.755765,0.431341,0.632629,0.178823,0.587053,0.960000,0.743664,-0.342803,0.939407,1.838670
1.087,0.898080,0.762980,0.431410,0.632496,0.174545,0.603688,0.960000,0.760079,-0.338785,0.940864,1.832702
1.104,0.895415,0.770188,0.431478,0.632364,0.170322,0.620350,0.960000,0.776574,-0.334374,0.942440,1.827812
1.121,0.892752,0.777389,0.431547,0.632231,0.166348,0.636032,0.960000,0.792154,-0.334374,0.942440,1.823895
1.137,0.890249,0.784159,0.431615,0.632099,0.162374,0.651715,0.960000,0.807724,-0.334374,0.942440,1.820912
1.153,0.887748,0.790922,0.431684,0.631967,0.158151,0.668377,0.960000,0.824227,-0.334374,0.942440,1.818768
1.170,0.885093,0.798101,0.431752,0.631835,0.153928,0.685039,0.960000,0.840693,-0.334374,0.942440,1.817345
1.187,0.882441,0.805273,0.431820,0.631703,0.149706,0.701702,0.960000,0.857126,-0.334374,0.942440,1.816505
1.204,0.879792,0.812438,0.431888,0.631571,0.145483,0.718364,0.960000,0.873528,-0.334374,0.942440,1.816134
1.221,0.877145,0.819595,0.431956,0.631440,0.141509,0.734046,0.960000,0.888939,-0.334374,0.942440,1.816139
1.237,0.874657,0.826325,0.432024,0.631308,0.140000,0.740000,0.960000,0.905288,-0.334374,0.942440,1.816431
1.254,0.872016,0.833468,0.432092,0.631177,0.140000,0.740000,0.960000,0.921575,0.000000,0.000000,1.817006
1.271,0.869377,0.840604,0.432160,0.631046,0.140000,0.740000,0.960000,0.937793,0.000000,0.000000,1.817816
1.288,0.866741,0.847733,0.432228,0.630915,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.818806
1.305,0.864107,0.854855,0.432296,0.630784,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.819702
1.322,0.861477,0.861969,0.432364,0.630653,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.820369
1.338,0.859003,0.868659,0.432431,0.630522,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.820812
1.354,0.856377,0.875759,0.432499,0.630392,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.821014
1.371,0.853909,0.882435,0.432566,0.630262,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.820986
1.388,0.851289,0.889522,0.432634,0.630131,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.820711
1.405,0.848671,0.896601,0.432701,0.630001,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.820189
1.421,0.846056,0.903673,0.432768,0.629871,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.819421
1.438,0.843597,0.910322,0.432836,0.629741,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.818428
1.456,0.840987,0.917380,0.432903,0.629612,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.817196
1.473,0.838227,0.924846,0.432970,0.629482,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.815719
1.490,0.835622,0.931890,0.433037,0.629352,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.814018
1.507,0.833020,0.938926,0.433104,0.629223,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.812103
1.524,0.830421,0.945956,0.433171,0.629094,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.809982
1.541,0.827824,0.952979,0.433238,0.628965,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.807667
1.557,0.825382,0.959582,0.433304,0.628836,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.805182
1.573,0.822943,0.966178,0.433371,0.628707,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.802536
1.589,0.820354,0.973180,0.433438,0.628578,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.799729
1.606,0.817920,0.976000,0.433504,0.371550,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.798255
1.623,0.815336,0.969012,0.433571,0.371679,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.797082
1.640,0.812755,0.962032,0.433637,0.371807,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.796188
1.657,0.810176,0.955058,0.433704,0.371935,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.795553
1.674,0.807600,0.948091,0.433770,0.372063,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.795159
1.691,0.805027,0.941131,0.433836,0.372191,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.794984
1.708,0.802607,0.934588,0.433902,0.372319,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.794995
1.724,0.800039,0.927642,0.433968,0.372447,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.795187
1.741,0.797473,0.920703,0.434034,0.372574,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.795546
1.757,0.794910,0.913771,0.434100,0.372702,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.796058
1.774,0.792499,0.907253,0.434166,0.372829,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.796701
1.791,0.789941,0.900335,0.434232,0.372956,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.797472
1.808,0.787386,0.893424,0.434298,0.373083,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.798361
1.825,0.784833,0.886520,0.434364,0.373210,0.140000,0.740000,0.960000,0.944000,0.000000,0.000000,1.799356
1.841,0.782282,0.879622,0.434429,0.373337,0.140000,0.738000,0.960000,0.944000,0.000000,-1.000000,1.800446
1.859,0.779884,0.873137,0.434495,0.373464,0.140000,0.736000,0.960000,0.944000,0.000000,-1.000000,1.801617
1.875,0.777339,0.866254,0.434560,0.373590,0.140000,0.736000,0.960000,0.944000,0.000000,0.000000,1.802865
1.892,0.774946,0.859782,0.434626,0.373717,0.140000,0.736000,0.960000,0.944000,0.000000,0.000000,1.804173
1.909,0.772406,0.852912,0.434691,0.373843,0.140000,0.734000,0.960000,0.944000,0.000000,-1.000000,1.805540
1.925,0.769868,0.846049,0.434756,0.373969,0.140000,0.732000,0.960000,0.944000,0.000000,-1.000000,1.806959
1.943,0.767333,0.839193,0.434822,0.374095,0.140000,0.730000,0.960000,0.944000,0.000000,-1.000000,1.808420
1.960,0.764800,0.832343,0.434887,0.374221,0.140000,0.728000,0.960000,0.944000,0.000000,-1.000000,1.809916
1.977,0.762121,0.825099,0.434952,0.374347,0.140000,0.726000,0.960000,0.944000,0.000000,-1.000000,1.811438
1.994,0.759593,0.818263,0.435017,0.374472,0.140000,0.724000,0.960000,0.944000,0.000000,-1.000000,1.812972
2.010,0.757217,0.811836,0.435082,0.374598,0.140000,0.720000,0.960000,0.944000,0.000000,-1.000000,1.814507
2.026,0.754843,0.805415,0.435147,0.374723,0.141429,0.718000,0.960000,0.944000,0.707107,-0.707107,1.816027
2.043,0.752323,0.798600,0.435212,0.374849,0.142857,0.712000,0.960000,0.944000,0.316228,-0.948683,1.817506
2.061,0.749805,0.791792,0.435277,0.374974,0.144286,0.706000,0.960000,0.944000,0.316228,-0.948683,1.818905
2.079,0.747290,0.784991,0.435341,0.375099,0.145714,0.700000,0.960000,0.944000,0.316228,-0.948683,1.820175
2.094,0.744926,0.778596,0.435406,0.375224,0.148571,0.690000,0.960000,0.944000,0.371391,-0.928477,1.821217
2.108,0.742563,0.772207,0.435471,0.375348,0.150000,0.686000,0.960000,0.943367,0.447214,-0.894427,1.822025
2.126,0.740203,0.765825,0.435535,0.375473,0.154286,0.678000,0.960000,0.940444,0.600000,-0.800000,1.822449
2.141,0.737846,0.759449,0.435600,0.375598,0.157143,0.668000,0.960000,0.935261,0.371391,-0.928477,1.822424
2.157,0.735491,0.753080,0.435664,0.375722,0.161429,0.656000,0.960000,0.927278,0.447214,-0.894427,1.821854
2.174,0.732991,0.746319,0.435728,0.375846,0.164168,0.638741,0.960000,0.917525,0.216930,-0.976187,1.820847
2.191,0.730493,0.739565,0.435793,0.375970,0.168435,0.622101,0.960000,0.906496,0.337910,-0.941178,1.819507
2.208,0.727998,0.732818,0.435857,0.376094,0.172566,0.606498,0.960000,0.894951,0.347496,-0.937681,1.817811
2.224,0.725653,0.726474,0.435921,0.376218,0.175929,0.590538,0.960000,0.882272,0.282982,-0.959125,1.815712
2.240,0.723309,0.720136,0.435985,0.376342,0.179642,0.573639,0.960000,0.867674,0.293992,-0.955808,1.813164
2.257,0.720822,0.713409,0.436049,0.376466,0.183981,0.557036,0.960000,0.852651,0.343566,-0.939129,1.810514
2.274,0.718337,0.706689,0.436113,0.376589,0.187607,0.541189,0.960000,0.838185,0.305079,-0.952327,1.807796
2.291,0.716000,0.700370,0.436177,0.376713,0.192116,0.525793,0.960000,0.823777,0.379408,-0.925229,1.805278
2.307,0.713666,0.694058,0.436241,0.376836,0.196855,0.510533,0.960000,0.809642,0.398671,-0.917094,1.803094
2.324,0.711334,0.687752,0.436304,0.376959,0.202870,0.493814,0.960000,0.794334,0.449894,-0.893082,1.801352
2.341,0.708714,0.680665,0.436368,0.377082,0.207874,0.478721,0.960000,0.781139,0.421005,-0.907058,1.799944
2.358,0.706387,0.674372,0.436432,0.377205,0.213334,0.462778,0.960000,0.767562,0.432340,-0.901711,1.798824
2.373,0.703917,0.667692,0.436495,0.377328,0.215714,0.456000,0.960000,0.754085,0.441161,-0.897428,1.797839
2.390,0.701449,0.661018,0.436559,0.377451,0.218571,0.452000,0.960000,0.740857,0.707107,-0.707107,1.797035
2.408,0.698984,0.654352,0.436622,0.377573,0.220000,0.446000,0.960000,0.727594,0.316228,-0.948683,1.796300
2.424,0.696521,0.647692,0.436686,0.377696,0.221429,0.444000,0.960000,0.714413,0.707107,-0.707107,1.795673
2.442,0.694061,0.641038,0.436749,0.377818,0.221429,0.442000,0.960000,0.701121,0.000000,-1.000000,1.795084
2.459,0.691603,0.634391,0.436812,0.377940,0.222857,0.442000,0.960000,0.687943,1.000000,0.000000,1.794605
2.476,0.689148,0.627751,0.436875,0.378062,0.222857,0.438000,0.960000,0.675344,0.000000,-1.000000,1.794128
2.491,0.686839,0.621508,0.436939,0.378184,0.224286,0.436000,0.960000,0.661975,0.707107,-0.707107,1.793722
2.507,0.684389,0.614881,0.437002,0.378306,0.227143,0.434000,0.960000,0.649536,0.894427,-0.447214,1.793428
2.524,0.682085,0.608651,0.437065,0.378428,0.230000,0.430000,0.960000,0.636419,0.707107,-0.707107,1.793220
2.542,0.679640,0.602037,0.437128,0.378549,0.231429,0.426000,0.960000,0.623258,0.447214,-0.894427,1.793055
2.559,0.677197,0.595430,0.437190,0.378671,0.234286,0.422000,0.960000,0.610192,0.707107,-0.707107,1.792971
2.575,0.674756,0.588830,0.437253,0.378792,0.237143,0.420000,0.960000,0.597349,0.894427,-0.447214,1.792994
2.592,0.672318,0.582236,0.437316,0.378913,0.238571,0.420000,0.960000,0.584666,1.000000,0.000000,1.793101
2.609,0.669882,0.575649,0.437379,0.379034,0.238571,0.418000,0.960000,0.571987,0.000000,-1.000000,1.793249
2.627,0.667449,0.569069,0.437441,0.379155,0.240000,0.418000,0.960000,0.559460,1.000000,0.000000,1.793469
2.644,0.665018,0.562495,0.437504,0.379276,0.240000,0.418000,0.960000,0.546984,0.000000,0.000000,1.793733
2.660,0.662589,0.555927,0.437566,0.379397,0.242857,0.414000,0.960000,0.535346,0.707107,-0.707107,1.794052
2.676,0.660306,0.549752,0.437629,0.379517,0.244286,0.412000,0.960000,0.523770,0.707107,-0.707107,1.794412
2.693,0.658025,0.543584,0.437691,0.379638,0.247143,0.412000,0.960000,0.511714,1.000000,0.000000,1.794842
2.709,0.655604,0.537036,0.437753,0.379758,0.248571,0.412000,0.960000,0.500471,1.000000,0.000000,1.795314
2.726,0.653328,0.530879,0.437816,0.379878,0.250000,0.412000,0.960000,0.489327,1.000000,0.000000,1.795823
2.743,0.651053,0.524729,0.437878,0.379999,0.251429,0.412000,0.960000,0.477587,1.000000,0.000000,1.796366
2.759,0.648640,0.518201,0.437940,0.380119,0.254286,0.412000,0.960000,0.466051,1.000000,0.000000,1.796956
2.774,0.646228,0.511680,0.438002,0.380238,0.257143,0.412000,0.960000,0.455373,1.000000,0.000000,1.797588
2.791,0.643961,0.505548,0.438064,0.380358,0.261429,0.412000,0.960000,0.444375,1.000000,0.000000,1.798277
2.808,0.641554,0.499039,0.438126,0.380478,0.264286,0.412000,0.960000,0.433610,1.000000,0.000000,1.799004
2.825,0.639150,0.492537,0.438188,0.380597,0.272857,0.412000,0.960000,0.423461,1.000000,0.000000,1.799807
2.842,0.636748,0.486042,0.438250,0.380717,0.278571,0.412000,0.960000,0.413684,1.000000,0.000000,1.800648
2.860,0.634349,0.479553,0.438311,0.380836,0.291200,0.412000,0.960000,0.404633,1.000000,0.000000,1.801554
2.875,0.631951,0.473070,0.438373,0.380955,0.301429,0.410000,0.960000,0.396643,0.990387,-0.138322,1.802499
2.893,0.629698,0.466975,0.438435,0.381074,0.310000,0.408000,0.960000,0.388623,0.986394,-0.164399,1.803468
2.910,0.627305,0.460506,0.438496,0.381193,0.315714,0.406000,0.960000,0.380877,0.970143,-0.242536,1.804445
2.928,0.624916,0.454043,0.438558,0.381312,0.318571,0.406000,0.960000,0.373214,1.000000,0.000000,1.805417
2.943,0.622528,0.447586,0.438619,0.381431,0.320000,0.406000,0.960000,0.365574,1.000000,0.000000,1.806381
2.961,0.620143,0.441136,0.438681,0.381549,0.320000,0.406000,0.960000,0.357897,0.000000,0.000000,1.807333
2.978,0.617760,0.434692,0.438742,0.381668,0.320000,0.406000,0.960000,0.349731,0.000000,0.000000,1.808274
2.995,0.615240,0.427876,0.438803,0.381786,0.320000,0.406000,0.960000,0.341981,0.000000,0.000000,1.809203
3.011,0.612862,0.421445,0.438864,0.381904,0.320000,0.404000,0.960000,0.334678,0.000000,-1.000000,1.810123
3.029,0.610626,0.415399,0.438926,0.382022,0.320000,0.404000,0.960000,0.326887,0.000000,0.000000,1.811033
3.045,0.608253,0.408981,0.438987,0.382140,0.318571,0.404000,0.960000,0.319003,-1.000000,0.000000,1.811928
3.062,0.605882,0.402569,0.439048,0.382258,0.315714,0.404000,0.960000,0.311438,-1.000000,0.000000,1.812807
3.078,0.603653,0.396541,0.439109,0.382376,0.312857,0.404000,0.960000,0.303246,-1.000000,0.000000,1.813668
3.096,0.601287,0.390142,0.439169,0.382494,0.310000,0.404000,0.960000,0.294897,-1.000000,0.000000,1.814513
3.113,0.598923,0.383750,0.439230,0.382611,0.308571,0.402000,0.960000,0.285983,-0.707107,-0.707107,1.815347
3.130,0.596423,0.376988,0.439291,0.382728,0.307143,0.402000,0.960000,0.277973,-1.000000,0.000000,1.816169
3.146,0.594203,0.370984,0.439352,0.382846,0.305714,0.400000,0.960000,0.269940,-0.707107,-0.707107,1.816984
3.161,0.591985,0.364986,0.439412,0.382963,0.304286,0.398000,0.960000,0.261883,-0.707107,-0.707107,1.817791
3.179,0.589769,0.358993,0.439473,0.383080,0.304286,0.396000,0.960000,0.252859,0.000000,-1.000000,1.818594
3.196,0.587279,0.352259,0.439534,0.383197,0.304286,0.392000,0.960000,0.244393,0.000000,-1.000000,1.819394
3.214,0.584929,0.345905,0.439594,0.383314,0.304286,0.388000,0.960000,0.235984,0.000000,-1.000000,1.820192
3.229,0.582582,0.339557,0.439654,0.383430,0.304286,0.382000,0.960000,0.228141,0.000000,-1.000000,1.820988
3.246,0.580375,0.333589,0.439715,0.383547,0.304286,0.376000,0.960000,0.220368,0.000000,-1.000000,1.821782
3.262,0.578170,0.327626,0.439775,0.383663,0.304286,0.368000,0.960000,0.212200,0.000000,-1.000000,1.822575
3.279,0.575830,0.321297,0.439835,0.383780,0.305714,0.358000,0.960000,0.204669,0.196116,-0.980581,1.823369
3.296,0.573630,0.315347,0.439895,0.383896,0.307143,0.354000,0.960000,0.197237,0.447214,-0.894427,1.824161
3.311,0.571432,0.309402,0.439956,0.384012,0.307143,0.344000,0.960000,0.189454,0.000000,-1.000000,1.824952
3.329,0.569099,0.303093,0.440016,0.384128,0.310000,0.334000,0.960000,0.181891,0.371391,-0.928477,1.825745
3.345,0.566768,0.296789,0.440076,0.384244,0.312857,0.322000,0.960000,0.174558,0.316228,-0.948683,1.826540
3.363,0.564439,0.290492,0.440135,0.384360,0.317143,0.310000,0.960000,0.167908,0.447214,-0.894427,1.827338
3.378,0.562250,0.284571,0.440195,0.384475,0.320000,0.304000,0.960000,0.161007,0.554700,-0.832050,1.828133
3.395,0.559926,0.278287,0.440255,0.384591,0.327143,0.290000,0.960000,0.154451,0.581238,-0.813733,1.828932
3.412,0.557605,0.272009,0.440315,0.384706,0.331429,0.282000,0.960000,0.148472,0.600000,-0.800000,1.829728
3.427,0.555422,0.266105,0.440375,0.384822,0.338571,0.274000,0.960000,0.142717,0.780869,-0.624695,1.830522
3.444,0.553241,0.260208,0.440434,0.384937,0.347143,0.264000,0.960000,0.136870,0.768221,-0.640184,1.831315
3.460,0.550927,0.253949,0.440494,0.385052,0.354286,0.256000,0.960000,0.131566,0.780869,-0.624695,1.832103
3.477,0.548751,0.248064,0.440553,0.385167,0.365115,0.246904,0.960000,0.126219,0.857493,-0.514496,1.832889
3.494,0.546441,0.241817,0.440613,0.385282,0.376279,0.238640,0.960000,0.121146,0.884034,-0.467423,1.833672
3.511,0.544133,0.235576,0.440672,0.385396,0.385714,0.232000,0.960000,0.116580,0.893485,-0.449094,1.834449
3.527,0.541963,0.229708,0.440731,0.385511,0.394286,0.226000,0.960000,0.112194,0.894427,-0.447214,1.835221
3.543,0.539796,0.223846,0.440791,0.385625,0.404286,0.218000,0.960000,0.107735,0.868243,-0.496139,1.835988
3.560,0.537495,0.217624,0.440850,0.385740,0.411429,0.214000,0.960000,0.103653,0.928477,-0.371391,1.836748
3.575,0.535332,0.211774,0.440909,0.385854,0.421429,0.208000,0.960000,0.099690,0.919145,-0.393919,1.837501
3.592,0.533171,0.205930,0.440968,0.385968,0.425714,0.206000,0.960000,0.095548,0.948683,-0.316228,1.838248
3.609,0.530877,0.199727,0.441027,0.386082,0.434286,0.202000,0.960000,0.091507,0.948683,-0.316228,1.838988
3.626,0.528586,0.193530,0.441086,0.386196,0.441429,0.198000,0.960000,0.087545,0.928477,-0.371391,1.839721
3.643,0.526296,0.187339,0.441145,0.386310,0.447143,0.194000,0.960000,0.083555,0.894427,-0.447214,1.840447
3.660,0.524009,0.181154,0.441204,0.386424,0.450000,0.192000,0.960000,0.079805,0.894427,-0.447214,1.841165
3.676,0.521859,0.175339,0.441263,0.386537,0.454286,0.190000,0.960000,0.076027,0.948683,-0.316228,1.841876
3.693,0.519711,0.169529,0.441321,0.386651,0.455714,0.190000,0.960000,0.071792,1.000000,0.000000,1.842579
3.710,0.517297,0.163001,0.441380,0.386764,0.457143,0.188000,0.960000,0.067790,0.707107,-0.707107,1.843276
3.727,0.515019,0.156840,0.441439,0.386877,0.457143,0.188000,0.960000,0.063815,0.000000,0.000000,1.843966
3.744,0.512743,0.150687,0.441497,0.386990,0.457143,0.188000,0.960000,0.059868,0.000000,0.000000,1.844649
3.762,0.510470,0.144539,0.441556,0.387103,0.457143,0.188000,0.960000,0.056000,0.000000,0.000000,1.845325
3.778,0.508199,0.138397,0.441614,0.387216,0.457143,0.188000,0.960000,0.056000,0.000000,0.000000,1.845996
3.795,0.505931,0.132262,0.441673,0.387329,0.457143,0.188000,0.960000,0.056000,0.000000,0.000000,1.846658
3.811,0.503664,0.126133,0.441731,0.387442,0.457143,0.188000,0.960000,0.056000,0.000000,0.000000,1.847313
3.828,0.501533,0.120370,0.441789,0.387554,0.457143,0.188000,0.960000,0.056000,0.000000,0.000000,1.847960
3.845,0.499271,0.114253,0.441847,0.387667,0.455714,0.188000,0.960000,0.056000,-1.000000,0.000000,1.848599
3.862,0.497012,0.108142,0.441906,0.387779,0.455714,0.188000,0.960000,0.056000,0.000000,0.000000,1.849231
3.879,0.494754,0.102037,0.441964,0.387891,0.455714,0.188000,0.960000,0.056000,0.000000,0.000000,1.849855
