t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy
0.665,0.710716,0.662552,0.668135,0.572058,0.045845,0.518864,0.968889,0.944000,-0.889705,0.456536
0.683,0.715498,0.666242,0.667967,0.571986,0.055598,0.520968,0.968889,0.944000,0.992892,0.119019
0.699,0.720575,0.670158,0.667799,0.571914,0.049051,0.534148,0.968889,0.944000,-0.666542,0.745467
0.716,0.725646,0.674070,0.667631,0.571842,0.057838,0.542047,0.968889,0.944000,0.894648,0.446772
0.732,0.730712,0.677978,0.667463,0.571770,0.048712,0.544697,0.968889,0.944000,-0.987239,0.159245
0.749,0.735476,0.681653,0.667296,0.571698,0.054914,0.558406,0.968889,0.944000,0.631481,0.775391
0.767,0.740532,0.685553,0.667129,0.571626,0.046218,0.566625,0.968404,0.944000,-0.885371,0.464884
0.784,0.745583,0.689449,0.666961,0.571555,0.050938,0.582130,0.968250,0.944000,0.480519,0.876984
0.800,0.750629,0.693342,0.666794,0.571483,0.053141,0.598290,0.967961,0.944000,0.238342,0.971181
0.816,0.755373,0.697002,0.666628,0.571412,0.055512,0.615447,0.967559,0.944000,0.241407,0.970424
0.832,0.760409,0.700887,0.666461,0.571340,0.057556,0.631675,0.967007,0.944000,0.221124,0.975246
0.848,0.765144,0.704539,0.666295,0.571269,0.059393,0.647984,0.966272,0.944000,0.198729,0.980054
0.865,0.769874,0.708188,0.666128,0.571198,0.061089,0.665398,0.965264,0.944000,0.172604,0.984991
0.882,0.774895,0.712062,0.665962,0.571127,0.062870,0.682785,0.964021,0.944000,0.181340,0.983420
0.898,0.779910,0.715931,0.665796,0.571055,0.064674,0.699105,0.962639,0.944000,0.195156,0.980772
0.914,0.784626,0.719569,0.665630,0.570984,0.066621,0.715372,0.961061,0.944000,0.210595,0.977573
0.931,0.789338,0.723203,0.665465,0.570913,0.068665,0.732665,0.958747,0.944000,0.208070,0.978114
0.947,0.794338,0.727061,0.665299,0.570843,0.070619,0.748929,0.955978,0.944000,0.211364,0.977407
0.964,0.799040,0.730688,0.665134,0.570772,0.072614,0.766240,0.952369,0.944000,0.203145,0.979149
0.981,0.804031,0.734538,0.664969,0.570701,0.074567,0.782505,0.948332,0.944000,0.211310,0.977419
0.996,0.808723,0.738158,0.664804,0.570630,0.076521,0.798769,0.943641,0.944000,0.211310,0.977419
1.012,0.813411,0.741774,0.664639,0.570560,0.078474,0.815033,0.938398,0.944000,0.211310,0.977419
1.028,0.818094,0.745387,0.664474,0.570489,0.080428,0.831297,0.932692,0.944000,0.211310,0.977419
1.045,0.822773,0.748996,0.664310,0.570419,0.082503,0.848578,0.926216,0.944000,0.211310,0.977419
1.062,0.827738,0.752827,0.664146,0.570348,0.084457,0.864842,0.920182,0.944000,0.211310,0.977419
1.077,0.832407,0.756429,0.663981,0.570278,0.086410,0.881107,0.914246,0.944000,0.211310,0.977419
1.095,0.837072,0.760027,0.663817,0.570207,0.088608,0.899404,0.907793,0.944000,0.211310,0.977419
1.111,0.842314,0.764071,0.663654,0.570137,0.090561,0.915668,0.902134,0.944000,0.211310,0.977419
1.128,0.846969,0.767662,0.663490,0.570067,0.092390,0.933039,0.896298,0.944000,0.186186,0.982514
1.145,0.851910,0.771473,0.663327,0.569997,0.091964,0.944000,0.889881,0.944000,-0.043332,0.999061
1.162,0.856846,0.775281,0.663163,0.569927,0.087709,0.928065,0.882248,0.944000,-0.433213,-0.901291
1.180,0.861777,0.779085,0.663000,0.569857,0.083808,0.911839,0.874088,0.944000,-0.397166,-0.917747
1.197,0.866703,0.782885,0.662837,0.569787,0.081145,0.894822,0.865675,0.944000,-0.271116,-0.962547
1.212,0.871625,0.786682,0.662674,0.569718,0.077928,0.879222,0.857627,0.944000,-0.347993,-0.937497
1.228,0.876252,0.790251,0.662512,0.569648,0.074821,0.863550,0.849936,0.944000,-0.336097,-0.941827
1.245,0.880874,0.793817,0.662349,0.569578,0.071825,0.847808,0.842573,0.944000,-0.324092,-0.946026
1.261,0.885492,0.797380,0.662187,0.569509,0.068993,0.830879,0.835087,0.944000,-0.288362,-0.957522
1.278,0.890394,0.801161,0.662024,0.569439,0.066375,0.813838,0.827903,0.944000,-0.266494,-0.963837
1.294,0.895291,0.804939,0.661862,0.569370,0.063897,0.797807,0.821322,0.944000,-0.268122,-0.963385
1.312,0.899895,0.808490,0.661701,0.569300,0.061124,0.779765,0.813745,0.944000,-0.266608,-0.963805
1.328,0.905069,0.812482,0.661539,0.569231,0.058785,0.763666,0.806867,0.944000,-0.252976,-0.967473
1.345,0.909664,0.816027,0.661377,0.569162,0.056278,0.746572,0.799430,0.944000,-0.255238,-0.966878
1.362,0.914541,0.819789,0.661216,0.569093,0.053831,0.730526,0.792320,0.944000,-0.264763,-0.964314
1.377,0.919127,0.823327,0.661055,0.569023,0.051604,0.714376,0.785210,0.944000,-0.240907,-0.970548
1.394,0.923708,0.826861,0.660894,0.568954,0.049236,0.697217,0.778185,0.944000,-0.241012,-0.970522
1.410,0.928571,0.830612,0.660733,0.568886,0.047221,0.680977,0.771992,0.944000,-0.217966,-0.975956
1.426,0.933143,0.834139,0.660572,0.568817,0.045154,0.664758,0.766154,0.944000,-0.223585,-0.974685
1.444,0.937710,0.837662,0.660412,0.568748,0.043125,0.647460,0.760350,0.944000,-0.206621,-0.978421
1.460,0.942558,0.841402,0.660251,0.568679,0.041226,0.630113,0.755088,0.944000,-0.193299,-0.981140
1.476,0.947401,0.845138,0.660091,0.568610,0.039530,0.613756,0.750605,0.944000,-0.183492,-0.983021
1.493,0.951955,0.848651,0.659931,0.568542,0.037887,0.596325,0.746243,0.944000,-0.167240,-0.985916
1.510,0.956788,0.852380,0.659771,0.568473,0.036520,0.578817,0.741919,0.944000,-0.139178,-0.990267
1.527,0.961617,0.856105,0.659611,0.568405,0.035326,0.561268,0.737997,0.944000,-0.121624,-0.992576
1.544,0.966441,0.859826,0.659451,0.568336,0.035428,0.544629,0.734775,0.944000,0.011100,-0.999938
1.561,0.970976,0.863325,0.659292,0.568268,0.035520,0.526950,0.731784,0.944000,0.009297,-0.999957
1.577,0.975790,0.867038,0.659133,0.568200,0.039342,0.511799,0.729330,0.944000,0.413509,-0.910500
1.593,0.980317,0.870530,0.658974,0.568132,0.033873,0.526485,0.726380,0.944000,-0.556830,0.830626
1.610,0.985121,0.874237,0.658815,0.568063,0.039342,0.511799,0.723815,0.944000,0.556830,-0.830626
1.627,0.989921,0.877939,0.341344,0.567995,0.037469,0.529155,0.718862,0.944000,-0.190718,0.981645
1.645,0.985126,0.881638,0.341503,0.567927,0.039342,0.511799,0.714039,0.944000,0.190718,-0.981645
1.660,0.980336,0.885333,0.341661,0.567859,0.041850,0.527815,0.709568,0.944000,0.271242,0.962511
1.678,0.975832,0.888808,0.341820,0.567792,0.039186,0.510798,0.704968,0.944000,-0.271242,-0.962511
1.694,0.971052,0.892496,0.341978,0.567724,0.041850,0.527815,0.700482,0.944000,0.271242,0.962511
1.710,0.966276,0.896180,0.342136,0.567656,0.039342,0.511799,0.696417,0.944000,-0.271242,-0.962511
1.726,0.961786,0.899644,0.342294,0.567588,0.041850,0.527815,0.692411,0.944000,0.271242,0.962511
1.742,0.957300,0.903104,0.342451,0.567521,0.039342,0.511799,0.688555,0.944000,-0.271242,-0.962511
1.759,0.952818,0.906561,0.342609,0.567453,0.041184,0.529165,0.684455,0.944000,0.187527,0.982259
1.777,0.948062,0.910231,0.342766,0.567386,0.039342,0.511799,0.680516,0.944000,-0.187527,-0.982259
1.793,0.943310,0.913897,0.342924,0.567318,0.041184,0.529165,0.676584,0.944000,0.187527,0.982259
1.809,0.938562,0.917559,0.343081,0.567251,0.039451,0.512821,0.673027,0.944000,-0.187527,-0.982259
1.826,0.934099,0.921002,0.343238,0.567184,0.041293,0.530187,0.669263,0.944000,0.187527,0.982259
1.843,0.929361,0.924657,0.343394,0.567117,0.039451,0.512821,0.665660,0.944000,-0.187527,-0.982259
1.859,0.924628,0.928308,0.343551,0.567050,0.041184,0.529165,0.662317,0.944000,0.187527,0.982259
1.876,0.920178,0.931741,0.343707,0.566983,0.039342,0.511799,0.658906,0.944000,-0.187527,-0.982259
1.893,0.915455,0.935385,0.343864,0.566916,0.041076,0.528144,0.655752,0.944000,0.187527,0.982259
1.909,0.911013,0.938811,0.344020,0.566849,0.039234,0.510778,0.652539,0.944000,-0.187527,-0.982259
1.926,0.906299,0.942447,0.344176,0.566782,0.041076,0.528144,0.649389,0.944000,0.187527,0.982259
1.944,0.901590,0.946080,0.344332,0.566715,0.039234,0.510778,0.646381,0.944000,-0.187527,-0.982259
1.960,0.896885,0.949710,0.344487,0.566648,0.041076,0.528144,0.643445,0.944000,0.187527,0.982259
1.977,0.892185,0.953335,0.344643,0.566582,0.039234,0.510778,0.640646,0.944000,-0.187527,-0.982259
1.993,0.887490,0.956957,0.344798,0.566515,0.040968,0.527122,0.638118,0.944000,0.187527,0.982259
2.010,0.883076,0.960363,0.344953,0.566449,0.039126,0.509756,0.635523,0.944000,-0.187527,-0.982259
2.027,0.878390,0.963978,0.345108,0.566382,0.040968,0.527122,0.633100,0.944000,0.187527,0.982259
2.044,0.873709,0.967589,0.345263,0.566316,0.039234,0.510778,0.630888,0.944000,-0.187527,-0.982259
2.059,0.869307,0.970984,0.345418,0.566249,0.040968,0.527122,0.628881,0.944000,0.187527,0.982259
2.076,0.864910,0.974376,0.345573,0.566183,0.039126,0.509756,0.626754,0.944000,-0.187527,-0.982259
2.092,0.860243,0.977977,0.345727,0.433883,0.040859,0.526101,0.625744,0.944000,0.187527,0.982259
2.108,0.855855,0.974591,0.345881,0.433949,0.039126,0.509756,0.624721,0.944000,-0.187527,-0.982259
2.124,0.851471,0.971210,0.346036,0.434015,0.040859,0.526101,0.623709,0.944000,0.187527,0.982259
2.140,0.847092,0.967831,0.346189,0.434081,0.039126,0.509756,0.622658,0.944000,-0.187527,-0.982259
2.156,0.842717,0.964456,0.346343,0.434147,0.040859,0.526101,0.621669,0.944000,0.187527,0.982259
2.173,0.838346,0.961084,0.346497,0.434213,0.039017,0.508734,0.620561,0.944000,-0.187527,-0.982259
2.189,0.833707,0.957506,0.346650,0.434279,0.040751,0.525079,0.619593,0.944000,0.187527,0.982259
2.206,0.829345,0.954141,0.346804,0.434345,0.038909,0.507713,0.618505,0.944000,-0.187527,-0.982259
2.222,0.824715,0.950569,0.346957,0.434410,0.040642,0.524058,0.617559,0.944000,0.187527,0.982259
2.240,0.820362,0.947211,0.347110,0.434476,0.038692,0.505670,0.616425,0.944000,-0.187527,-0.982259
2.257,0.815469,0.943437,0.347263,0.434541,0.040534,0.523036,0.615450,0.944000,0.187527,0.982259
2.274,0.810853,0.939876,0.347416,0.434607,0.038692,0.505670,0.614406,0.944000,-0.187527,-0.982259
2.290,0.806242,0.936318,0.347568,0.434672,0.040426,0.522015,0.613508,0.944000,0.187527,0.982259
2.306,0.801906,0.932974,0.347721,0.434737,0.038692,0.505670,0.612545,0.944000,-0.187527,-0.982259
2.324,0.797574,0.929632,0.347873,0.434803,0.040534,0.523036,0.611622,0.944000,0.187527,0.982259
2.339,0.792977,0.926085,0.348025,0.434868,0.038801,0.506691,0.610674,0.944000,-0.187527,-0.982259
2.355,0.788654,0.922751,0.348177,0.434933,0.040534,0.523036,0.609832,0.944000,0.187527,0.982259
2.371,0.784335,0.919419,0.348329,0.434998,0.038801,0.506691,0.608906,0.944000,-0.187527,-0.982259
2.387,0.780021,0.916091,0.348481,0.435063,0.040534,0.523036,0.608091,0.944000,0.187527,0.982259
2.403,0.775711,0.912766,0.348632,0.435128,0.038801,0.506691,0.607189,0.944000,-0.187527,-0.982259
2.420,0.771406,0.909445,0.348783,0.435193,0.040642,0.524058,0.606349,0.944000,0.187527,0.982259
2.437,0.766836,0.905919,0.348935,0.435258,0.038801,0.506691,0.605418,0.944000,-0.187527,-0.982259
2.454,0.762270,0.902397,0.349086,0.435322,0.040642,0.524058,0.604602,0.944000,0.187527,0.982259
2.470,0.757709,0.898879,0.349237,0.435387,0.038909,0.507713,0.603761,0.944000,-0.187527,-0.982259
2.488,0.753421,0.895571,0.349387,0.435452,0.040751,0.525079,0.602971,0.944000,0.187527,0.982259
2.504,0.748869,0.892059,0.349538,0.435516,0.038909,0.507713,0.602102,0.944000,-0.187527,-0.982259
2.520,0.744322,0.888551,0.349688,0.435581,0.040642,0.524058,0.601407,0.944000,0.187527,0.982259
2.536,0.740046,0.885253,0.349839,0.435645,0.038909,0.507713,0.600602,0.944000,-0.187527,-0.982259
2.552,0.735775,0.881958,0.349989,0.435710,0.040642,0.524058,0.599963,0.944000,0.187527,0.982259
2.570,0.731508,0.878666,0.350139,0.435774,0.038692,0.505670,0.599063,0.944000,-0.187527,-0.982259
2.587,0.726712,0.874967,0.350289,0.435838,0.040534,0.523036,0.598441,0.944000,0.187527,0.982259
2.604,0.722188,0.871477,0.350439,0.435902,0.038801,0.506691,0.597724,0.944000,-0.187527,-0.982259
2.619,0.717933,0.868195,0.350588,0.435966,0.040534,0.523036,0.597203,0.944000,0.187527,0.982259
2.636,0.713683,0.864916,0.350738,0.436030,0.038692,0.505670,0.596490,0.944000,-0.187527,-0.982259
2.652,0.709172,0.861436,0.350887,0.436094,0.040426,0.522015,0.596031,0.944000,0.187527,0.982259
2.669,0.704931,0.858164,0.351036,0.436158,0.038692,0.505670,0.595421,0.944000,-0.187527,-0.982259
2.685,0.700694,0.854896,0.351185,0.436222,0.040534,0.523036,0.595038,0.944000,0.187527,0.982259
2.701,0.696196,0.851426,0.351334,0.436286,0.038801,0.506691,0.594503,0.944000,-0.187527,-0.982259
2.717,0.691967,0.848164,0.351482,0.436350,0.040534,0.523036,0.594233,0.944000,0.187527,0.982259
2.735,0.687743,0.844905,0.351631,0.436413,0.038692,0.505670,0.593722,0.944000,-0.187527,-0.982259
2.751,0.683259,0.841446,0.351779,0.436477,0.040534,0.523036,0.593538,0.944000,0.187527,0.982259
2.769,0.678779,0.837990,0.351927,0.436540,0.038584,0.504648,0.593066,0.944000,-0.187527,-0.982259
2.786,0.674041,0.834335,0.352076,0.436604,0.040426,0.522015,0.592987,0.944000,0.187527,0.982259
2.803,0.669571,0.830886,0.352223,0.436667,0.038584,0.504648,0.592636,0.944000,-0.187527,-0.982259
2.819,0.665104,0.827441,0.352371,0.436731,0.040317,0.520993,0.592663,0.944000,0.187527,0.982259
2.836,0.660905,0.824202,0.352519,0.436794,0.038476,0.503627,0.592404,0.944000,-0.187527,-0.982259
2.852,0.656448,0.820763,0.352666,0.436857,0.040209,0.519971,0.592533,0.944000,0.187527,0.982259
2.869,0.652257,0.817530,0.352814,0.436920,0.038367,0.502605,0.592370,0.944000,-0.187527,-0.982259
2.886,0.647809,0.814099,0.352961,0.436983,0.040209,0.519971,0.592719,0.944000,0.187527,0.982259
2.903,0.643365,0.810671,0.353108,0.437046,0.038367,0.502605,0.592690,0.944000,-0.187527,-0.982259
2.919,0.638926,0.807246,0.353255,0.437109,0.040101,0.518950,0.593228,0.944000,0.187527,0.982259
2.936,0.634751,0.804026,0.353402,0.437172,0.040101,0.518950,0.593922,0.944000,0.000000,0.000000
2.953,0.630321,0.800608,0.353548,0.437235,0.040101,0.518950,0.594826,0.944000,0.000000,0.000000
2.970,0.625895,0.797194,0.353695,0.437298,0.040101,0.518950,0.595943,0.944000,0.000000,0.000000
2.986,0.621473,0.793783,0.353841,0.437360,0.040101,0.518950,0.597171,0.944000,0.000000,0.000000
3.004,0.617316,0.790575,0.353987,0.437423,0.040101,0.518950,0.598657,0.944000,0.000000,0.000000
3.019,0.612903,0.787171,0.354133,0.437486,0.040101,0.518950,0.600239,0.944000,0.000000,0.000000
3.036,0.608754,0.783971,0.354279,0.437548,0.040101,0.518950,0.602108,0.944000,0.000000,0.000000
3.053,0.604350,0.780573,0.354425,0.437611,0.040101,0.518950,0.604057,0.944000,0.000000,0.000000
3.071,0.600209,0.777379,0.354570,0.437673,0.040101,0.518950,0.606455,0.944000,0.000000,0.000000
3.086,0.595555,0.773789,0.354716,0.437735,0.040101,0.518950,0.608794,0.944000,0.000000,0.000000
3.103,0.591423,0.770601,0.354861,0.437798,0.040101,0.518950,0.611479,0.944000,0.000000,0.000000
3.119,0.587036,0.767217,0.355006,0.437860,0.040101,0.518950,0.614207,0.944000,0.000000,0.000000
3.135,0.582912,0.764035,0.355151,0.437922,0.040101,0.518950,0.617126,0.944000,0.000000,0.000000
3.152,0.578792,0.760857,0.355296,0.437984,0.040101,0.518950,0.620434,0.944000,0.000000,0.000000
3.169,0.574419,0.757483,0.355441,0.438046,0.040101,0.518950,0.623941,0.944000,0.000000,0.000000
3.185,0.570050,0.754113,0.355585,0.438108,0.040101,0.518950,0.627365,0.944000,0.000000,0.000000
3.201,0.565942,0.750944,0.355730,0.438170,0.040101,0.518950,0.630902,0.944000,0.000000,0.000000
3.217,0.561838,0.747778,0.355874,0.438232,0.040101,0.518950,0.634548,0.944000,0.000000,0.000000
3.233,0.557739,0.744616,0.356018,0.438293,0.040101,0.518950,0.638537,0.944000,0.000000,0.000000
3.251,0.553387,0.741259,0.356162,0.438355,0.040101,0.518950,0.642643,0.944000,0.000000,0.000000
3.268,0.549040,0.737906,0.356306,0.438417,0.049632,0.514682,0.647367,0.944000,0.970423,-0.241412
3.287,0.544697,0.734555,0.356449,0.438478,0.039833,0.520950,0.651945,0.944000,-0.942282,0.334819
3.304,0.540104,0.731012,0.356593,0.438540,0.049275,0.516083,0.656862,0.944000,0.961365,-0.275277
3.320,0.535770,0.727668,0.356736,0.438601,0.039458,0.515540,0.661375,0.944000,-0.999530,-0.030668
3.336,0.531440,0.724328,0.356880,0.438663,0.048699,0.515991,0.666156,0.944000,0.999634,0.027058
3.353,0.527369,0.721188,0.357023,0.438724,0.058521,0.516061,0.671823,0.944000,0.999992,0.003952
3.369,0.523048,0.717854,0.357166,0.438785,0.049277,0.515953,0.676796,0.944000,-0.999979,-0.006491
3.386,0.518985,0.714720,0.357309,0.438847,0.058766,0.511385,0.682635,0.944000,0.966054,-0.258339
3.403,0.514672,0.711394,0.357451,0.438908,0.053567,0.525145,0.687954,0.944000,-0.562317,0.826922
3.420,0.510618,0.708266,0.357594,0.438969,0.059352,0.510856,0.693988,0.944000,0.588925,-0.808188
3.436,0.506314,0.704946,0.357736,0.439030,0.059352,0.510856,0.700099,0.944000,0.000000,0.000000
3.452,0.502014,0.701629,0.357879,0.439091,0.068378,0.514453,0.706379,0.944000,0.976368,0.216115
3.469,0.497972,0.698510,0.358021,0.439152,0.059097,0.508666,0.712617,0.944000,-0.944915,-0.327316
3.486,0.493681,0.695200,0.358163,0.439213,0.068538,0.513540,0.719416,0.944000,0.961246,0.275692
3.502,0.489394,0.691893,0.358305,0.439273,0.060130,0.506622,0.725467,0.944000,-0.909497,-0.415711
3.519,0.485364,0.688784,0.358446,0.439334,0.069427,0.512330,0.732417,0.944000,0.946453,0.322841
3.536,0.481086,0.685484,0.358588,0.439395,0.079191,0.510416,0.739797,0.944000,0.994121,-0.108278
3.553,0.476812,0.682187,0.358729,0.439455,0.069478,0.513043,0.746857,0.944000,-0.988902,0.148570
3.569,0.472542,0.678893,0.358870,0.439516,0.078681,0.511464,0.753889,0.944000,0.995489,-0.094874
3.587,0.468528,0.675796,0.359012,0.439576,0.078681,0.511464,0.761405,0.944000,0.000000,0.000000
3.603,0.464267,0.672509,0.359153,0.439637,0.087698,0.515128,0.768798,0.944000,0.975450,0.220221
3.618,0.460261,0.669419,0.359293,0.439697,0.079544,0.507289,0.775969,0.944000,-0.882057,-0.471143
3.635,0.456258,0.666331,0.359434,0.439757,0.088763,0.513387,0.783933,0.944000,0.938626,0.344936
3.652,0.452010,0.663054,0.359575,0.439818,0.098096,0.507873,0.792121,0.944000,0.950127,-0.311863
3.669,0.447766,0.659780,0.359715,0.439878,0.089777,0.517275,0.800220,0.944000,-0.846903,0.531747
3.687,0.443527,0.656510,0.359855,0.439938,0.099219,0.512403,0.808534,0.944000,0.961286,-0.275553
3.704,0.439291,0.653242,0.359996,0.439998,0.109033,0.511646,0.817036,0.944000,0.999084,-0.042788
3.720,0.435060,0.649978,0.360136,0.440058,0.099329,0.514382,0.825424,0.944000,-0.987960,0.154710
3.736,0.430833,0.646717,0.360275,0.440118,0.108552,0.513259,0.833475,0.944000,0.997720,-0.067488
3.752,0.426858,0.643651,0.360415,0.440178,0.117679,0.510609,0.841661,0.944000,0.987244,-0.159217
3.768,0.422888,0.640588,0.360555,0.440238,0.126802,0.507923,0.849968,0.944000,0.986885,-0.161425
3.784,0.418922,0.637529,0.360694,0.440297,0.135967,0.505748,0.858388,0.944000,0.991421,-0.130707
3.800,0.414959,0.634472,0.360833,0.440357,0.144981,0.502056,0.866904,0.944000,0.975072,-0.221889
3.817,0.411001,0.631418,0.360973,0.440417,0.154756,0.500336,0.876051,0.944000,0.995257,-0.097276
3.833,0.406799,0.628177,0.361112,0.440476,0.163999,0.499974,0.884735,0.944000,0.999763,-0.021763
3.849,0.402848,0.625129,0.361251,0.440536,0.173821,0.500042,0.894031,0.944000,0.999993,0.003833
3.866,0.398655,0.621894,0.361389,0.440595,0.164577,0.499899,0.902732,0.944000,-0.999963,-0.008547
3.883,0.394712,0.618853,0.361528,0.440655,0.174399,0.500012,0.912041,0.944000,0.999980,0.006378
3.900,0.390527,0.615624,0.361666,0.440714,0.184221,0.499977,0.921398,0.944000,0.999998,-0.002011
3.917,0.386347,0.612399,0.361805,0.440773,0.174399,0.500091,0.930717,0.944000,-0.999979,0.006483
3.934,0.382170,0.609177,0.361943,0.440833,0.184221,0.500018,0.940077,0.944000,0.999991,-0.004135
3.950,0.377998,0.605959,0.362081,0.440892,0.193302,0.503132,0.948907,0.944000,0.982330,0.187155
3.966,0.374075,0.602932,0.362219,0.440951,0.184860,0.509914,0.957718,0.944000,-0.913193,0.407527
3.982,0.370155,0.599909,0.362357,0.441010,0.193819,0.505812,0.966549,0.944000,0.969146,-0.246489
3.998,0.366240,0.596889,0.362494,0.441069,0.202890,0.509023,0.968889,0.944000,0.981205,0.192967
4.015,0.362329,0.593871,0.362632,0.441128,0.202890,0.509023,0.968889,0.944000,0.000000,0.000000
4.031,0.358177,0.590669,0.362769,0.441187,0.209221,0.521149,0.968889,0.944000,0.684834,0.728700
4.047,0.354274,0.587658,0.362906,0.441246,0.201290,0.512600,0.968889,0.944000,-0.857937,-0.513755
4.063,0.350374,0.584649,0.363043,0.441304,0.207946,0.524147,0.968889,0.944000,0.720018,0.693955
4.081,0.346479,0.581644,0.363180,0.441363,0.200762,0.512091,0.968889,0.944000,-0.731407,-0.681941
4.097,0.342344,0.578454,0.363317,0.441422,0.207364,0.525180,0.968889,0.944000,0.672186,0.740382
4.114,0.338213,0.575268,0.363454,0.441480,0.211938,0.539641,0.968889,0.944000,0.494784,0.869016
4.129,0.334329,0.572271,0.363591,0.441539,0.203573,0.532559,0.968889,0.944000,-0.904926,-0.425568
4.146,0.330449,0.569278,0.363727,0.441597,0.212185,0.541060,0.968889,0.944000,0.876823,0.480813
4.164,0.326330,0.566101,0.363863,0.441656,0.218428,0.554710,0.968889,0.944000,0.635570,0.772043
4.180,0.322216,0.562927,0.363999,0.441714,0.212433,0.540705,0.968889,0.944000,-0.610364,-0.792121
