t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy,ai_error_avg
3.878,0.357304,0.215862,0.597047,-0.044994,0.267094,0.563895,0.960000,0.736473,-0.543899,-0.839151,1.816885
3.894,0.361075,0.186214,0.596950,-0.044449,0.267240,0.546217,0.960000,0.720719,0.011496,-0.999934,1.814546
3.911,0.364843,0.156596,0.596853,-0.043905,0.255643,0.553218,0.960000,0.704113,-0.918254,0.395993,1.811600
3.928,0.368606,0.127008,0.596756,-0.043361,0.262626,0.538487,0.960000,0.687277,0.552959,-0.833209,1.808357
3.946,0.372366,0.097449,0.596659,-0.042817,0.263533,0.520852,0.960000,0.670277,0.071794,-0.997420,1.804603
3.962,0.376122,0.067919,0.596563,-0.042275,0.262310,0.537404,0.956813,0.654912,-0.102904,0.994691,1.799716
3.979,0.379653,0.040155,0.596466,-0.041732,0.263610,0.519818,0.950647,0.640267,0.102904,-0.994691,1.793798
3.996,0.383401,0.024000,0.596370,1.041191,0.265521,0.537294,0.951353,0.623296,0.151354,0.988480,1.790205
4.014,0.387146,0.053441,0.596273,1.040649,0.265793,0.518578,0.953318,0.605507,0.020356,-0.999793,1.787112
4.030,0.391107,0.084582,0.596177,1.040109,0.265551,0.535214,0.957189,0.590453,-0.020356,0.999793,1.784833
4.047,0.394624,0.112236,0.596081,1.039569,0.265808,0.517538,0.960000,0.574836,0.020356,-0.999793,1.782888
4.063,0.398358,0.141588,0.595985,1.039029,0.270399,0.532887,0.960000,0.561267,0.386260,0.922390,1.781533
4.079,0.401868,0.169187,0.595889,1.038490,0.265808,0.517538,0.960000,0.548013,-0.386260,-0.922390,1.780396
4.096,0.405375,0.196757,0.595793,1.037951,0.270686,0.533846,0.960000,0.534818,0.386260,0.922390,1.779597
4.113,0.409097,0.226022,0.595697,1.037414,0.265808,0.517538,0.960000,0.522139,-0.386260,-0.922390,1.779023
4.130,0.412816,0.255257,0.595601,1.036876,0.270686,0.533846,0.960000,0.510318,0.386260,0.922390,1.778716
4.146,0.416530,0.284463,0.595506,1.036339,0.265808,0.517538,0.960000,0.499083,-0.386260,-0.922390,1.778601
4.163,0.420241,0.313640,0.595410,1.035803,0.270399,0.532887,0.960000,0.489194,0.386260,0.922390,1.778678
4.179,0.423731,0.341073,0.595315,1.035267,0.267510,0.515676,0.960000,0.479962,-0.228815,-0.973470,1.778978
4.196,0.427434,0.370192,0.595219,1.034732,0.274051,0.529569,0.960000,0.472677,0.550320,0.834954,1.779479
4.212,0.430917,0.397570,0.595124,1.034197,0.285146,0.535535,0.960000,0.466647,0.933529,0.358501,1.780116
4.228,0.434396,0.424921,0.595029,1.033663,0.294061,0.546541,0.960000,0.461867,0.750008,0.661429,1.780855
4.244,0.437871,0.452244,0.594934,1.033129,0.306680,0.545873,0.960000,0.458003,0.999286,-0.037770,1.781657
4.261,0.441560,0.481247,0.594839,1.032596,0.318115,0.550415,0.960000,0.455545,0.962040,0.272909,1.782495
4.277,0.445028,0.508516,0.594744,1.032063,0.330395,0.554538,0.960000,0.454061,0.972418,0.233244,1.783341
4.294,0.448710,0.537460,0.594650,1.031531,0.341991,0.558189,0.960000,0.453849,0.975640,0.219378,1.784171
4.311,0.452171,0.564674,0.594555,1.031000,0.354324,0.561991,0.960000,0.454673,0.976601,0.215057,1.784964
4.327,0.455845,0.593561,0.594460,1.030469,0.366005,0.565071,0.960000,0.456393,0.982721,0.185094,1.785704
4.344,0.459300,0.620721,0.594366,1.029938,0.378458,0.568004,0.960000,0.459148,0.986138,0.165925,1.786377
4.360,0.462967,0.649549,0.594272,1.029409,0.390215,0.570451,0.960000,0.463169,0.989132,0.147029,1.786935
4.376,0.466414,0.676655,0.594177,1.028879,0.402747,0.572634,0.960000,0.468794,0.992348,0.123476,1.787363
4.394,0.470074,0.705426,0.594083,1.028350,0.415307,0.574467,0.960000,0.475633,0.994613,0.103657,1.787647
4.410,0.473730,0.734168,0.593989,1.027822,0.427146,0.575949,0.960000,0.483022,0.996024,0.089083,1.787788
4.427,0.477167,0.761193,0.593895,1.027294,0.439746,0.577127,0.960000,0.491625,0.997776,0.066649,1.787802
4.442,0.480815,0.789878,0.593801,1.026767,0.451629,0.577479,0.960000,0.500287,0.999777,0.021103,1.787697
4.460,0.484246,0.816848,0.593707,1.026240,0.460000,0.577029,0.960000,0.510129,0.999677,-0.025403,1.787463
4.476,0.487887,0.845475,0.593614,1.025714,0.460000,0.575405,0.960000,0.520912,0.995770,-0.091883,1.787044
4.494,0.491525,0.874074,0.593520,1.025188,0.460000,0.572750,0.960000,0.532542,0.988663,-0.150153,1.786438
4.510,0.495158,0.902644,0.593427,1.024663,0.460000,0.569424,0.960000,0.544171,0.979812,-0.199919,1.785652
4.526,0.498575,0.929507,0.593333,1.024138,0.460000,0.564973,0.960000,0.557000,0.967799,-0.251724,1.784728
4.543,0.502202,0.958020,0.593240,1.023614,0.460000,0.560145,0.960000,0.569535,0.956975,-0.290169,1.783651
4.559,0.505612,0.976000,0.593147,-0.023090,0.460000,0.554774,0.960000,0.577623,0.946488,-0.322738,1.783367
4.575,0.509018,0.949218,0.593053,-0.022567,0.460000,0.548771,0.960000,0.585073,0.940578,-0.339579,1.783290
4.592,0.512634,0.920790,0.592960,-0.022045,0.460000,0.542832,0.960000,0.590925,0.934143,-0.356898,1.783405
4.608,0.516034,0.894061,0.592867,-0.021523,0.460000,0.536369,0.960000,0.595977,0.930789,-0.365557,1.783678
4.626,0.519642,0.865691,0.592775,-0.021001,0.460000,0.529816,0.960000,0.599758,0.928787,-0.370615,1.784095
4.643,0.523247,0.837348,0.592682,-0.020480,0.460000,0.523209,0.960000,0.602243,0.927542,-0.373719,1.784630
4.659,0.526849,0.809034,0.592589,-0.019960,0.460000,0.517063,0.960000,0.603402,0.929295,-0.369339,1.785256
4.676,0.530235,0.782412,0.592496,-0.019440,0.460000,0.510730,0.960000,0.603327,0.933642,-0.358208,1.785948
4.692,0.533829,0.754155,0.592404,-0.018920,0.460000,0.504845,0.960000,0.601800,0.942984,-0.332839,1.786685
4.709,0.537419,0.725925,0.592312,-0.018401,0.460000,0.499633,0.960000,0.599109,0.949668,-0.313257,1.787438
4.725,0.540795,0.699383,0.592219,-0.017883,0.460000,0.499633,0.960000,0.595220,0.000000,0.000000,1.788181
4.742,0.544168,0.672867,0.592127,-0.017365,0.460000,0.499633,0.960000,0.589889,0.000000,0.000000,1.788894
4.759,0.547748,0.644723,0.592035,-0.016848,0.460000,0.499633,0.960000,0.583749,0.000000,0.000000,1.789566
4.776,0.551324,0.616606,0.591943,-0.016331,0.460000,0.499633,0.960000,0.577072,0.000000,0.000000,1.790195
4.792,0.554897,0.588518,0.591851,-0.015815,0.460000,0.499633,0.960000,0.570268,0.000000,0.000000,1.790772
4.808,0.558256,0.562108,0.591759,-0.015299,0.460000,0.499633,0.960000,0.562585,0.000000,0.000000,1.791294
4.825,0.561821,0.534076,0.591667,-0.014783,0.460000,0.499633,0.960000,0.554509,0.000000,0.000000,1.791759
4.842,0.565383,0.506072,0.591576,-0.014269,0.460000,0.499633,0.960000,0.546581,0.000000,0.000000,1.792161
4.858,0.568732,0.479741,0.591484,-0.013754,0.460000,0.499633,0.960000,0.538404,0.000000,0.000000,1.792506
4.874,0.572078,0.453437,0.591393,-0.013241,0.460000,0.499633,0.960000,0.530041,0.000000,0.000000,1.792794
4.891,0.575420,0.427159,0.591301,-0.012727,0.460000,0.499633,0.960000,0.521159,0.000000,0.000000,1.793040
4.908,0.578968,0.399267,0.591210,-0.012215,0.460000,0.499633,0.960000,0.512368,0.000000,0.000000,1.793248
4.924,0.582512,0.371402,0.591119,-0.011702,0.460000,0.499633,0.960000,0.504191,0.000000,0.000000,1.793417
4.940,0.585844,0.345203,0.591028,-0.011191,0.460000,0.499633,0.960000,0.495631,0.000000,0.000000,1.793551
4.957,0.589382,0.317394,0.590937,-0.010680,0.460000,0.499633,0.960000,0.487852,0.000000,0.000000,1.793662
4.991,0.592707,0.291247,0.590846,-0.010169,0.460000,0.499633,0.960000,0.471906,0.000000,0.000000,1.793753
5.008,0.599767,0.235741,0.590755,-0.009659,0.460000,0.499633,0.960000,0.464310,0.000000,0.000000,1.793775
5.025,0.603294,0.208016,0.590664,-0.009149,0.460000,0.499633,0.960000,0.456973,0.000000,0.000000,1.793769
5.040,0.606817,0.180318,0.590573,-0.008640,0.460000,0.499633,0.960000,0.450388,0.000000,0.000000,1.793742
5.057,0.610129,0.154276,0.590483,-0.008131,0.460000,0.499633,0.960000,0.443974,0.000000,0.000000,1.793683
5.074,0.613438,0.128259,0.590392,-0.007623,0.460000,0.499633,0.960000,0.437357,0.000000,0.000000,1.793592
5.090,0.616951,0.100645,0.590302,-0.007116,0.460000,0.499633,0.960000,0.430977,0.000000,0.000000,1.793472
5.107,0.620459,0.073057,0.590212,-0.006608,0.460000,0.499633,0.960000,0.424918,0.000000,0.000000,1.793332
5.124,0.623965,0.045498,0.590121,-0.006102,0.460000,0.499633,0.960000,0.419181,0.000000,0.000000,1.793171
5.141,0.627467,0.024000,0.590031,1.005596,0.460000,0.499633,0.960000,0.408813,0.000000,0.000000,1.792297
5.157,0.630759,0.049887,0.589941,1.005090,0.460000,0.499633,0.960000,0.398488,0.000000,0.000000,1.791621
5.174,0.634254,0.077363,0.589851,1.004585,0.460000,0.499633,0.960000,0.389435,0.000000,0.000000,1.791139
5.190,0.637540,0.103198,0.589761,1.004080,0.460000,0.499633,0.960000,0.380453,0.000000,0.000000,1.790826
5.208,0.641028,0.130620,0.589672,1.003576,0.460000,0.499633,0.960000,0.372112,0.000000,0.000000,1.790676
5.226,0.644512,0.158015,0.589582,1.003073,0.460000,0.499633,0.960000,0.363672,0.000000,0.000000,1.790653
5.242,0.648198,0.186992,0.589492,1.002570,0.460000,0.499633,0.960000,0.356051,0.000000,0.000000,1.790711
5.258,0.651471,0.212723,0.589403,1.002067,0.460000,0.499633,0.960000,0.347671,0.000000,0.000000,1.790829
5.276,0.654945,0.240036,0.589314,1.001565,0.460000,0.499633,0.960000,0.338915,0.000000,0.000000,1.791045
5.294,0.658619,0.268926,0.589224,1.001063,0.460000,0.499633,0.960000,0.330871,0.000000,0.000000,1.791367
5.310,0.662086,0.296184,0.589135,1.000562,0.460000,0.499633,0.960000,0.323046,0.000000,0.000000,1.791777
5.328,0.665550,0.323414,0.589046,1.000062,0.460000,0.499633,0.960000,0.315891,0.000000,0.000000,1.792263
5.345,0.668806,0.349017,0.588957,0.999562,0.460000,0.499633,0.960000,0.308502,0.000000,0.000000,1.792806
5.362,0.672263,0.376194,0.588868,0.999062,0.460000,0.499633,0.960000,0.301792,0.000000,0.000000,1.793407
5.378,0.675716,0.403343,0.588779,0.998563,0.460000,0.499633,0.960000,0.295968,0.000000,0.000000,1.794041
5.395,0.679166,0.430464,0.588690,0.998065,0.460000,0.499633,0.960000,0.291436,0.000000,0.000000,1.794676
5.412,0.682612,0.457559,0.588601,0.997567,0.460000,0.499633,0.960000,0.287998,0.000000,0.000000,1.795278
5.429,0.686055,0.484627,0.588513,0.997069,0.460000,0.499633,0.960000,0.285585,0.000000,0.000000,1.795824
5.445,0.689494,0.511667,0.588424,0.996572,0.460000,0.499633,0.960000,0.284247,0.000000,0.000000,1.796292
5.461,0.692728,0.537092,0.588336,0.996075,0.460000,0.499633,0.960000,0.283788,0.000000,0.000000,1.796673
5.478,0.695959,0.562491,0.588248,0.995579,0.460000,0.499633,0.960000,0.284224,0.000000,0.000000,1.796952
5.494,0.699388,0.589450,0.588159,0.995084,0.460000,0.499633,0.960000,0.285543,0.000000,0.000000,1.797113
5.510,0.702612,0.614799,0.588071,0.994589,0.460000,0.499633,0.960000,0.287693,0.000000,0.000000,1.797157
5.526,0.705833,0.640122,0.587983,0.994094,0.460000,0.499633,0.960000,0.290605,0.000000,0.000000,1.797097
5.543,0.709251,0.667000,0.587895,0.993600,0.460000,0.499633,0.960000,0.293891,0.000000,0.000000,1.796931
5.560,0.712466,0.692273,0.587807,0.993106,0.460000,0.499633,0.960000,0.297931,0.000000,0.000000,1.796664
5.577,0.715878,0.719098,0.587719,0.992613,0.460000,0.499633,0.960000,0.302787,0.000000,0.000000,1.796262
5.593,0.719286,0.745896,0.587632,0.992121,0.460000,0.499633,0.960000,0.308503,0.000000,0.000000,1.795718
5.610,0.722691,0.772667,0.587544,0.991629,0.460000,0.499633,0.960000,0.314607,0.000000,0.000000,1.795037
5.626,0.725893,0.797839,0.587457,0.991137,0.460000,0.499633,0.960000,0.321794,0.000000,0.000000,1.794228
5.644,0.729291,0.824556,0.587369,0.990646,0.460000,0.499633,0.960000,0.329676,0.000000,0.000000,1.793286
5.661,0.732686,0.851248,0.587282,0.990155,0.460000,0.499633,0.960000,0.338224,0.000000,0.000000,1.792211
5.677,0.736078,0.877912,0.587194,0.989665,0.460000,0.499633,0.960000,0.347406,0.000000,0.000000,1.791006
5.695,0.739466,0.904550,0.587107,0.989175,0.460000,0.499633,0.960000,0.357186,0.000000,0.000000,1.789674
5.712,0.742851,0.931161,0.587020,0.988686,0.460000,0.499633,0.960000,0.367531,0.000000,0.000000,1.788216
5.728,0.746232,0.957745,0.586933,0.988197,0.460000,0.499633,0.960000,0.378405,0.000000,0.000000,1.786637
5.745,0.749610,0.976000,0.586846,0.012291,0.460000,0.499633,0.960000,0.381307,0.000000,0.000000,1.786080
5.761,0.752786,0.951029,0.586759,0.012778,0.460000,0.499633,0.960000,0.383227,0.000000,0.000000,1.785655
5.868,0.755959,0.926084,0.586673,0.013266,0.460000,0.499633,0.960000,0.384398,0.000000,0.000000,1.785336
