t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy
1.389,0.917065,0.821736,0.661055,0.569023,0.178110,0.585551,0.955082,0.320869,-0.371547,0.928414
1.407,0.921933,0.825491,0.660894,0.568954,0.174395,0.601917,0.951500,0.336599,-0.378299,0.925684
1.424,0.926795,0.829242,0.660733,0.568886,0.170473,0.618126,0.947727,0.352183,-0.399303,0.916819
1.441,0.931653,0.832989,0.660572,0.568817,0.165904,0.633777,0.943752,0.367605,-0.465159,0.885227
1.457,0.936506,0.836733,0.660412,0.568748,0.156216,0.630861,0.939627,0.382897,-0.986305,-0.164930
1.473,0.941354,0.840473,0.660251,0.568679,0.163267,0.620101,0.935761,0.397305,0.762780,-0.646659
1.490,0.945912,0.843989,0.660091,0.568610,0.163358,0.603461,0.931894,0.411711,0.009807,-0.999952
1.506,0.950466,0.847502,0.659931,0.568542,0.163278,0.585782,0.927786,0.427019,-0.008150,-0.999967
1.524,0.955299,0.851231,0.659771,0.568473,0.163374,0.603461,0.923564,0.442226,0.009745,0.999953
1.540,0.960128,0.854956,0.659611,0.568405,0.163311,0.585782,0.919373,0.457460,-0.006344,-0.999980
1.557,0.964952,0.858677,0.659451,0.568336,0.163374,0.603461,0.915050,0.472575,0.006344,0.999980
1.573,0.969771,0.862395,0.659292,0.568268,0.163315,0.586821,0.911031,0.486846,-0.006344,-0.999980
1.589,0.974302,0.865890,0.659133,0.568200,0.163377,0.604501,0.906618,0.501876,0.006344,0.999980
1.606,0.979111,0.869600,0.658974,0.568132,0.163319,0.587861,0.902534,0.516087,-0.006344,-0.999980
1.622,0.983633,0.873088,0.658815,0.568063,0.163377,0.604501,0.898308,0.530163,0.006344,0.999980
1.638,0.988150,0.876573,0.341344,0.567995,0.163319,0.587861,0.893758,0.543908,-0.006344,-0.999980
1.654,0.983637,0.880054,0.341503,0.567927,0.163377,0.604501,0.889335,0.557786,0.006344,0.999980
1.671,0.979129,0.883532,0.341661,0.567859,0.163315,0.586821,0.884707,0.572606,-0.006344,-0.999980
1.687,0.974344,0.887224,0.341820,0.567792,0.163374,0.603461,0.880482,0.586683,0.006344,0.999980
1.704,0.969844,0.890695,0.341978,0.567724,0.163311,0.585782,0.876053,0.601698,-0.006344,-0.999980
1.720,0.965069,0.894379,0.342136,0.567656,0.163374,0.603461,0.871781,0.616859,0.006344,0.999980
1.737,0.960298,0.898059,0.342294,0.567588,0.163315,0.586821,0.867812,0.631175,-0.006344,-0.999980
1.753,0.955812,0.901520,0.342451,0.567521,0.163374,0.603461,0.864000,0.645630,0.006344,0.999980
1.769,0.951330,0.904977,0.342609,0.567453,0.163315,0.586821,0.860218,0.660109,-0.006344,-0.999980
1.786,0.946853,0.908431,0.342766,0.567386,0.163377,0.604501,0.856392,0.675652,0.006344,0.999980
1.801,0.942101,0.912096,0.342924,0.567318,0.163319,0.587861,0.852808,0.690293,-0.006344,-0.999980
1.821,0.937634,0.915543,0.343081,0.567251,0.163381,0.605541,0.849212,0.706013,0.006344,0.999980
1.834,0.932891,0.919202,0.343238,0.567184,0.163322,0.588901,0.845825,0.720806,-0.006344,-0.999980
1.851,0.928432,0.922641,0.343394,0.567117,0.163385,0.606581,0.842463,0.736692,0.006344,0.999980
1.868,0.923699,0.926293,0.343551,0.567050,0.163326,0.589941,0.839284,0.751634,-0.006344,-0.999980
1.885,0.919249,0.929725,0.343707,0.566983,0.163388,0.607621,0.836194,0.767698,0.006344,0.999980
1.901,0.914525,0.933369,0.343864,0.566916,0.163330,0.590981,0.833251,0.782796,-0.006344,-0.999980
1.917,0.910084,0.936795,0.344020,0.566849,0.163330,0.590981,0.830459,0.797986,0.000000,0.000000
1.933,0.905647,0.940218,0.344176,0.566782,0.163330,0.590981,0.827655,0.814220,0.000000,0.000000
1.951,0.900938,0.943851,0.344332,0.566715,0.163330,0.590981,0.825027,0.830548,0.000000,0.000000
1.967,0.896233,0.947480,0.344487,0.566648,0.163330,0.590981,0.822722,0.846001,0.000000,0.000000
1.984,0.891810,0.950893,0.344643,0.566582,0.163330,0.590981,0.820441,0.862498,0.000000,0.000000
2.000,0.887115,0.954515,0.344798,0.566515,0.163330,0.590981,0.818467,0.878098,0.000000,0.000000
2.017,0.882700,0.957920,0.344953,0.566449,0.163330,0.590981,0.816545,0.894742,0.000000,0.000000
2.033,0.878014,0.961535,0.345108,0.566382,0.163330,0.590981,0.814810,0.911453,0.000000,0.000000
2.050,0.873333,0.965146,0.345263,0.566316,0.163330,0.590981,0.813272,0.928226,0.000000,0.000000
2.067,0.868657,0.968754,0.345418,0.566249,0.163330,0.590981,0.812026,0.944000,0.000000,0.000000
2.082,0.864260,0.972146,0.345573,0.566183,0.163330,0.590981,0.810971,0.944000,0.000000,0.000000
2.099,0.859867,0.975534,0.345727,0.566117,0.163330,0.590981,0.810056,0.944000,0.000000,0.000000
2.116,0.855205,0.976000,0.345881,0.433949,0.163330,0.590981,0.810066,0.944000,0.000000,0.000000
2.132,0.850821,0.972618,0.346036,0.434015,0.163330,0.590981,0.810155,0.944000,0.000000,0.000000
2.149,0.863913,0.976000,0.874528,0.359358,0.163330,0.590981,0.815198,0.944000,0.000000,0.000000
2.167,0.875232,0.968349,0.874153,0.359498,0.163330,0.590981,0.820379,0.944000,0.000000,0.000000
2.183,0.886540,0.960706,0.873779,0.359639,0.163330,0.590981,0.825681,0.944000,0.000000,0.000000
2.201,0.897836,0.953070,0.873405,0.359779,0.163330,0.590981,0.831148,0.944000,0.000000,0.000000
2.217,0.909122,0.945442,0.873032,0.359919,0.172213,0.586375,0.836771,0.944000,0.960924,-0.276812
2.236,0.919732,0.938270,0.872659,0.360060,0.181719,0.581924,0.843160,0.944000,0.967793,-0.251749
2.250,0.930995,0.930657,0.872286,0.360199,0.191132,0.576878,0.849913,0.944000,0.958394,-0.285448
2.267,0.942246,0.923052,0.871914,0.360339,0.200009,0.572231,0.856563,0.944000,0.960218,-0.279251
2.283,0.952825,0.915901,0.871542,0.360479,0.208859,0.567421,0.863469,0.944000,0.957320,-0.289029
2.301,0.963393,0.908758,0.871171,0.360618,0.217710,0.562621,0.870601,0.944000,0.957491,-0.288465
2.316,0.973951,0.901622,0.870799,0.360758,0.227088,0.557363,0.878318,0.944000,0.954745,-0.297425
2.333,0.985157,0.894047,0.870429,0.360897,0.235901,0.552339,0.885682,0.944000,0.953341,-0.301896
2.349,0.995694,0.886925,0.129942,0.361036,0.244672,0.547080,0.882550,0.944000,0.948731,-0.316086
2.364,0.985168,0.879810,0.130312,0.361175,0.253419,0.541698,0.879472,0.944000,0.946259,-0.323410
2.381,0.974652,0.872702,0.130681,0.361314,0.262690,0.535855,0.876278,0.944000,0.943803,-0.330507
2.399,0.963491,0.865157,0.131051,0.361453,0.271957,0.529998,0.873167,0.944000,0.943537,-0.331266
2.416,0.952340,0.857621,0.131420,0.361591,0.281211,0.524071,0.870157,0.944000,0.942126,-0.335260
2.432,0.941201,0.850091,0.131788,0.361730,0.290448,0.518057,0.867267,0.944000,0.940374,-0.340143
2.448,0.930073,0.842569,0.132157,0.361868,0.299130,0.512345,0.864674,0.944000,0.939240,-0.343262
2.465,0.919610,0.835497,0.132524,0.362006,0.307807,0.506601,0.862241,0.944000,0.938541,-0.345167
2.482,0.909157,0.828432,0.132892,0.362144,0.317002,0.500388,0.859913,0.944000,0.936218,-0.351419
2.500,0.898062,0.820932,0.133259,0.362282,0.326190,0.494137,0.858036,0.944000,0.935408,-0.353570
2.514,0.886979,0.813440,0.133626,0.362420,0.335380,0.487898,0.856772,0.944000,0.935656,-0.352913
2.533,0.875906,0.805956,0.133992,0.362557,0.344036,0.482055,0.856370,0.944000,0.936321,-0.351146
2.548,0.865495,0.798919,0.134358,0.362695,0.353236,0.475860,0.857141,0.944000,0.936607,-0.350381
2.568,0.854445,0.791449,0.134724,0.362832,0.362987,0.469353,0.859964,0.944000,0.937641,-0.347605
2.584,0.842756,0.783549,0.135089,0.362969,0.372206,0.463252,0.865352,0.944000,0.938585,-0.345048
2.601,0.831727,0.776094,0.135454,0.363106,0.381429,0.457170,0.873683,0.944000,0.938956,-0.344036
2.616,0.820710,0.768647,0.135818,0.363243,0.390117,0.451484,0.882565,0.943367,0.939814,-0.341685
2.633,0.810351,0.761645,0.136183,0.363380,0.390117,0.451484,0.891750,0.939408,0.000000,0.000000
2.651,0.799356,0.754213,0.136546,0.363516,0.390117,0.451484,0.900371,0.932464,0.000000,0.000000
2.667,0.788371,0.746788,0.136910,0.363653,0.390117,0.451484,0.908274,0.923158,0.000000,0.000000
2.683,0.777398,0.739371,0.137273,0.363789,0.390117,0.451484,0.915473,0.912153,0.000000,0.000000
2.700,0.766435,0.731961,0.137636,0.363925,0.390117,0.451484,0.922037,0.899930,0.000000,0.000000
2.717,0.755484,0.724559,0.137998,0.364062,0.390117,0.451484,0.927699,0.887597,0.000000,0.000000
2.734,0.745187,0.717599,0.138360,0.364197,0.390117,0.451484,0.933274,0.873874,0.000000,0.000000
2.750,0.734257,0.710211,0.138722,0.364333,0.390117,0.451484,0.938449,0.859653,0.000000,0.000000
2.768,0.723339,0.702831,0.139083,0.364469,0.390117,0.451484,0.943283,0.845049,0.000000,0.000000
2.786,0.712431,0.695458,0.139444,0.364604,0.390117,0.451484,0.947826,0.830145,0.000000,0.000000
2.802,0.701534,0.688092,0.139805,0.364740,0.390117,0.451484,0.952117,0.815001,0.000000,0.000000
2.819,0.690648,0.680734,0.140165,0.364875,0.399205,0.444779,0.955480,0.799115,0.925296,-0.379245
2.835,0.679773,0.673383,0.140525,0.365010,0.399205,0.444779,0.958698,0.783132,0.000000,0.000000
2.853,0.668909,0.666040,0.140884,0.365145,0.399205,0.444779,0.961775,0.767060,0.000000,0.000000
2.871,0.658056,0.658704,0.141243,0.365280,0.399205,0.444779,0.964778,0.750942,0.000000,0.000000
2.886,0.647213,0.651375,0.141602,0.365415,0.399205,0.444779,0.967924,0.734913,0.000000,0.000000
2.904,0.636382,0.644054,0.141960,0.365549,0.399205,0.444779,0.968889,0.719067,0.000000,0.000000
2.921,0.625561,0.636739,0.142318,0.365684,0.399205,0.444779,0.968889,0.703413,0.000000,0.000000
2.937,0.614751,0.629433,0.142676,0.365818,0.399205,0.444779,0.968889,0.687956,0.000000,0.000000
2.956,0.603952,0.622133,0.143033,0.365952,0.399205,0.444779,0.968889,0.672701,0.000000,0.000000
2.971,0.593164,0.614841,0.143390,0.366086,0.399205,0.444779,0.968889,0.658536,0.000000,0.000000
2.987,0.583020,0.607985,0.143747,0.366220,0.399205,0.444779,0.968889,0.643679,0.000000,0.000000
3.004,0.572253,0.600707,0.144103,0.366354,0.399205,0.444779,0.968889,0.629843,0.000000,0.000000
3.022,0.562130,0.593864,0.144459,0.366488,0.399205,0.444779,0.968889,0.615266,0.000000,0.000000
3.038,0.551385,0.586601,0.144815,0.366621,0.399205,0.444779,0.968889,0.599972,0.000000,0.000000
3.056,0.540019,0.578919,0.145170,0.366755,0.399205,0.444779,0.968889,0.585668,0.000000,0.000000
3.072,0.529295,0.571670,0.145525,0.366888,0.399205,0.444779,0.968889,0.571441,0.000000,0.000000
3.090,0.518582,0.564429,0.145879,0.367021,0.399205,0.444779,0.968889,0.557271,0.000000,0.000000
3.106,0.507880,0.557195,0.146233,0.367154,0.399205,0.444779,0.968889,0.543107,0.000000,0.000000
3.123,0.497188,0.549968,0.146587,0.367287,0.399205,0.444779,0.968889,0.529749,0.000000,0.000000
3.140,0.487136,0.543173,0.146940,0.367420,0.399205,0.444779,0.968889,0.515510,0.000000,0.000000
3.157,0.476465,0.535961,0.147293,0.367552,0.399205,0.444779,0.968889,0.501085,0.000000,0.000000
3.173,0.465806,0.528755,0.147646,0.367685,0.399205,0.444779,0.968889,0.487342,0.000000,0.000000
3.190,0.455783,0.521981,0.147999,0.367817,0.399205,0.444779,0.968889,0.472596,0.000000,0.000000
3.207,0.445145,0.514790,0.148351,0.367949,0.399205,0.444779,0.968889,0.457714,0.000000,0.000000
3.223,0.434517,0.507607,0.148702,0.368081,0.399205,0.444779,0.968889,0.442702,0.000000,0.000000
3.241,0.423900,0.500430,0.149053,0.368213,0.399205,0.444779,0.968889,0.427521,0.000000,0.000000
3.259,0.429177,0.529053,0.550916,0.871023,0.399205,0.444779,0.968889,0.416326,0.000000,0.000000
3.275,0.430716,0.549237,0.550865,0.870652,0.399205,0.444779,0.968889,0.406383,0.000000,0.000000
3.291,0.432253,0.569400,0.550814,0.870281,0.399205,0.444779,0.968889,0.397682,0.000000,0.000000
3.517,0.433789,0.589544,0.550763,0.869911,0.399205,0.444779,0.968889,0.390509,0.000000,0.000000
